month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2021-01	2.29	0.65	
2021-02	2.37	0.69	
2021-03	2.07	0.47	
2021-04	1.99	0.39	
2021-05	2.09	0.45	
2021-06	1.89	0.3	
2021-07	2.31	0.58	
2021-08	2.49	0.69	
2021-09	2.54	0.7	
2021-10	2.25	0.5	
2021-11	2.03	0.34	
2021-12	2.05	0.34	
2022-01	1.97	0.28	
2022-02	2.03	0.31	
2022-03	1.9	0.21	
2022-04	1.8	0.14	
2022-05	1.63	0.03	
2022-06	2	0.25	
2022-07	1.95	0.21	
2022-08	1.9	0.17	
2022-09	1.77	0.08	
2022-10	1.55	-0.06	
2022-11	1.66	0	
2022-12	1.7	0.02	
2023-01	1.78	0.07	
2023-02	2.13	0.26	
2023-03	2.11	0.24	
2023-04	2.23	0.3	
2023-05	1.96	0.14	
2023-06	1.95	0.13	
2023-07	2.1	0.21	
2023-08	2.16	0.24	
2023-09	2.25	0.29	
2023-10	2.05	0.17	
2023-11	1.93	0.1	
2023-12	1.8	0.02	
2024-01	1.94	0.1	
2024-02	2.14	0.21	
2024-03	2.64	0.48	
2024-04	3.25	0.81	
2024-05	3.19	0.75	
2024-06	3.03	0.65	
2024-07	3.09	0.67	
2024-08	2.72	0.45	
2024-09	2.7	0.43	
2024-10	2.99	0.57	
2024-11	2.85	0.48	
2024-12	2.66	0.38	
2025-01	2.61	0.35	
2025-02	2.73	0.39	
