month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2023-09	7.32	1.78	0.12	87.14	0.25	87.46	
2023-10	7.35	1.78	0.13	85.71	0.25	88.39	
2023-11	7.14	1.73	0.1	61.53	0.22	65.3	
2023-12	7.26	1.76	0.13	55.23	0.25	61.78	
2024-01	7.99	1.94	0.24	94.56	0.37	92.82	
2024-02	8.48	2.06	0.33	98.41	0.46	97.77	
2024-03	8.82	2.14	0.38	95.15	0.52	95.11	
2024-04	9.31	2.26	0.46	97.1	0.59	97.05	
2024-05	9.35	2.27	0.46	91.43	0.6	91.52	
2024-06	10.31	2.5	0.6	98.97	0.75	99.01	
2024-07	11.44	2.8	0.77	99.15	0.93	99.22	
2024-08	11.06	2.73	0.7	87.7	0.87	88.64	
2024-09	10.26	2.53	0.57	65.08	0.72	67.62	
2024-10	10.45	2.58	0.59	61.01	0.74	63.64	
2024-11	9.85	2.43	0.49	28.7	0.63	32.65	
2024-12	10	2.47	0.51	18.95	0.65	22.52	
2025-01	9.68	2.39	0.45	2.14	0.58	6.07	
