month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2009-04	0.75	-0.01	
2009-05	0.79	0.04	
2009-06	0.88	0.16	
2009-07	0.92	0.21	
2009-08	0.81	0.07	
2009-09	0.81	0.07	
2009-10	0.8	0.05	
2009-11	0.87	0.14	
2009-12	0.88	0.16	
2010-01	0.9	0.18	
2010-02	0.81	0.07	
2010-03	0.83	0.09	
2010-04	0.83	0.08	
2010-05	0.68	-0.12	
2010-06	0.57	-0.26	
2010-07	0.5	-0.35	
2010-08	0.52	-0.32	
2010-09	0.52	-0.32	
2010-10	0.57	-0.26	
2010-11	0.58	-0.24	
2010-12	0.57	-0.25	
2011-01	0.52	-0.32	
2011-02	0.52	-0.32	
2011-03	0.56	-0.26	
2011-04	0.56	-0.27	
2011-05	0.54	-0.3	
2011-06	0.53	-0.31	
2011-07	0.54	-0.3	
2011-08	0.49	-0.36	
2011-09	0.45	-0.42	
2011-10	0.45	-0.42	
2011-11	0.44	-0.42	
2011-12	0.38	-0.5	
2012-01	0.36	-0.53	
2012-02	0.38	-0.5	
2012-03	0.39	-0.49	
2012-04	0.38	-0.49	
2012-05	0.36	-0.52	
2012-06	0.38	-0.49	
2012-07	0.37	-0.5	
2012-08	0.36	-0.51	
2012-09	0.38	-0.47	
2012-10	0.42	-0.42	
2012-11	0.44	-0.38	
2012-12	0.45	-0.37	
2013-01	0.48	-0.32	
2013-02	0.48	-0.32	
2013-03	0.49	-0.3	
2013-04	0.5	-0.29	
2013-05	0.52	-0.26	
2013-06	0.5	-0.29	
2013-07	0.46	-0.34	
2013-08	0.45	-0.36	
2013-09	0.44	-0.37	
2013-10	0.44	-0.37	
2013-11	0.43	-0.39	
2013-12	0.43	-0.39	
2014-01	0.43	-0.39	
2014-02	0.47	-0.34	
2014-03	0.47	-0.34	
2014-04	0.46	-0.35	
2014-05	0.44	-0.38	
2014-06	0.45	-0.37	
2014-07	0.45	-0.37	
2014-08	0.47	-0.34	
2014-09	0.49	-0.31	
2014-10	0.52	-0.27	
2014-11	0.54	-0.24	
2014-12	0.65	-0.08	
2015-01	0.66	-0.07	
2015-02	0.62	-0.13	
2015-03	0.73	0.03	
2015-04	0.92	0.28	
2015-05	0.93	0.29	
2015-06	1.07	0.47	
2015-07	0.83	0.14	
2015-08	0.74	0.03	
2015-09	0.61	-0.15	
2015-10	0.62	-0.13	
2015-11	0.63	-0.11	
2015-12	0.62	-0.11	
2016-01	0.54	-0.22	
2016-02	0.5	-0.26	
2016-03	0.52	-0.21	
2016-04	0.51	-0.22	
2016-05	0.48	-0.24	
2016-06	0.48	-0.21	
2016-07	0.49	-0.18	
2016-08	0.5	-0.15	
2016-09	0.49	-0.16	
2016-10	0.52	-0.09	
2016-11	0.56	-0.02	
2016-12	0.59	0.05	
2017-01	0.66	0.18	
2017-02	0.67	0.18	
2017-03	0.68	0.19	
2017-04	0.79	0.39	
2017-05	0.83	0.43	
2017-06	0.83	0.43	
2017-07	0.83	0.43	
2017-08	0.8	0.38	
2017-09	0.84	0.45	
2017-10	1.1	0.9	
2017-11	1.27	1.15	
2017-12	1.19	1.02	
2018-01	1.28	1.17	
2018-02	1.16	0.93	
2018-03	1.18	0.97	
2018-04	1.01	0.68	
2018-05	0.9	0.5	
2018-06	0.79	0.32	
2018-07	0.75	0.25	
2018-08	0.75	0.25	
2018-09	0.68	0.13	
2018-10	0.59	-0.02	
2018-11	0.6	0	
2018-12	0.57	-0.05	
2019-01	0.56	-0.07	
2019-02	0.77	0.28	
2019-03	0.85	0.39	
2019-04	0.82	0.34	
2019-05	0.72	0.18	
2019-06	0.73	0.2	
2019-07	0.83	0.34	
2019-08	0.82	0.32	
2019-09	0.83	0.34	
2019-10	0.79	0.25	
2019-11	0.79	0.25	
2019-12	0.93	0.48	
2020-01	1.04	0.62	
2020-02	1.05	0.64	
2020-03	0.94	0.45	
2020-04	0.81	0.25	
2020-05	0.81	0.23	
2020-06	0.96	0.45	
2020-07	1.04	0.55	
2020-08	1.08	0.59	
2020-09	1.12	0.65	
2020-10	1.05	0.52	
2020-11	1.13	0.61	
2020-12	1.16	0.63	
2021-01	1.42	0.97	
2021-02	1.32	0.81	
2021-03	1.32	0.78	
2021-04	1.47	0.96	
2021-05	1.4	0.87	
2021-06	1.35	0.78	
2021-07	1.34	0.74	
2021-08	1.25	0.6	
2021-09	1.22	0.54	
2021-10	1.1	0.39	
2021-11	1.08	0.35	
2021-12	1.08	0.35	
2022-01	1.09	0.35	
2022-02	1.07	0.3	
2022-03	0.95	0.16	
2022-04	0.88	0.06	
2022-05	0.83	0	
2022-06	0.88	0.05	
2022-07	0.89	0.06	
2022-08	0.89	0.06	
2022-09	0.8	-0.06	
2022-10	0.81	-0.05	
2022-11	0.82	-0.04	
2022-12	0.81	-0.06	
2023-01	0.87	0.01	
2023-02	0.94	0.08	
2023-03	0.97	0.11	
2023-04	0.99	0.14	
2023-05	0.9	0.02	
2023-06	0.93	0.06	
2023-07	0.99	0.12	
2023-08	0.93	0.06	
2023-09	0.91	0.03	
2023-10	0.9	0.02	
2023-11	0.91	0.03	
2023-12	0.88	0	
2024-01	0.87	-0.01	
2024-02	0.9	0.01	
2024-03	0.94	0.06	
2024-04	1	0.12	
2024-05	1	0.11	
2024-06	0.95	0.06	
2024-07	0.95	0.04	
2024-08	0.89	-0.02	
2024-09	0.91	-0.01	
2024-10	1.01	0.1	
2024-11	1.04	0.12	
2024-12	1.02	0.1	
2025-01	1.02	0.09	
2025-02	1.06	0.13	
