month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
1995-11	0.61	61.8	
1995-12	0.52	17.52	
1996-01	0.48	-17.17	
1996-02	0.51	-22.92	
1996-03	0.57	10.94	
1996-04	0.59	16.28	
1996-05	0.86	73.9	
1996-06	1.4	96.07	
1996-07	1.87	98.21	
1996-08	1.93	91.8	
1996-09	1.88	82.01	
1996-10	2.03	93.28	
1996-11	2	86.56	
1996-12	2.21	92.7	
1997-01	2.2	90.42	
1997-02	2.48	98.93	
1997-03	3.13	98.81	
1997-04	3.47	95.09	
1997-05	4.47	98.57	
1997-06	4.79	94.46	
1997-07	5.02	93.22	
1997-08	4.35	68.75	
1997-09	4.41	62.3	
1997-10	5.07	80.09	
1997-11	5.45	87.46	
1997-12	5.49	88.51	
1998-01	5.78	95.36	
1998-02	5.33	75.48	
1998-03	4.67	27.48	
1998-04	4.73	7.67	
1998-05	4.62	-14.51	
1998-06	4.42	-36.81	
1998-07	4.16	-47.48	
1998-08	3.78	-60.59	
1998-09	3.48	-81.17	
1998-10	3.38	-87.32	
1998-11	3.59	-71.34	
1998-12	3.48	-77.72	
1999-01	3.5	-72.99	
1999-02	3.34	-90.31	
1999-03	3.37	-88.12	
1999-04	3.19	-94.44	
1999-05	3	-91.21	
1999-06	3.86	-36.12	
1999-07	4.22	19.24	
1999-08	4.05	37.05	
1999-09	3.91	34.58	
1999-10	3.58	11.89	
1999-11	3.53	-15.02	
1999-12	3.59	-23.3	
2000-01	4.24	40.23	
2000-02	4.56	67.94	
2000-03	5.12	81.91	
2000-04	4.98	87.45	
2000-05	4.73	72.97	
2000-06	5.04	89.61	
2000-07	5.06	86.99	
2000-08	5.24	92.59	
2000-09	5.37	93.49	
2000-10	5.68	97.64	
2000-11	6.01	97.77	
2000-12	5.73	79.76	
2001-01	5.52	61.48	
2001-02	5.09	23.51	
2001-03	5.48	31.86	
2001-04	5.65	59.95	
2001-05	5.5	34.08	
2001-06	5.57	29.76	
2001-07	5.65	61.4	
2001-08	5.44	14.56	
2001-09	5.26	-35.49	
2001-10	5.04	-63.24	
2001-11	4.97	-72.73	
2001-12	5.23	-54.85	
2002-01	5.06	-68.79	
2002-02	5.26	-50.45	
2002-03	5.4	-6.93	
2002-04	4.97	-57.59	
2002-05	4.56	-87.2	
2002-06	4.23	-93.66	
2002-07	4.55	-82.22	
2002-08	4.14	-94.6	
2002-09	3.89	-98.35	
2002-10	3.74	-95.24	
2002-11	3.65	-93.2	
2002-12	3.37	-96.71	
2003-01	3.33	-89.86	
2003-02	3.43	-77.44	
2003-03	3.31	-88.39	
2003-04	3.48	-65.99	
2003-05	3.36	-72.5	
2003-06	3.35	-66.5	
2003-07	3.3	-83.85	
2003-08	3.22	-92.39	
2003-09	3.1	-95.7	
2003-10	2.87	-98.16	
2003-11	2.93	-86.65	
2003-12	3	-75.82	
2004-01	3.21	-42.24	
2004-02	3.47	-4.87	
2004-03	3.4	12.5	
2004-04	3.49	28.9	
2004-05	3.23	4.91	
2004-06	3.06	-31.7	
2004-07	3.09	-44.4	
2004-08	2.9	-60.96	
2004-09	2.88	-61.24	
2004-10	2.81	-68.64	
2004-11	3.1	-32.22	
2004-12	2.89	-57.84	
2005-01	2.74	-84.24	
2005-02	2.78	-83.1	
2005-03	2.65	-87.81	
2005-04	2.51	-93.75	
2005-05	2.45	-96.43	
2005-06	2.54	-78.9	
2005-07	2.44	-90.82	
2005-08	2.49	-77.99	
2005-09	2.51	-58.2	
2005-10	2.3	-89.17	
2005-11	2.19	-94.11	
2005-12	2.25	-81.78	
2006-01	2.43	-48.61	
2006-02	2.55	-16.81	
2006-03	2.71	13.55	
2006-04	2.95	49.02	
2006-05	2.91	62.99	
2006-06	2.83	68.06	
2006-07	2.83	63.56	
2006-08	2.78	45.3	
2006-09	2.98	71.43	
2006-10	3.51	95.54	
2006-11	4.16	99.43	
2006-12	4.86	97.36	
2007-01	6.87	97.95	
2007-02	6.5	90.06	
2007-03	6.89	92.53	
2007-04	8.47	99.02	
2007-05	9.93	98.02	
2007-06	10.21	93.28	
2007-07	10.35	88.47	
2007-08	12.77	99.22	
2007-09	16.72	97.68	
2007-10	14.41	81.1	
2007-11	11.91	55.92	
2007-12	12.87	52.86	
2008-01	15.33	81.61	
2008-02	13.99	69.34	
2008-03	11.02	20.88	
2008-04	8.04	-27.42	
2008-05	8.53	-38.48	
2008-06	6.34	-68.53	
2008-07	6.66	-71.39	
2008-08	6.43	-79.12	
2008-09	5.86	-89.24	
2008-10	5.19	-93.39	
2008-11	5.66	-80.22	
2008-12	6.34	-55.47	
2009-01	5.97	-60	
2009-02	6.67	-28.75	
2009-03	6.3	-16.6	
2009-04	6.7	14.71	
2009-05	7.47	31.5	
2009-06	8.76	56.05	
2009-07	9.3	69.6	
2009-08	10.06	83.55	
2009-09	10.69	88.23	
2009-10	12.13	93.25	
2009-11	14.23	94.9	
2009-12	16.26	96.85	
2010-01	14.42	78.53	
2010-02	13.88	67.5	
2010-03	14.05	61.22	
2010-04	13.37	47.11	
2010-05	11.97	5.8	
2010-06	13.21	14.52	
2010-07	13.88	28.17	
2010-08	15.26	62.74	
2010-09	15.24	63.02	
2010-10	17.33	82.25	
2010-11	17.81	81.29	
2010-12	18.09	87.73	
2011-01	17.67	79.73	
2011-02	19.18	87.74	
2011-03	20.17	92.97	
2011-04	19.29	80.31	
2011-05	18.35	55.7	
2011-06	17.92	29.42	
2011-07	18.5	44.05	
2011-08	15.92	-20.11	
2011-09	13.7	-53.74	
2011-10	13.33	-66.63	
2011-11	12.99	-77.64	
2011-12	11.66	-89.85	
2012-01	12.4	-76.9	
2012-02	13.13	-61.88	
2012-03	15.39	-22.69	
2012-04	14.84	-16.02	
2012-05	16.2	24.03	
2012-06	16.34	42.77	
2012-07	15.45	27.23	
2012-08	14.47	-4.54	
2012-09	14.94	1.34	
2012-10	15.77	34.77	
2012-11	15.47	29.87	
2012-12	16.88	52.13	
2013-01	18.98	83.44	
2013-02	18.65	83.75	
2013-03	17.55	74.02	
2013-04	17.98	80.16	
2013-05	17.94	72.93	
2013-06	16.44	25.37	
2013-07	16.25	-2.8	
2013-08	17.09	3.69	
2013-09	18.65	52.54	
2013-10	22.34	75.94	
