month	ct_avg_Tdx收盘价	股东人数
2017-12	13.39	97477	
2018-03	10.02	72246	
2018-06	7.99	64946	
2018-09	8.22	57082	
2018-12	8.09	52188	
2019-03	9.22	53033	
2019-06	8.28	51011	
2019-09	8.04	48771	
2019-12	8.5	44458	
2020-03	7.23	46504	
2020-06	6.76	45568	
2020-09	6.93	43245	
2020-12	7.18	39948	
2021-03	7.38	38102	
2021-06	7.69	35589	
2021-09	7.58	34976	
2021-12	7.58	33357	
2022-03	7.76	33643	
2022-06	7.81	33271	
2022-09	7.75	30673	
2022-12	7.87	31818	
2023-03	8.55	29399	
2023-06	9.29	30636	
2023-09	9.87	29946	
2023-12	9.87	28583	
2024-03	10.83	31407	
2024-06	11.7	35013	
2024-09	12.08	35419	
