month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2015-10	1.74	-11.03	
2015-11	1.83	-13.31	
2015-12	1.94	-4.43	
2016-01	1.8	-14.87	
2016-02	1.75	-40.06	
2016-03	1.89	-20.34	
2016-04	1.95	13.88	
2016-05	2.12	50.13	
2016-06	2.27	66.38	
2016-07	2.63	80.87	
2016-08	2.74	89.13	
2016-09	2.63	78.12	
2016-10	2.64	77.34	
2016-11	2.77	90.06	
2016-12	2.85	88.64	
2017-01	2.88	90.68	
2017-02	3.1	98.12	
2017-03	3.33	97.52	
2017-04	3.33	90.67	
2017-05	3.59	98.57	
2017-06	4.14	99.35	
2017-07	4.28	91.79	
2017-08	4.13	79.89	
2017-09	4.29	87.63	
2017-10	4.95	99.05	
2017-11	5.4	97.61	
2017-12	5.5	93.07	
2018-01	6.07	98.34	
2018-02	5.71	82.5	
2018-03	5.87	82.79	
2018-04	5.28	49.01	
2018-05	5.5	47.89	
2018-06	5.65	51.65	
2018-07	4.94	-7.79	
2018-08	4.48	-35.33	
2018-09	4.23	-55.87	
2018-10	4.14	-67.31	
2018-11	4.22	-72.48	
2018-12	4.01	-87.41	
2019-01	4.2	-71.31	
2019-02	4.86	-18.09	
2019-03	4.99	13.86	
2019-04	5.5	41.07	
2019-05	5.27	43.93	
2019-06	5.47	62.31	
2019-07	5.78	76.55	
2019-08	5.52	67.94	
2019-09	5.68	78.93	
2019-10	5.73	84.33	
2019-11	6.13	92.14	
2019-12	6.12	93.02	
2020-01	6.3	96.04	
2020-02	5.75	55.67	
2020-03	5.5	24.03	
2020-04	5.39	-9.91	
2020-05	6.15	31.45	
2020-06	6.52	63.84	
2020-07	7.22	86.34	
2020-08	7.77	94.73	
2020-09	7.65	89.65	
2020-10	8.39	98.27	
2020-11	9.78	98.26	
2020-12	9.87	91.73	
2021-01	10.99	95.76	
2021-02	10.66	86.07	
2021-03	9.37	57.96	
2021-04	8.98	30.7	
2021-05	8.75	12.35	
2021-06	8.37	-10.04	
2021-07	7.69	-36.77	
2021-08	7.92	-38.15	
2021-09	7.8	-44.64	
2021-10	7.9	-44.64	
2021-11	7.9	-42.41	
2021-12	7.99	-37.54	
2022-01	8.46	10.9	
2022-02	8.09	3.74	
2022-03	6.67	-64.83	
2022-04	6.35	-94.64	
2022-05	6.25	-93.8	
2022-06	6.38	-86.56	
2022-07	6.62	-68.75	
2022-08	6.11	-86.61	
2022-09	6.18	-79.93	
2022-10	5.21	-96.71	
2022-11	5.28	-89.69	
2022-12	6.04	-58.48	
2023-01	6.42	-25.61	
2023-02	6.08	-28.39	
2023-03	6.06	-23.21	
2023-04	6.46	16.87	
2023-05	6.36	29.42	
2023-06	6.9	46.38	
2023-07	7.06	60.8	
2023-08	6.84	61.65	
2023-09	6.9	69.37	
2023-10	6.61	36.71	
2023-11	6.37	-2.96	
2023-12	6.26	-27.76	
2024-01	6.84	28.65	
2024-02	7.37	62.69	
2024-03	7.78	77.13	
2024-04	8.22	92.45	
2024-05	8.56	93.21	
2024-06	8.22	78.85	
2024-07	8.04	64.52	
2024-08	7.97	51.14	
2024-09	8.41	64.05	
2024-10	9.6	89.73	
2024-11	9.11	82.91	
2024-12	9.39	88.07	
2025-01	9.55	91.79	
