month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2021-12	71.14	7.99	0.53	-49.81	0.83	-37.54	
2022-01	75.34	8.46	0.61	1.6	0.91	10.9	
2022-02	72.09	8.09	0.53	-3.12	0.8	3.74	
2022-03	60.29	6.67	0.28	-57.38	0.46	-64.83	
2022-04	56.55	6.35	0.2	-93.56	0.38	-94.64	
2022-05	55.71	6.25	0.18	-94.08	0.34	-93.8	
2022-06	55.13	6.38	0.16	-90.39	0.35	-86.56	
2022-07	57.13	6.62	0.2	-79.21	0.39	-68.75	
2022-08	52.69	6.11	0.11	-92.62	0.27	-86.61	
2022-09	53.32	6.18	0.11	-84.74	0.27	-79.93	
2022-10	44.97	5.21	-0.07	-98.66	0.06	-96.71	
2022-11	45.52	5.28	-0.06	-89.73	0.07	-89.69	
2022-12	52.08	6.04	0.07	-60.59	0.21	-58.48	
2023-01	55.37	6.42	0.13	-27.62	0.27	-25.61	
2023-02	52.46	6.08	0.06	-31.7	0.19	-28.39	
2023-03	52.27	6.06	0.05	-27.44	0.18	-23.21	
2023-04	55.78	6.46	0.11	13.91	0.24	16.87	
2023-05	54.89	6.36	0.09	25.36	0.21	29.42	
2023-06	56.64	6.9	0.12	34.2	0.3	46.38	
2023-07	57.97	7.06	0.14	49.36	0.32	60.8	
2023-08	56.14	6.84	0.1	43.21	0.27	61.65	
2023-09	56.67	6.9	0.1	45.18	0.27	69.37	
2023-10	54.23	6.61	0.05	7.72	0.21	36.71	
2023-11	52.32	6.37	0.01	-28.53	0.15	-2.96	
2023-12	51.38	6.26	-0.01	-48.51	0.13	-27.76	
2024-01	56.13	6.84	0.08	-3.9	0.22	28.65	
2024-02	60.49	7.37	0.15	36.42	0.3	62.69	
2024-03	63.85	7.78	0.21	72.79	0.36	77.13	
2024-04	67.46	8.22	0.27	92.41	0.42	92.45	
2024-05	68.43	8.56	0.28	89.42	0.46	93.21	
2024-06	64.69	8.22	0.2	71.71	0.39	78.85	
2024-07	63.28	8.04	0.17	53.61	0.34	64.52	
2024-08	62.76	7.97	0.15	41.8	0.32	51.14	
2024-09	66.19	8.41	0.2	53.71	0.38	64.05	
2024-10	75.53	9.6	0.36	84.38	0.55	89.73	
2024-11	71.67	9.11	0.28	79.59	0.46	82.91	
2024-12	73.88	9.39	0.31	86.89	0.49	88.07	
2025-01	75.16	9.55	0.32	91.31	0.5	91.79	
