month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2021-12	71.14	0.53	
2022-01	75.34	0.61	
2022-02	72.09	0.53	
2022-03	60.29	0.28	
2022-04	56.55	0.2	
2022-05	55.71	0.18	
2022-06	55.13	0.16	
2022-07	57.13	0.2	
2022-08	52.69	0.11	
2022-09	53.32	0.11	
2022-10	44.97	-0.07	
2022-11	45.52	-0.06	
2022-12	52.08	0.07	
2023-01	55.37	0.13	
2023-02	52.46	0.06	
2023-03	52.27	0.05	
2023-04	55.78	0.11	
2023-05	54.89	0.09	
2023-06	56.64	0.12	
2023-07	57.97	0.14	
2023-08	56.14	0.1	
2023-09	56.67	0.1	
2023-10	54.23	0.05	
2023-11	52.32	0.01	
2023-12	51.38	-0.01	
2024-01	56.13	0.08	
2024-02	60.49	0.15	
2024-03	63.85	0.21	
2024-04	67.46	0.27	
2024-05	68.43	0.28	
2024-06	64.69	0.2	
2024-07	63.28	0.17	
2024-08	62.76	0.15	
2024-09	66.19	0.2	
2024-10	75.53	0.36	
2024-11	71.67	0.28	
2024-12	73.88	0.31	
2025-01	75.16	0.32	
