month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2011-11	1.61	55.72	
2011-12	1.53	51.78	
2012-01	1.37	14.29	
2012-02	1.39	-17.14	
2012-03	1.34	-37.82	
2012-04	1.27	-53.73	
2012-05	1.27	-63.72	
2012-06	1.27	-61.96	
2012-07	1.29	-59.29	
2012-08	1.28	-62.5	
2012-09	1.14	-92.37	
2012-10	1.07	-93.9	
2012-11	1.02	-97.48	
2012-12	1	-87.97	
2013-01	1.08	-68.71	
2013-02	1.19	-46.49	
2013-03	1.22	-10.76	
2013-04	1.19	-7.59	
2013-05	1.32	30.89	
2013-06	1.36	48.21	
2013-07	1.48	63.63	
2013-08	1.66	81.57	
2013-09	1.79	91.35	
2013-10	2.03	94.05	
2013-11	1.95	89.71	
2013-12	1.81	70.7	
2014-01	2.1	90.18	
2014-02	2.35	97.55	
2014-03	2.44	92.81	
2014-04	2.25	77.55	
2014-05	2.12	54.38	
2014-06	2.26	70.54	
2014-07	2.28	70.57	
2014-08	2.45	83.29	
2014-09	2.5	86.14	
2014-10	2.56	92.31	
2014-11	2.47	75.71	
2014-12	2.6	80.86	
2015-01	2.93	97.37	
2015-02	3.06	95.36	
2015-03	3.25	98.05	
2015-04	3.82	98.26	
2015-05	4.12	96.2	
2015-06	5.13	94.56	
2015-07	4.63	84.59	
2015-08	4.38	73.34	
2015-09	3.86	38.62	
2015-10	4.48	58.25	
2015-11	4.62	70.79	
2015-12	4.66	77.02	
2016-01	4.16	22.59	
2016-02	4.28	10.3	
2016-03	4.08	-16.15	
2016-04	4.47	17.41	
2016-05	4.55	42.26	
2016-06	4.84	61.61	
2016-07	5.31	82.82	
2016-08	5.16	77.1	
2016-09	5.01	70.13	
2016-10	4.96	62	
2016-11	4.77	34.94	
2016-12	4.51	0.28	
2017-01	4.35	-31.3	
2017-02	4.44	-33.93	
2017-03	4.38	-48.99	
2017-04	4.57	-30.41	
2017-05	4.72	-6.74	
2017-06	4.84	22.69	
2017-07	4.85	40.94	
2017-08	4.95	58.54	
2017-09	5.25	74.36	
2017-10	5.9	85.87	
2017-11	6.05	89.29	
2017-12	6.31	96.13	
2018-01	7.37	98.7	
2018-02	7.42	90.59	
2018-03	8.63	98.86	
2018-04	9.16	97.47	
2018-05	10.32	98.66	
2018-06	10.33	90.31	
2018-07	10.75	92.78	
2018-08	10.18	75.5	
2018-09	9.8	53.62	
2018-10	9.41	32.64	
2018-11	9.2	9.78	
2018-12	9.3	8.13	
2019-01	8.64	-26.99	
2019-02	10.04	9.46	
2019-03	10.55	44.56	
2019-04	11.23	66.92	
2019-05	11.8	78.35	
2019-06	12.56	85.48	
2019-07	13.04	88.39	
2019-08	13.57	94.72	
2019-09	14.77	98.88	
2019-10	16.1	99.55	
2019-11	18.39	97.19	
2019-12	16.98	80.07	
2020-01	17.52	83.76	
2020-02	17.6	86.7	
2020-03	17.16	73.58	
2020-04	18.22	71.72	
2020-05	20.53	97.12	
2020-06	23.58	99.55	
2020-07	25.09	96.93	
2020-08	26.09	93.92	
2020-09	27.69	92.29	
2020-10	32.5	98.21	
2020-11	36.45	95.15	
2020-12	38.55	96.74	
2021-01	41.68	96.43	
2021-02	45.52	96.19	
2021-03	33.74	57.03	
2021-04	36.1	46.94	
2021-05	43.12	77.33	
2021-06	47.78	90.01	
2021-07	46.59	81.78	
2021-08	37.8	40.3	
2021-09	34.75	5.85	
2021-10	34.99	-12.17	
2021-11	34.14	-27.15	
2021-12	31.25	-56.37	
2022-01	26.1	-78.67	
2022-02	24.7	-83.54	
2022-03	22.46	-85.25	
2022-04	24.33	-75.33	
2022-05	25.07	-69.55	
2022-06	28.21	-40.18	
2022-07	31.15	-7.91	
2022-08	27.95	-17.86	
2022-09	26.39	-37.08	
2022-10	26.68	-29.8	
2022-11	25.27	-60.19	
2022-12	27.65	-26.38	
2023-01	30.59	25.33	
2023-02	30.49	46.07	
2023-03	28.88	41.96	
2023-04	28.29	29.75	
2023-05	27.13	-13.3	
2023-06	24.44	-51.25	
2023-07	23.6	-72.58	
2023-08	22.77	-82.22	
2023-09	22.44	-83.75	
2023-10	21.66	-90.02	
2023-11	21.74	-89.93	
2023-12	19.6	-99.36	
2024-01	17.55	-99.63	
2024-02	17.29	-90.69	
2024-03	16.9	-93.37	
2024-04	15.42	-97.41	
2024-05	15.58	-90.22	
2024-06	14.08	-99.34	
2024-07	12.96	-95.19	
2024-08	12.88	-90.18	
2024-09	12.69	-90.55	
2024-10	18.54	-24.5	
2024-11	18.86	4.12	
2024-12	17.78	12.74	
2025-01	15.46	-8.23	
2025-02	16.1	-3.39	
