month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2017-07	0.77	79.67	
2017-08	0.76	77.21	
2017-09	0.8	91.5	
2017-10	0.78	80.72	
2017-11	0.75	56.01	
2017-12	0.72	21.43	
2018-01	0.74	8.24	
2018-02	0.69	-6.79	
2018-03	0.66	-46.35	
2018-04	0.65	-60.32	
2018-05	0.65	-65.66	
2018-06	0.59	-86.83	
2018-07	0.56	-87.95	
2018-08	0.56	-89.28	
2018-09	0.56	-82.8	
2018-10	0.55	-83.93	
2018-11	0.6	-45.58	
2018-12	0.61	-18.84	
2019-01	0.63	2.43	
2019-02	0.71	34.46	
2019-03	0.76	54.17	
2019-04	0.77	67.22	
2019-05	0.64	32.59	
2019-06	0.65	12.78	
2019-07	0.69	43.4	
2019-08	0.66	7.87	
2019-09	0.71	47.28	
2019-10	0.68	38.24	
2019-11	0.66	-6.04	
2019-12	0.69	14.57	
2020-01	0.73	57.98	
2020-02	0.67	19.69	
2020-03	0.67	9.29	
2020-04	0.65	-48.47	
2020-05	0.63	-58.43	
2020-06	0.64	-59.51	
2020-07	0.76	28.07	
2020-08	0.75	58.97	
2020-09	0.74	61.24	
2020-10	0.73	64.17	
2020-11	0.74	61.61	
2020-12	0.71	38.59	
2021-01	0.69	0.04	
2021-02	0.66	-33.87	
2021-03	0.65	-52.79	
2021-04	0.64	-60.12	
2021-05	0.68	-39.68	
2021-06	0.68	-30.02	
2021-07	0.67	-41.44	
2021-08	0.69	-30.88	
2021-09	0.76	38.04	
2021-10	0.74	50	
2021-11	0.7	35.55	
2021-12	0.71	46.97	
2022-01	0.73	69.41	
2022-02	0.72	61.78	
2022-03	0.64	-11.18	
2022-04	0.63	-44.27	
2022-05	0.58	-67.29	
2022-06	0.61	-64.46	
2022-07	0.62	-68.62	
2022-08	0.62	-58.54	
2022-09	0.62	-53.02	
2022-10	0.59	-78.24	
2022-11	0.59	-80.36	
2022-12	0.6	-64.25	
2023-01	0.6	-62.72	
2023-02	0.61	-34.29	
2023-03	0.61	-17.39	
2023-04	0.64	25.7	
2023-05	0.65	45.18	
2023-06	0.63	37.01	
2023-07	0.65	50.64	
2023-08	0.69	72.24	
2023-09	0.66	60.22	
2023-10	0.65	40.13	
2023-11	0.68	72.32	
2023-12	0.66	63.27	
2024-01	0.66	28.53	
2024-02	0.66	32.91	
2024-03	0.66	34.99	
2024-04	0.6	-38.08	
2024-05	0.62	-50.36	
2024-06	0.63	-51.13	
2024-07	0.63	-44.45	
2024-08	0.65	1.79	
2024-09	0.68	34.73	
2024-10	0.84	67.86	
2024-11	0.92	84.69	
2024-12	0.88	82.22	
2025-01	0.82	67.41	
2025-02	0.82	63.39	
