month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2014-05	1.19	70	
2014-06	1.15	51.96	
2014-07	1.21	62.89	
2014-08	1.23	72.83	
2014-09	1.35	88.61	
2014-10	1.49	92.11	
2014-11	1.51	90.05	
2014-12	1.6	89.91	
2015-01	1.5	77.45	
2015-02	1.54	75.77	
2015-03	1.88	96.88	
2015-04	2.15	97.62	
2015-05	2.96	98.48	
2015-06	4.13	96.73	
2015-07	2.43	67.43	
2015-08	2.14	43.24	
2015-09	1.61	0	
2015-10	2.19	10.87	
2015-11	2.53	34.57	
2015-12	3.03	59.82	
2016-01	2.29	34.42	
2016-02	2.33	11.31	
2016-03	1.9	-32.1	
2016-04	1.87	-53.39	
2016-05	1.87	-66.79	
2016-06	1.87	-69.15	
2016-07	1.87	-65.48	
2016-08	1.87	-60.36	
2016-09	1.88	-57.45	
2016-10	3.72	30.36	
2016-11	4.09	67.25	
2016-12	3.57	66.76	
2017-01	3.4	67.31	
2017-02	3.91	83.09	
2017-03	5.16	95.77	
2017-04	5.29	87.1	
2017-05	5.24	88.62	
2017-06	5.59	86.61	
2017-07	6.25	95.41	
2017-08	5.91	81.52	
2017-09	6.48	89.97	
2017-10	7.31	97.32	
2017-11	7.08	86.97	
2017-12	8.04	91.16	
2018-01	9.11	97.48	
2018-02	9.4	92.86	
2018-03	11.36	97.85	
2018-04	10.93	88.19	
2018-05	10.88	83.44	
2018-06	9.82	61.12	
2018-07	8.64	23.01	
2018-08	7.34	-11.41	
2018-09	6.54	-37.03	
2018-10	6.08	-54.02	
2018-11	6.73	-48.62	
2018-12	6.51	-65.49	
2019-01	5.99	-84.9	
2019-02	7.28	-55.3	
2019-03	8.73	7.57	
2019-04	8.2	22.45	
2019-05	6.61	-24.64	
2019-06	7	-34.78	
2019-07	7.37	-19.37	
2019-08	8.5	48.74	
2019-09	9.39	72.77	
2019-10	8.73	68.15	
2019-11	9.19	80.78	
2019-12	10.26	89.37	
2020-01	11.33	96.48	
2020-02	13.47	98.04	
2020-03	12.54	83.64	
2020-04	12.76	84.52	
2020-05	13.33	87	
2020-06	12.84	73.53	
2020-07	13.39	79.54	
2020-08	12.46	47.45	
2020-09	11.34	8.97	
2020-10	10.86	-22.32	
2020-11	10.75	-36.1	
2020-12	11.02	-34.08	
2021-01	11.64	-18.84	
2021-02	10.59	-45.24	
2021-03	8.28	-82.34	
2021-04	7.35	-92.05	
2021-05	7.7	-81.99	
2021-06	8.4	-72.7	
2021-07	7.78	-81.66	
2021-08	8.48	-53.78	
2021-09	7.53	-78.44	
2021-10	7.24	-82.98	
2021-11	7.67	-75.61	
2021-12	8.67	-16.15	
2022-01	8.47	2.44	
2022-02	7.82	-35.49	
2022-03	7.32	-43.87	
2022-04	6.4	-73.92	
2022-05	6.73	-82	
2022-06	6.94	-72.53	
2022-07	6.8	-78.15	
2022-08	6.98	-52.13	
2022-09	5.99	-84.95	
2022-10	6.02	-87.44	
2022-11	6.33	-77.27	
2022-12	5.98	-89.94	
2023-01	6.13	-79.3	
2023-02	7.28	-18.62	
2023-03	8.87	30.55	
2023-04	15.84	83.98	
2023-05	18.65	96.34	
2023-06	28.55	98.93	
2023-07	30.34	91.54	
2023-08	26.63	76.13	
2023-09	22.95	56.88	
2023-10	21.09	43.17	
2023-11	21.05	31.94	
2023-12	23.67	40.31	
2024-01	22.81	24.8	
2024-02	29.8	58.35	
2024-03	35.92	81.17	
2024-04	36.25	84.73	
2024-05	36.64	86.56	
2024-06	40.14	85.29	
2024-07	42.4	90.45	
2024-08	35.13	58.89	
2024-09	34.33	34.82	
2024-10	47.83	79.91	
2024-11	41.85	76.19	
2024-12	39.1	44.12	
2025-01	36.51	17.16	
