month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2014-05	14.15	45.09	
2014-06	13.66	34.64	
2014-07	14.45	54.5	
2014-08	14.59	67.18	
2014-09	16.08	85.76	
2014-10	9.84	5.51	
2014-11	10.1	-42.08	
2014-12	10.55	-55.63	
2015-01	9.87	-70.77	
2015-02	10.16	-76.01	
2015-03	12.04	-44.23	
2015-04	15.5	-4.56	
2015-05	19.57	29.55	
2015-06	27.28	64.63	
2015-07	16.06	60.25	
2015-08	14.17	36.73	
2015-09	10.65	-15.71	
2015-10	14.51	-3.83	
2015-11	16.72	30.23	
2015-12	20.05	60.17	
2016-01	15.11	34.42	
2016-02	15.43	11.73	
2016-03	12.85	-19.42	
2016-09	13.59	-26.79	
2016-10	24.6	42.63	
2016-11	26.98	78.9	
2016-12	23.61	69.28	
2017-01	22.43	63.59	
2017-02	25.8	80.06	
2017-03	35.66	94.45	
2017-04	34.92	87.55	
2017-05	34.59	88.66	
2017-06	36.95	86.57	
2017-07	41.3	95.58	
2017-08	39.01	81.52	
2017-09	42.82	89.79	
2017-10	48.25	97.27	
2017-11	46.77	86.93	
2017-12	53.1	91.07	
2018-01	60.18	97.52	
2018-02	62.1	92.86	
2018-03	74.99	97.81	
2018-04	72.2	88.19	
2018-05	71.86	83.56	
2018-06	64.86	61.16	
2018-07	57.05	22.85	
2018-08	48.41	-11.49	
2018-09	43.19	-36.89	
2018-10	40.09	-53.97	
2018-11	44.43	-48.7	
2018-12	42.96	-65.76	
2019-01	39.51	-84.86	
2019-02	48.03	-55.18	
2019-03	57.6	7.48	
2019-04	54.13	22.32	
2019-05	43.62	-24.64	
2019-06	33.56	-58.93	
2019-07	34.65	-64.36	
2019-08	39.95	-57.83	
2019-09	44.13	-26.07	
2019-10	41.05	-41.82	
2019-11	43.19	-16.11	
2019-12	48.22	25.77	
2020-01	53.23	53.35	
2020-02	63.29	61.87	
2020-03	58.93	60.02	
2020-04	59.97	71.09	
2020-05	62.66	80.9	
2020-06	60.33	71.7	
2020-07	62.83	79.35	
2020-08	58.47	47.11	
2020-09	53.2	8.56	
2020-10	50.95	-23.5	
2020-11	50.47	-38.39	
2020-12	51.72	-35.71	
2021-01	54.61	-19.06	
2021-02	49.68	-48.75	
2021-03	38.88	-87.19	
2021-04	34.49	-92.9	
2021-05	36.14	-82.64	
2021-06	39.35	-73.26	
2021-07	36.38	-82.18	
2021-08	39.69	-54.67	
2021-09	35.22	-78.93	
2021-10	33.9	-83.48	
2021-11	35.86	-76.06	
2021-12	40.59	-16.73	
2022-01	39.63	1.13	
2022-02	36.6	-36.33	
2022-03	34.67	-37.98	
2022-04	29.97	-68.33	
2022-05	31.43	-79.23	
2022-06	32.22	-74.53	
2022-07	31.59	-80.57	
2022-08	32.43	-56.44	
2022-09	27.85	-87.54	
2022-10	27.95	-88	
2022-11	29.43	-78.13	
2022-12	27.77	-90.1	
2023-01	28.47	-79.91	
2023-02	33.81	-20.54	
2023-03	41.22	27.83	
2023-04	73.6	81.86	
2023-05	86.64	95.98	
2023-06	132.41	98.93	
2023-07	140.67	91.58	
2023-08	123.5	76.13	
2023-09	106.43	56.79	
2023-10	97.81	43.07	
2023-11	97.6	31.86	
2023-12	109.77	40.31	
2024-01	105.78	24.84	
2024-02	138.16	58.29	
2024-03	166.58	81.12	
2024-04	168.09	84.73	
2024-05	169.91	86.7	
2024-06	140.3	53.24	
2024-07	140.07	43.94	
2024-08	116.07	-3.04	
2024-09	113.41	-20.72	
2024-10	158.03	29.56	
2024-11	138.27	23.64	
2024-12	129.18	-16.88	
2025-01	120.64	-40.58	
