month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2020-12	51.72	11.02	0.65	-35.71	1.2	-34.08	
2021-01	54.61	11.64	0.72	-19.06	1.27	-18.84	
2021-02	49.68	10.59	0.55	-48.75	1.03	-45.24	
2021-03	38.88	8.28	0.21	-87.19	0.56	-82.34	
2021-04	34.49	7.35	0.06	-92.9	0.37	-92.05	
2021-05	36.14	7.7	0.11	-82.64	0.42	-81.99	
2021-06	39.35	8.4	0.2	-73.26	0.52	-72.7	
2021-07	36.38	7.78	0.1	-82.18	0.39	-81.66	
2021-08	39.69	8.48	0.19	-54.67	0.5	-53.78	
2021-09	35.22	7.53	0.05	-78.93	0.31	-78.44	
2021-10	33.9	7.24	0.01	-83.48	0.25	-82.98	
2021-11	35.86	7.67	0.06	-76.06	0.31	-75.61	
2021-12	40.59	8.67	0.19	-16.73	0.46	-16.15	
2022-01	39.63	8.47	0.15	1.13	0.41	2.44	
2022-02	36.6	7.82	0.06	-36.33	0.28	-35.49	
2022-03	34.67	7.32	0	-37.98	0.19	-43.87	
2022-04	29.97	6.4	-0.14	-68.33	0.03	-73.92	
2022-05	31.43	6.73	-0.11	-79.23	0.08	-82	
2022-06	32.22	6.94	-0.09	-74.53	0.1	-72.53	
2022-07	31.59	6.8	-0.12	-80.57	0.07	-78.15	
2022-08	32.43	6.98	-0.1	-56.44	0.09	-52.13	
2022-09	27.85	5.99	-0.23	-87.54	-0.08	-84.95	
2022-10	27.95	6.02	-0.23	-88	-0.08	-87.44	
2022-11	29.43	6.33	-0.19	-78.13	-0.04	-77.27	
2022-12	27.77	5.98	-0.24	-90.1	-0.1	-89.94	
2023-01	28.47	6.13	-0.22	-79.91	-0.08	-79.3	
2023-02	33.81	7.28	-0.08	-20.54	0.08	-18.62	
2023-03	41.22	8.87	0.11	27.83	0.3	30.55	
2023-04	73.6	15.84	0.95	81.86	1.28	83.98	
2023-05	86.64	18.65	1.25	95.98	1.62	96.34	
2023-06	132.41	28.55	2.34	98.93	2.86	98.93	
2023-07	140.67	30.34	2.44	91.58	2.96	91.54	
2023-08	123.5	26.63	1.94	76.13	2.36	76.13	
2023-09	106.43	22.95	1.48	56.79	1.83	56.88	
2023-10	97.81	21.09	1.23	43.07	1.54	43.17	
2023-11	97.6	21.05	1.18	31.86	1.49	31.94	
2023-12	109.77	23.67	1.4	40.31	1.72	40.31	
2024-01	105.78	22.81	1.27	24.84	1.56	24.8	
2024-02	138.16	29.8	1.89	58.29	2.25	58.35	
2024-03	166.58	35.92	2.39	81.12	2.78	81.17	
2024-04	168.09	36.25	2.31	84.73	2.68	84.73	
2024-05	169.91	36.64	2.25	86.7	2.6	86.56	
2024-06	140.3	40.14	1.62	53.24	2.8	85.29	
2024-07	140.07	42.4	1.55	43.94	2.87	90.45	
2024-08	116.07	35.13	1.08	-3.04	2.11	58.89	
2024-09	113.41	34.33	1	-20.72	1.95	34.82	
2024-10	158.03	47.83	1.72	29.56	2.96	79.91	
2024-11	138.27	41.85	1.33	23.64	2.35	76.19	
2024-12	129.18	39.1	1.13	-16.88	2.04	44.12	
2025-01	120.64	36.51	0.96	-40.58	1.76	17.16	
