month	ct_avg_Tdx收盘价	人均持股
2019-05	14.4	1191	
2019-06	12.17	2570	
2019-09	10.58	3252	
2019-12	9.46	3632	
2020-03	9.25	4119	
2020-06	8.69	4564	
2020-09	11.04	7352	
2020-12	11.93	20278	
2021-02	18.72	25779	
2021-03	16.07	20001	
2021-06	14.01	14911	
2021-09	16.9	14719	
2021-12	17.51	14479	
2022-03	16.27	15420	
2022-06	15.49	19902	
2022-09	13.44	18765	
2022-12	13.2	19899	
2023-03	15.28	86321	
2023-06	12.72	80344	
2023-09	14.28	97499	
2023-12	14.3	103127	
2024-03	15.5	115648	
2024-06	16.59	126181	
2024-09	15.07	125638	
