month	ct_avg_Tdx收盘价	股东人数
2019-05	14.4	615955	
2019-06	12.17	285356	
2019-09	10.58	225509	
2019-12	9.46	201934	
2020-03	9.25	178045	
2020-06	8.69	160669	
2020-09	11.04	99753	
2020-12	11.93	98348	
2021-02	18.72	77360	
2021-03	16.07	99707	
2021-06	14.01	133746	
2021-09	16.9	135489	
2021-12	17.51	137735	
2022-03	16.27	129331	
2022-06	15.49	108446	
2022-09	13.44	115020	
2022-12	13.2	109196	
2023-03	15.28	84955	
2023-06	12.72	91275	
2023-09	14.28	75215	
2023-12	14.3	71110	
2024-03	15.5	63411	
2024-06	16.59	58118	
2024-09	15.07	58369	
