month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2000-07	13.49	85.12	
2000-08	13.96	88.86	
2000-09	12.48	39.16	
2000-10	12.43	12.66	
2000-11	13.21	34.17	
2000-12	13.46	54.12	
2001-01	13.84	68.62	
2001-02	13	24.95	
2001-03	13.46	42.52	
2001-04	13.72	76.95	
2001-05	14.29	84.47	
2001-06	14.78	86.01	
2001-07	13.87	64.77	
2001-08	12.09	2.11	
2001-09	11.68	-35.31	
2001-10	10.2	-70.14	
2001-11	10.25	-80.68	
2001-12	10.52	-80.87	
2002-01	8.82	-95.71	
2002-02	8.94	-89.46	
2002-03	9.57	-77.3	
2002-04	9.68	-67.77	
2002-05	9.24	-84.23	
2002-06	9.31	-80.76	
2002-07	9.85	-32.84	
2002-08	9.71	-24.43	
2002-09	9.76	-9.06	
2002-10	9.05	-51.49	
2002-11	8.42	-75.71	
2002-12	7.89	-90.83	
2003-01	7.83	-88.44	
2003-02	8.24	-72.8	
2003-03	7.91	-85.5	
2003-04	8.05	-70.24	
2003-05	8.18	-51.25	
2003-06	7.93	-65.09	
2003-07	7.73	-85.56	
2003-08	7.44	-96.13	
2003-09	6.99	-97.97	
2003-10	6.8	-94.59	
2003-11	6.49	-93.84	
2003-12	7.04	-70.57	
2004-01	7.31	-45.81	
2004-02	7.85	-9.33	
2004-03	8.12	16.93	
2004-04	8.56	43.24	
2004-05	7.88	28.8	
2004-06	6.99	-16.11	
2004-07	7.06	-37.91	
2004-08	6.94	-48.95	
2004-09	7.44	-28.1	
2004-10	7.7	18.25	
2004-11	4.95	-64.98	
2004-12	4.6	-90.45	
2005-01	4.04	-97.27	
2005-02	4.17	-90.11	
2005-03	4.14	-86.92	
2005-04	3.89	-93.08	
2005-05	3.41	-98.32	
2005-06	3.31	-93.63	
2005-07	2.85	-97.79	
2005-08	3.29	-76.44	
2005-09	4.29	-30.68	
2005-10	4.99	5.64	
2005-11	4.55	10.84	
2005-12	4.58	18.37	
2006-01	5.14	36.61	
2006-02	4.6	30.2	
2006-03	4.38	14.75	
2006-04	4.77	40.37	
2006-05	5.43	71.88	
2006-06	5.89	84.25	
2006-07	5.85	81.08	
2006-08	4.94	43.17	
2006-09	4.92	23.77	
2006-10	5.1	34.93	
2006-11	4.91	-1.7	
2006-12	5.19	26.19	
2007-01	5.81	63.75	
2007-02	6.58	82.2	
2007-03	7.59	92.29	
2007-04	9.7	96.94	
2007-05	12.81	98.27	
2007-06	11.92	89.97	
2007-07	9.32	64.33	
2007-08	11.43	80.05	
2007-09	12.74	88.63	
2007-10	12.02	78.71	
2007-11	11.71	81.25	
2007-12	12.33	79.6	
2008-01	15.51	91.88	
2008-02	14.69	88.33	
2008-03	13.6	73.71	
2008-04	9.45	13.35	
2008-05	10.52	0.8	
2008-06	7.98	-34.33	
2008-07	7.78	-50.81	
2008-08	6.03	-81.42	
2008-09	4.77	-91.03	
2008-10	3.77	-93.53	
2008-11	3.88	-85.22	
2008-12	4.43	-74.55	
2009-01	4.47	-70.36	
2009-02	6.1	-34.11	
2009-03	5.92	-18.63	
2009-04	8.07	17.68	
2009-05	8.32	27.93	
2009-06	7.58	27.76	
2009-07	8.6	46.71	
2009-08	8.31	54.93	
2009-09	7.73	33.73	
2009-10	8.21	42.19	
2009-11	9.68	75.58	
2009-12	9.85	80.82	
2010-01	9.23	73.88	
2010-02	9.02	58.42	
2010-03	10.92	91.93	
2010-04	12.09	96.78	
2010-05	10.74	77.05	
2010-06	10.28	65.28	
2010-07	9.8	29.18	
2010-08	11.17	65.46	
2010-09	13.43	86.81	
2010-10	15.32	94.59	
2010-11	19.85	96.83	
2010-12	21.26	95.98	
2011-01	21.07	89.57	
2011-02	24.78	92.38	
2011-03	29.32	97.08	
2011-04	30.39	92.67	
2011-05	29.65	85.84	
2011-06	29.37	78.83	
2011-07	32.7	89.84	
2011-08	27.52	54.59	
2011-09	25.09	15.31	
2011-10	20.97	-15.07	
2011-11	21.31	-27.11	
2011-12	19.11	-46.22	
2012-01	20.47	-38.63	
2012-02	21.68	-30.45	
2012-03	23.41	-14.28	
2012-04	21.41	-31.81	
2012-05	17.71	-54.17	
2012-06	11.21	-90.63	
2012-07	9.13	-97.24	
2012-08	8.91	-92.12	
2012-09	8.71	-92.1	
2012-10	9.64	-71.23	
2012-11	8.75	-78.77	
2012-12	8.8	-75.6	
2013-01	9.52	-46.03	
2013-02	9.48	-28.57	
2013-03	9.07	-40.56	
2013-04	8.15	-75.89	
2013-05	7.87	-82.09	
2013-06	6.98	-95.27	
2013-07	6.13	-94.41	
2013-08	6.47	-83.36	
2013-09	6.64	-71.76	
2013-10	6.64	-68.45	
2013-11	6.59	-67.6	
2013-12	6.11	-71.04	
2014-01	4.9	-94.9	
2014-02	5.03	-87.83	
2014-03	5.24	-78.36	
2014-04	5.15	-79.17	
2014-05	5.28	-72.87	
2014-06	4.98	-74.91	
2014-07	5.04	-77.33	
2014-08	5.4	-34.48	
2014-09	5.77	4.51	
2014-10	6.32	33.83	
2014-11	6.8	50.58	
2014-12	6.74	60.99	
2015-01	6.98	80.27	
2015-02	7.09	84.11	
2015-03	8.14	93.51	
2015-04	9.37	95.36	
2015-05	9.91	95.4	
2015-06	12.27	96.26	
2015-07	9.39	70.13	
2015-08	13.83	92.16	
2015-09	12.5	88.53	
2015-10	13.51	94.01	
2015-11	16.23	95.03	
2015-12	21.41	99.07	
2016-01	16.9	76.74	
2016-02	12.33	37.08	
2016-03	10.96	8.62	
2016-04	11.82	0	
2016-05	10.1	-28.91	
2016-06	10.31	-33.88	
2016-07	10.83	-22.32	
2016-08	10.29	-57.96	
2016-09	10.64	-58.66	
2016-10	10.9	-30.3	
2016-11	11.07	-12.83	
2016-12	10.42	-45.7	
2017-01	11.05	-15.72	
2017-02	11.52	25	
2017-03	11.83	43.52	
2017-04	12.17	58.04	
2017-05	13.22	78.39	
2017-06	11.42	35.55	
2017-07	11.86	34.95	
2017-08	12.06	38.9	
2017-09	11.96	24.66	
2017-10	12.1	27.26	
2017-11	10.78	-37.95	
2017-12	10.3	-62.71	
2018-01	11.12	-50.73	
2018-02	11.04	-59.4	
2018-03	12.43	8.64	
2018-04	11.27	-9.08	
2018-05	11.71	18.06	
2018-06	8.13	-60.85	
2018-07	7.5	-87.62	
2018-08	7.67	-88.08	
2018-09	7.24	-93.8	
2018-10	6.74	-96.83	
2018-11	7.18	-79.3	
2018-12	6.99	-84.33	
2019-01	6.83	-87.26	
2019-02	7.51	-47.86	
2019-03	8.3	-7.4	
2019-04	9.09	23.64	
2019-05	7.32	-20.13	
2019-06	7.15	-39.19	
2019-07	7.8	-6.83	
2019-08	7.33	-22.24	
2019-09	7.35	-36.38	
2019-10	7.05	-62.3	
2019-11	6.79	-68.79	
2019-12	6.93	-63.64	
2020-01	7.16	-51.56	
2020-02	7.35	-60.27	
2020-03	7.66	1.18	
2020-04	6.84	-49.87	
2020-05	6.71	-61.91	
2020-06	6.7	-70.45	
2020-07	7.37	-18.52	
2020-08	7.21	0.72	
2020-09	6.78	-40.05	
2020-10	6.85	-57.27	
2020-11	7.4	-20.24	
2020-12	7.8	57.8	
2021-01	8.22	74.06	
2021-02	9.2	87.02	
2021-03	8.86	83.93	
2021-04	8.96	85.25	
2021-05	9.46	93.7	
2021-06	9.37	83.93	
2021-07	11.14	89.93	
2021-08	12.82	95.37	
2021-09	16.27	97.19	
2021-10	14.92	87.28	
2021-11	13.12	69.12	
2021-12	12.63	50	
2022-01	12.24	30.5	
2022-02	14.07	56.86	
2022-03	13.72	63.33	
2022-04	11.96	14.85	
2022-05	11.31	-16.96	
2022-06	12.56	-6.5	
2022-07	15.01	40.94	
2022-08	16.74	69.95	
2022-09	15.13	64.8	
2022-10	15.32	62.5	
2022-11	17.37	84.25	
2022-12	16	68.63	
2023-01	16.2	63.39	
2023-02	17.3	84.51	
2023-03	17.85	86.37	
2023-04	17.3	78.29	
2023-05	13.99	11.65	
2023-06	13.59	-25.71	
2023-07	14.5	-39.5	
2023-08	15.79	-12.11	
2023-09	15.75	1.16	
2023-10	14.68	-45.59	
2023-11	15.33	-29.55	
2023-12	16.36	29.68	
2024-01	15.85	29.5	
2024-02	18.45	54.85	
2024-03	21.35	81.21	
2024-04	22.78	90.22	
2024-05	24.58	93.39	
2024-06	23.11	79.51	
2024-07	21.78	68.79	
2024-08	17.95	13.96	
2024-09	16.63	-15.7	
2024-10	20.55	14.58	
2024-11	21.92	46.09	
2024-12	22.88	62.87	
2025-01	25.11	74.01	
2025-02	25.66	78.57	
