month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2006-09	4.92	1.11	-0.44	23.77	0.21	40.6	
2006-10	5.1	1.15	-0.41	34.93	0.25	47.06	
2006-11	4.91	1.1	-0.43	-1.7	0.2	12.54	
2006-12	5.19	1.17	-0.4	26.19	0.26	35.29	
2007-01	5.81	1.31	-0.32	63.75	0.41	67.45	
2007-02	6.58	1.48	-0.23	82.2	0.57	82.8	
2007-03	7.59	1.71	-0.11	92.29	0.8	92.78	
2007-04	9.7	2.18	0.14	96.94	1.27	97.24	
2007-05	12.81	2.9	0.5	98.27	1.96	98.21	
2007-06	11.92	2.7	0.39	89.97	1.7	89.41	
2007-07	9.32	2.11	0.08	64.33	1.07	64	
2007-08	11.43	2.59	0.33	80.05	1.49	79.97	
2007-09	12.74	2.89	0.47	88.63	1.73	88.66	
2007-10	12.02	2.77	0.38	78.71	1.56	81.55	
2007-11	11.71	2.87	0.35	81.25	1.61	86.16	
2007-12	12.33	2.79	0.42	79.6	1.51	75.05	
2008-01	15.51	3.5	0.77	91.88	2.07	92.74	
2008-02	14.69	3.33	0.67	88.33	1.87	87.62	
2008-03	13.6	3.08	0.54	73.71	1.61	71.51	
2008-04	9.45	2.14	0.07	13.35	0.8	9.23	
2008-05	10.52	2.4	0.2	0.8	0.98	-4.46	
2008-06	7.98	1.83	-0.09	-34.33	0.51	-40.94	
2008-07	7.78	1.78	-0.1	-50.81	0.46	-59.63	
2008-08	6.03	1.38	-0.3	-81.42	0.13	-86.61	
2008-09	4.77	1.09	-0.44	-91.03	-0.11	-90.65	
2008-10	3.77	0.86	-0.55	-93.53	-0.29	-93.7	
2008-11	3.88	0.89	-0.53	-85.22	-0.26	-86.83	
2008-12	4.43	1.01	-0.46	-74.55	-0.17	-75.66	
2009-01	4.47	1.02	-0.45	-70.36	-0.16	-70.36	
2009-02	6.1	1.4	-0.25	-34.11	0.16	-33.39	
2009-03	5.92	1.35	-0.26	-18.63	0.12	-17.69	
2009-04	8.07	1.86	0.01	17.68	0.52	18.41	
2009-05	8.32	1.9	0.05	27.93	0.56	28.47	
2009-06	7.58	1.75	-0.04	27.76	0.42	28.85	
2009-07	8.6	1.99	0.1	46.71	0.62	48.91	
2009-08	8.31	1.93	0.07	54.93	0.56	56.46	
2009-09	7.73	1.79	0	33.73	0.43	34.9	
2009-10	8.21	1.9	0.08	42.19	0.52	44.98	
2009-11	9.68	2.25	0.28	75.58	0.79	79.04	
2009-12	9.85	2.29	0.3	80.82	0.8	81.13	
2010-01	9.23	2.14	0.22	73.88	0.67	74.78	
2010-02	9.02	2.08	0.2	58.42	0.61	55.24	
2010-03	10.92	2.53	0.45	91.93	0.93	91.03	
2010-04	12.09	2.8	0.6	96.78	1.11	96.56	
2010-05	10.74	2.62	0.42	77.05	0.96	83.08	
2010-06	10.28	2.63	0.35	65.28	0.93	82.28	
2010-07	9.8	2.52	0.29	29.18	0.83	59.17	
2010-08	11.17	2.87	0.47	65.46	1.05	87.18	
2010-09	13.43	3.43	0.76	86.81	1.42	94.97	
2010-10	15.32	3.94	0.99	94.59	1.72	98.21	
2010-11	19.85	5.1	1.54	96.83	2.42	96.83	
2010-12	21.26	5.49	1.68	95.98	2.56	96.66	
2011-01	21.07	5.41	1.62	89.57	2.42	87.9	
2011-02	24.78	6.37	2.03	92.38	2.88	91.37	
2011-03	29.32	8	2.49	97.08	3.68	99.07	
2011-04	30.39	10.23	2.52	92.67	4.68	97.7	
2011-05	29.65	9.98	2.35	85.84	4.25	87.8	
2011-06	29.37	9.88	2.25	78.83	3.96	83.46	
2011-07	32.7	11.01	2.52	89.84	4.27	90.94	
2011-08	27.52	9.26	1.9	54.59	3.27	61.06	
2011-09	25.09	8.45	1.59	15.31	2.76	30.82	
2011-10	20.97	7.06	1.14	-15.07	2.06	-3.35	
2011-11	21.31	7.17	1.15	-27.11	2.01	-15.54	
2011-12	19.11	6.42	0.9	-46.22	1.64	-36.85	
2012-01	20.47	6.89	1.01	-38.63	1.77	-32.86	
2012-02	21.68	7.3	1.1	-30.45	1.85	-20.63	
2012-03	23.41	7.88	1.23	-14.28	2	-6.21	
2012-04	21.41	7.21	1.01	-31.81	1.67	-27.94	
2012-05	17.71	6.96	0.65	-54.17	1.52	-44.64	
2012-06	11.21	6.18	0.04	-90.63	1.2	-65.67	
2012-07	9.13	5.04	-0.15	-97.24	0.76	-83.89	
2012-08	8.91	4.92	-0.17	-92.12	0.7	-89.4	
2012-09	8.71	4.8	-0.19	-92.1	0.63	-91.7	
2012-10	9.64	5.32	-0.11	-71.23	0.79	-70.34	
2012-11	8.75	4.83	-0.19	-78.77	0.6	-78.82	
2012-12	8.8	4.85	-0.19	-75.6	0.58	-75.6	
2013-01	9.52	5.25	-0.13	-46.03	0.69	-45.89	
2013-02	9.48	5.23	-0.13	-28.57	0.66	-26.85	
2013-03	9.07	5	-0.17	-40.56	0.56	-40.05	
2013-04	8.15	4.5	-0.26	-75.89	0.39	-75.89	
2013-05	7.87	4.4	-0.29	-82.09	0.35	-81.21	
2013-06	6.98	3.92	-0.37	-95.27	0.18	-94.27	
2013-07	6.13	3.44	-0.45	-94.41	0.03	-94.18	
2013-08	6.47	3.63	-0.42	-83.36	0.08	-83.36	
2013-09	6.64	3.73	-0.4	-71.76	0.1	-72.04	
2013-10	6.64	3.73	-0.41	-68.45	0.09	-68.95	
2013-11	6.59	3.7	-0.41	-67.6	0.07	-67.81	
2013-12	6.11	3.54	-0.46	-71.04	0.01	-73.58	
2014-01	4.9	2.98	-0.56	-94.9	-0.15	-93.16	
2014-02	5.03	3.06	-0.55	-87.83	-0.14	-87.55	
2014-03	5.24	3.19	-0.53	-78.36	-0.1	-76.96	
2014-04	5.15	3.14	-0.54	-79.17	-0.12	-77.21	
2014-05	5.28	3.25	-0.53	-72.87	-0.1	-64.78	
2014-06	4.98	3.08	-0.56	-74.91	-0.15	-68.88	
2014-07	5.04	3.19	-0.55	-77.33	-0.13	-58.23	
2014-08	5.4	3.43	-0.52	-34.48	-0.07	-0.72	
2014-09	5.77	3.66	-0.49	4.51	-0.01	30.49	
2014-10	6.32	3.99	-0.44	33.83	0.07	49.7	
2014-11	6.8	4.26	-0.4	50.58	0.13	67.59	
2014-12	6.74	4.22	-0.4	60.99	0.11	76.82	
2015-01	6.98	4.38	-0.38	80.27	0.15	86.34	
2015-02	7.09	4.44	-0.37	84.11	0.15	86.67	
2015-03	8.14	5.1	-0.28	93.51	0.31	97.36	
2015-04	9.37	5.87	-0.18	95.36	0.49	98	
2015-05	9.91	6.21	-0.13	95.4	0.56	95.36	
2015-06	12.27	7.76	0.07	96.26	0.92	96.26	
2015-07	9.39	5.75	-0.19	70.13	0.41	65.84	
2015-08	13.83	9.45	0.2	92.16	1.27	92.13	
2015-09	12.5	7.91	0.08	88.53	0.88	84.24	
2015-10	13.51	8.54	0.17	94.01	1	87.92	
2015-11	16.23	10.26	0.39	95.03	1.36	90.94	
2015-12	21.41	13.54	0.82	99.07	2.04	99.03	
2016-01	16.9	10.64	0.43	76.74	1.34	74.96	
2016-02	12.33	7.8	0.04	37.08	0.7	33.75	
2016-03	10.96	6.93	-0.07	8.62	0.5	6.75	
2016-04	11.82	7.47	0	0	0.6	-1.34	
2016-05	10.1	6.39	-0.14	-28.91	0.36	-33.29	
2016-06	10.31	6.59	-0.12	-33.88	0.39	-36.47	
2016-07	10.83	6.92	-0.07	-22.32	0.45	-22.58	
2016-08	10.29	6.57	-0.12	-57.96	0.36	-63.43	
2016-09	10.64	6.8	-0.09	-58.66	0.4	-58.75	
2016-10	10.9	6.96	-0.07	-30.3	0.41	-31.2	
2016-11	11.07	7.07	-0.06	-12.83	0.42	-11	
2016-12	10.42	6.66	-0.11	-45.7	0.33	-43.75	
2017-01	11.05	7.06	-0.07	-15.72	0.39	-14.14	
2017-02	11.52	7.36	-0.03	25	0.43	26.69	
2017-03	11.83	7.56	-0.01	43.52	0.45	44.53	
2017-04	12.17	7.78	0.01	58.04	0.47	60.42	
2017-05	13.22	8.45	0.09	78.39	0.58	78.75	
2017-06	11.42	7.38	-0.06	35.55	0.36	40.06	
2017-07	11.86	7.68	-0.03	34.95	0.4	42.05	
2017-08	12.06	7.81	-0.02	38.9	0.41	44.06	
2017-09	11.96	7.74	-0.03	24.66	0.38	34.35	
2017-10	12.1	7.88	-0.02	27.26	0.39	45.06	
2017-11	10.78	7.03	-0.13	-37.95	0.23	-26.01	
2017-12	10.3	6.72	-0.17	-62.71	0.17	-56.38	
2018-01	11.12	7.25	-0.11	-50.73	0.25	-43.55	
2018-02	11.04	7.2	-0.12	-59.4	0.23	-52.44	
2018-03	12.43	8.11	-0.01	8.64	0.37	15.71	
2018-04	11.27	7.35	-0.1	-9.08	0.23	-0.74	
2018-05	11.71	7.64	-0.07	18.06	0.27	23.34	
2018-06	8.13	6.62	-0.35	-60.85	0.09	-35.27	
2018-07	7.5	6.42	-0.4	-87.62	0.05	-66.56	
2018-08	7.67	6.56	-0.39	-88.08	0.07	-76.63	
2018-09	7.24	6.2	-0.42	-93.8	0	-88.58	
2018-10	6.74	5.77	-0.46	-96.83	-0.07	-95.14	
2018-11	7.18	6.15	-0.42	-79.3	-0.02	-77.92	
2018-12	6.99	5.99	-0.43	-84.33	-0.05	-84.15	
2019-01	6.83	5.85	-0.44	-87.26	-0.07	-87.18	
2019-02	7.51	6.42	-0.38	-47.86	0.01	-45	
2019-03	8.3	7.1	-0.31	-7.4	0.12	4.72	
2019-04	9.09	7.78	-0.24	23.64	0.22	40.18	
2019-05	7.32	6.27	-0.38	-20.13	-0.02	-3.53	
2019-06	7.15	6.25	-0.39	-39.19	-0.02	-25.7	
2019-07	7.8	6.82	-0.32	-6.83	0.07	13.86	
2019-08	7.33	6.41	-0.35	-22.24	0.01	-0.33	
2019-09	7.35	6.42	-0.33	-36.38	0.02	-19.11	
2019-10	7.05	6.16	-0.34	-62.3	-0.02	-53.08	
2019-11	6.79	5.94	-0.35	-68.79	-0.04	-65.6	
2019-12	6.93	6.05	-0.33	-63.64	-0.02	-62.09	
2020-01	7.16	6.25	-0.29	-51.56	0.01	-49.94	
2020-02	7.35	6.42	-0.26	-60.27	0.04	-57.81	
2020-03	7.66	6.69	-0.22	1.18	0.09	8.81	
2020-04	6.84	5.98	-0.3	-49.87	-0.03	-45.71	
2020-05	6.71	5.86	-0.3	-61.91	-0.04	-60.47	
2020-06	6.7	5.91	-0.29	-70.45	-0.03	-67.99	
2020-07	7.37	6.56	-0.2	-18.52	0.08	-7.88	
2020-08	7.21	6.42	-0.21	0.72	0.05	19.35	
2020-09	6.78	6.05	-0.25	-40.05	-0.01	-26.26	
2020-10	6.85	6.1	-0.24	-57.27	0	-40.57	
2020-11	7.4	6.59	-0.17	-20.24	0.08	-0.81	
2020-12	7.8	6.94	-0.13	57.8	0.13	64.98	
2021-01	8.22	7.32	-0.08	74.06	0.19	81.21	
2021-02	9.2	8.19	0.03	87.02	0.33	89.82	
2021-03	8.86	7.88	-0.01	83.93	0.27	88.47	
2021-04	8.96	7.97	0	85.25	0.28	85.16	
2021-05	9.46	8.42	0.06	93.7	0.34	93.8	
2021-06	9.37	8.39	0.05	83.93	0.33	84.31	
2021-07	11.14	10.02	0.24	89.93	0.58	91.11	
2021-08	12.82	11.54	0.42	95.37	0.8	95.37	
2021-09	16.27	14.64	0.79	97.19	1.25	97.19	
2021-10	14.92	13.43	0.63	87.28	1.03	87.22	
2021-11	13.12	11.81	0.42	69.12	0.76	69.24	
2021-12	12.63	11.37	0.36	50	0.68	50.16	
2022-01	12.24	11.02	0.31	30.5	0.61	30.83	
2022-02	14.07	12.66	0.49	56.86	0.82	57.25	
2022-03	13.72	12.19	0.44	63.33	0.73	58.77	
2022-04	11.96	10.76	0.25	14.85	0.52	7.42	
