month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2006-09	1.11	0.21	
2006-10	1.15	0.25	
2006-11	1.1	0.2	
2006-12	1.17	0.26	
2007-01	1.31	0.41	
2007-02	1.48	0.57	
2007-03	1.71	0.8	
2007-04	2.18	1.27	
2007-05	2.9	1.96	
2007-06	2.7	1.7	
2007-07	2.11	1.07	
2007-08	2.59	1.49	
2007-09	2.89	1.73	
2007-10	2.77	1.56	
2007-11	2.87	1.61	
2007-12	2.79	1.51	
2008-01	3.5	2.07	
2008-02	3.33	1.87	
2008-03	3.08	1.61	
2008-04	2.14	0.8	
2008-05	2.4	0.98	
2008-06	1.83	0.51	
2008-07	1.78	0.46	
2008-08	1.38	0.13	
2008-09	1.09	-0.11	
2008-10	0.86	-0.29	
2008-11	0.89	-0.26	
2008-12	1.01	-0.17	
2009-01	1.02	-0.16	
2009-02	1.4	0.16	
2009-03	1.35	0.12	
2009-04	1.86	0.52	
2009-05	1.9	0.56	
2009-06	1.75	0.42	
2009-07	1.99	0.62	
2009-08	1.93	0.56	
2009-09	1.79	0.43	
2009-10	1.9	0.52	
2009-11	2.25	0.79	
2009-12	2.29	0.8	
2010-01	2.14	0.67	
2010-02	2.08	0.61	
2010-03	2.53	0.93	
2010-04	2.8	1.11	
2010-05	2.62	0.96	
2010-06	2.63	0.93	
2010-07	2.52	0.83	
2010-08	2.87	1.05	
2010-09	3.43	1.42	
2010-10	3.94	1.72	
2010-11	5.1	2.42	
2010-12	5.49	2.56	
2011-01	5.41	2.42	
2011-02	6.37	2.88	
2011-03	8	3.68	
2011-04	10.23	4.68	
2011-05	9.98	4.25	
2011-06	9.88	3.96	
2011-07	11.01	4.27	
2011-08	9.26	3.27	
2011-09	8.45	2.76	
2011-10	7.06	2.06	
2011-11	7.17	2.01	
2011-12	6.42	1.64	
2012-01	6.89	1.77	
2012-02	7.3	1.85	
2012-03	7.88	2	
2012-04	7.21	1.67	
2012-05	6.96	1.52	
2012-06	6.18	1.2	
2012-07	5.04	0.76	
2012-08	4.92	0.7	
2012-09	4.8	0.63	
2012-10	5.32	0.79	
2012-11	4.83	0.6	
2012-12	4.85	0.58	
2013-01	5.25	0.69	
2013-02	5.23	0.66	
2013-03	5	0.56	
2013-04	4.5	0.39	
2013-05	4.4	0.35	
2013-06	3.92	0.18	
2013-07	3.44	0.03	
2013-08	3.63	0.08	
2013-09	3.73	0.1	
2013-10	3.73	0.09	
2013-11	3.7	0.07	
2013-12	3.54	0.01	
2014-01	2.98	-0.15	
2014-02	3.06	-0.14	
2014-03	3.19	-0.1	
2014-04	3.14	-0.12	
2014-05	3.25	-0.1	
2014-06	3.08	-0.15	
2014-07	3.19	-0.13	
2014-08	3.43	-0.07	
2014-09	3.66	-0.01	
2014-10	3.99	0.07	
2014-11	4.26	0.13	
2014-12	4.22	0.11	
2015-01	4.38	0.15	
2015-02	4.44	0.15	
2015-03	5.1	0.31	
2015-04	5.87	0.49	
2015-05	6.21	0.56	
2015-06	7.76	0.92	
2015-07	5.75	0.41	
2015-08	9.45	1.27	
2015-09	7.91	0.88	
2015-10	8.54	1	
2015-11	10.26	1.36	
2015-12	13.54	2.04	
2016-01	10.64	1.34	
2016-02	7.8	0.7	
2016-03	6.93	0.5	
2016-04	7.47	0.6	
2016-05	6.39	0.36	
2016-06	6.59	0.39	
2016-07	6.92	0.45	
2016-08	6.57	0.36	
2016-09	6.8	0.4	
2016-10	6.96	0.41	
2016-11	7.07	0.42	
2016-12	6.66	0.33	
2017-01	7.06	0.39	
2017-02	7.36	0.43	
2017-03	7.56	0.45	
2017-04	7.78	0.47	
2017-05	8.45	0.58	
2017-06	7.38	0.36	
2017-07	7.68	0.4	
2017-08	7.81	0.41	
2017-09	7.74	0.38	
2017-10	7.88	0.39	
2017-11	7.03	0.23	
2017-12	6.72	0.17	
2018-01	7.25	0.25	
2018-02	7.2	0.23	
2018-03	8.11	0.37	
2018-04	7.35	0.23	
2018-05	7.64	0.27	
2018-06	6.62	0.09	
2018-07	6.42	0.05	
2018-08	6.56	0.07	
2018-09	6.2	0	
2018-10	5.77	-0.07	
2018-11	6.15	-0.02	
2018-12	5.99	-0.05	
2019-01	5.85	-0.07	
2019-02	6.42	0.01	
2019-03	7.1	0.12	
2019-04	7.78	0.22	
2019-05	6.27	-0.02	
2019-06	6.25	-0.02	
2019-07	6.82	0.07	
2019-08	6.41	0.01	
2019-09	6.42	0.02	
2019-10	6.16	-0.02	
2019-11	5.94	-0.04	
2019-12	6.05	-0.02	
2020-01	6.25	0.01	
2020-02	6.42	0.04	
2020-03	6.69	0.09	
2020-04	5.98	-0.03	
2020-05	5.86	-0.04	
2020-06	5.91	-0.03	
2020-07	6.56	0.08	
2020-08	6.42	0.05	
2020-09	6.05	-0.01	
2020-10	6.1	0	
2020-11	6.59	0.08	
2020-12	6.94	0.13	
2021-01	7.32	0.19	
2021-02	8.19	0.33	
2021-03	7.88	0.27	
2021-04	7.97	0.28	
2021-05	8.42	0.34	
2021-06	8.39	0.33	
2021-07	10.02	0.58	
2021-08	11.54	0.8	
2021-09	14.64	1.25	
2021-10	13.43	1.03	
2021-11	11.81	0.76	
2021-12	11.37	0.68	
2022-01	11.02	0.61	
2022-02	12.66	0.82	
2022-03	12.19	0.73	
2022-04	10.76	0.52	
2022-05	10.18	0.42	
2022-06	11.4	0.57	
2022-07	13.66	0.86	
2022-08	15.23	1.04	
2022-09	13.77	0.81	
2022-10	13.95	0.81	
2022-11	15.81	1.02	
2022-12	14.56	0.84	
2023-01	14.74	0.83	
2023-02	15.74	0.93	
2023-03	16.24	0.96	
2023-04	15.74	0.87	
2023-05	12.73	0.5	
2023-06	12.36	0.44	
2023-07	13.35	0.55	
2023-08	14.64	0.68	
2023-09	14.6	0.66	
2023-10	13.61	0.53	
2023-11	14.21	0.59	
2023-12	15.16	0.68	
2024-01	14.69	0.62	
2024-02	17.1	0.86	
2024-03	19.79	1.14	
2024-04	21.11	1.26	
2024-05	22.79	1.41	
2024-06	21.51	1.24	
2024-07	20.28	1.08	
2024-08	16.71	0.7	
2024-09	15.49	0.56	
2024-10	19.13	0.91	
2024-11	20.42	1.01	
2024-12	21.31	1.06	
2025-01	23.38	1.23	
2025-02	23.9	1.24	
