month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2022-12	41.21	0.45	
2023-01	41.96	0.46	
2023-02	39.37	0.37	
2023-03	38.97	0.34	
2023-04	38.74	0.33	
2023-05	40.6	0.4	
2023-06	38.75	0.33	
2023-07	38.13	0.3	
2023-08	36.99	0.27	
2023-09	38.15	0.32	
2023-10	37.78	0.31	
2023-11	39.68	0.38	
2023-12	43.3	0.51	
2024-01	44.44	0.54	
2024-02	47.91	0.66	
2024-03	52.06	0.79	
2024-04	53.25	0.82	
2024-05	55.24	0.87	
2024-06	60.83	1.04	
2024-07	61.78	1.04	
2024-08	58.09	0.9	
2024-09	53.79	0.75	
2024-10	54.2	0.74	
2024-11	51.35	0.64	
2024-12	50.3	0.59	
2025-01	46.27	0.46	
2025-02	44.51	0.39	
