month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2015-10	16.06	1.51	0.33	28.26	0.78	32.98	
2015-11	17.86	1.67	0.49	58.8	0.96	61.95	
2015-12	17.96	1.68	0.5	65.88	0.95	67.7	
2016-01	15.52	1.45	0.3	20.71	0.69	24.95	
2016-02	14.88	1.4	0.26	-15.06	0.63	-10.48	
2016-03	15.79	1.48	0.33	-19.68	0.7	-14.91	
2016-04	16.16	1.51	0.37	-23.75	0.74	-16.25	
2016-05	17.1	1.6	0.45	20.58	0.82	26.45	
2016-06	11.06	1.63	-0.06	-41.61	0.83	41.07	
2016-07	10.02	1.73	-0.14	-74.92	0.92	67.6	
2016-08	10.64	1.84	-0.09	-74.77	1.02	83.11	
2016-09	10.39	1.79	-0.1	-81.07	0.95	78.79	
2016-10	10.3	1.78	-0.11	-86.44	0.91	72.43	
2016-11	10.9	1.88	-0.06	-56.33	1	89.89	
2016-12	11.14	1.92	-0.04	-44.52	1.02	86.85	
2017-01	11.32	1.95	-0.02	-29.71	1.01	90.58	
2017-02	11.88	2.05	0.02	-8.58	1.09	95.44	
2017-03	11.86	2.05	0.02	2.72	1.05	88.32	
2017-04	11.36	1.96	-0.03	-9.13	0.94	69.35	
2017-05	10.52	1.81	-0.1	-45.4	0.76	23.17	
2017-06	10.96	1.89	-0.06	-35.67	0.82	19.24	
2017-07	9.92	1.98	-0.15	-37.59	0.89	46.51	
2017-08	7.85	1.94	-0.33	-75.24	0.81	31.21	
2017-09	8.07	1.99	-0.3	-75.81	0.84	64.28	
2017-10	7.98	1.97	-0.31	-87.13	0.81	61.34	
2017-11	8.03	1.98	-0.29	-86.16	0.8	47.97	
2017-12	7.9	1.95	-0.3	-78.95	0.76	44.39	
2018-01	8.78	2.17	-0.22	-53.13	0.94	51.42	
2018-02	9.39	2.32	-0.16	-14.05	1.05	83.69	
2018-03	8.66	2.14	-0.21	-25	0.86	71.63	
2018-04	8.18	2.02	-0.25	-48.71	0.74	38.79	
2018-05	8.49	2.1	-0.22	-26.7	0.79	54.75	
2018-06	7.94	1.96	-0.26	-62.77	0.66	2.05	
2018-07	7.73	1.91	-0.27	-71.92	0.61	-29.75	
2018-08	7.34	1.88	-0.3	-77.87	0.57	-50.31	
2018-09	7.31	1.89	-0.3	-77.4	0.56	-54.23	
2018-10	7.34	1.9	-0.3	-66.02	0.56	-52.13	
2018-11	7.11	1.84	-0.32	-86.2	0.5	-75.61	
2018-12	6.73	1.74	-0.35	-97.95	0.4	-91.83	
2019-01	6.68	1.73	-0.35	-88.8	0.38	-86.4	
2019-02	7.14	1.85	-0.3	-65.3	0.47	-63.09	
2019-03	7.84	2.03	-0.23	-18.71	0.6	-8.76	
2019-04	8.79	2.27	-0.14	22.79	0.77	33.89	
2019-05	8.33	2.15	-0.18	37.55	0.65	47.86	
2019-06	8.34	2.16	-0.18	46.9	0.65	57.8	
2019-07	8.49	2.2	-0.16	68.05	0.65	77.21	
2019-08	7.94	2.15	-0.22	40.1	0.6	63.72	
2019-09	8.24	2.23	-0.18	42.46	0.65	72.14	
2019-10	8.9	2.41	-0.12	70.73	0.76	94.05	
2019-11	8.59	2.33	-0.15	71.09	0.68	82.27	
2019-12	8.54	2.31	-0.15	59.98	0.65	76.95	
2020-01	8.68	2.35	-0.14	81.7	0.65	85.66	
2020-02	7.9	2.14	-0.22	9.69	0.5	25.58	
2020-03	7.54	2.04	-0.25	-38.19	0.41	-13.19	
2020-04	7.46	2.02	-0.26	-60.59	0.38	-40.26	
2020-05	7.7	2.09	-0.23	-61.66	0.42	-31.7	
2020-06	7.68	2.11	-0.23	-60.27	0.42	-28.53	
2020-07	7.98	2.27	-0.2	-36.45	0.51	12.31	
2020-08	8.43	2.41	-0.16	6.68	0.59	43.75	
2020-09	8.37	2.39	-0.16	35.67	0.55	52.52	
2020-10	8.16	2.33	-0.18	32.76	0.5	49.83	
2020-11	8.13	2.32	-0.19	19.69	0.48	42.98	
2020-12	8.12	2.32	-0.19	26.32	0.46	45.42	
2021-01	8.13	2.32	-0.19	13.75	0.45	43.88	
2021-02	8.72	2.49	-0.13	63.21	0.54	72.56	
2021-03	9.82	2.8	-0.02	89.09	0.71	94.14	
2021-04	9.61	2.74	-0.04	86.05	0.65	87.12	
2021-05	9.88	2.82	-0.02	88.44	0.68	88.24	
2021-06	10.34	3.05	0.03	94.35	0.78	96.9	
2021-07	10.01	2.96	0	81.78	0.71	84.58	
2021-08	9.08	2.69	-0.1	33.97	0.54	48.05	
2021-09	9.36	2.77	-0.07	32.41	0.56	46.78	
2021-10	9.84	2.91	-0.02	42.58	0.63	59.32	
2021-11	9.41	2.79	-0.07	21.1	0.54	37.82	
2021-12	9.08	2.69	-0.1	-19.88	0.47	-8.93	
2022-01	9.66	2.86	-0.04	3.2	0.55	16.54	
2022-02	10.07	2.98	0	48.49	0.59	56.98	
2022-03	10.28	3.01	0.01	60.42	0.58	69.06	
2022-04	11.59	3.43	0.14	81.39	0.78	89.94	
2022-05	11.17	3.31	0.1	75.85	0.7	80.83	
2022-06	10.97	3.31	0.07	71.64	0.67	79.63	
2022-07	10.16	3.14	-0.01	43.07	0.57	58.55	
2022-08	10.45	3.23	0.02	46.27	0.59	63.12	
2022-09	10.61	3.28	0.03	48.77	0.6	71.73	
2022-10	10.36	3.2	0	18.47	0.54	43.58	
2022-11	9.92	3.06	-0.04	-17.57	0.46	-1.38	
2022-12	10.23	3.16	-0.01	-15.79	0.48	0.69	
2023-01	10.65	3.29	0.03	20.7	0.53	38.06	
2023-02	10.06	3.11	-0.03	-20.09	0.43	-3.26	
2023-03	9.4	2.9	-0.1	-74.42	0.32	-58.11	
2023-04	9.16	2.83	-0.11	-81.96	0.28	-75.19	
2023-05	9.04	2.79	-0.12	-87.1	0.25	-82.63	
2023-06	8.41	2.65	-0.18	-95.76	0.18	-90.94	
2023-07	8.15	2.68	-0.2	-92.3	0.19	-82.61	
2023-08	8.39	2.76	-0.17	-81.48	0.22	-66.07	
2023-09	7.97	2.62	-0.2	-92.77	0.15	-87.86	
2023-10	7.87	2.6	-0.2	-95.01	0.14	-91.54	
2023-11	7.63	2.52	-0.22	-98.7	0.1	-97.04	
2023-12	7.22	2.38	-0.26	-96.64	0.03	-96.09	
2024-01	7.79	2.57	-0.19	-69.6	0.11	-68.63	
2024-02	8.49	2.8	-0.11	-27.74	0.2	-22.9	
2024-03	8.9	2.93	-0.06	4.12	0.25	9.78	
2024-04	9.23	3.04	-0.02	30.54	0.29	42.59	
2024-05	9.81	3.23	0.05	52.37	0.36	65	
2024-06	9.96	3.39	0.07	67.62	0.42	84.68	
2024-07	10.08	3.51	0.09	82.22	0.46	88.7	
2024-08	10.06	3.5	0.1	78.17	0.44	84.82	
2024-09	10.21	3.55	0.12	82.71	0.45	87.64	
2024-10	10.44	3.63	0.15	88.69	0.47	91.77	
2024-11	10.33	3.72	0.14	85.25	0.49	96	
2024-12	10.59	3.81	0.17	94.32	0.52	96.1	
2025-01	10.52	3.79	0.16	87	0.5	88.05	
