month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2020-11	5.14	82.66	
2020-12	5.4	86.49	
2021-01	6.47	97.32	
2021-02	6.58	94.58	
2021-03	5.48	61.84	
2021-04	6.02	72.96	
2021-05	6.7	90.63	
2021-06	6.84	87.88	
2021-07	6.4	69.64	
2021-08	5.11	15.83	
2021-09	5.09	-9.33	
2021-10	5.38	-17.47	
2021-11	5.39	-27.23	
2021-12	5.29	-37.23	
2022-01	4.85	-63.06	
2022-02	4.59	-80.97	
2022-03	4.44	-87.93	
2022-04	4.56	-80.08	
2022-05	4.38	-90.74	
2022-06	4.52	-76.57	
2022-07	4.57	-60.12	
2022-08	4.33	-82.76	
2022-09	4.22	-91.03	
2022-10	4.7	-49.89	
2022-11	4.68	-13.6	
2022-12	4.62	-1.01	
2023-01	4.82	24.16	
2023-02	4.71	38.04	
2023-03	4.52	-0.23	
2023-04	4.52	-15.69	
2023-05	4.55	-18.66	
2023-06	4.46	-44.55	
2023-07	4.44	-59.65	
2023-08	4.09	-74.61	
2023-09	4.02	-83.03	
2023-10	3.98	-90.55	
2023-11	4.26	-60.19	
2023-12	4.38	-27.85	
2024-01	4.2	-43.02	
2024-02	4.39	-20.73	
2024-03	4.41	18.66	
2024-04	4.23	-21.97	
2024-05	4.61	41.3	
2024-06	4.5	54.6	
2024-07	4.19	8.23	
2024-08	3.81	-45.9	
2024-09	3.71	-67.53	
2024-10	4.28	-33.93	
2024-11	4.22	-21.39	
2024-12	4	-65.71	
2025-01	3.67	-87	
