month	ct_avg_Tdx收盘价	股东人数
2015-06	9.34	1234668	
2015-09	9.05	961483	
2015-12	9.69	842879	
2016-03	7.41	806955	
2016-06	6.83	748474	
2016-09	6.69	705495	
2016-12	7.04	681747	
2017-03	7.26	658255	
2017-06	7.83	573578	
2017-09	7.56	534567	
2017-12	7.36	507450	
2018-03	7.04	495161	
2018-06	5.82	483877	
2018-09	5.85	471857	
2018-12	5.31	467770	
2019-03	6.13	469995	
2019-06	5.5	460252	
2019-09	5.44	445086	
2019-12	4.99	440581	
2020-03	4.57	425595	
2020-06	4.11	419466	
2020-09	4.56	404103	
2020-12	4.81	394762	
2021-03	5.43	399882	
2021-06	5.08	392989	
2021-09	6.8	432907	
2021-12	7.57	369707	
2022-03	7.76	355979	
2022-06	6.87	398285	
2022-09	6.26	393783	
2022-12	6.15	386277	
2023-03	6.55	363772	
2023-06	6.87	337462	
2023-09	7.32	304333	
2023-12	7.26	290657	
2024-03	8.82	290962	
2024-06	10.31	288093	
2024-09	10.26	320525	
