month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2019-10	1.03	0.24	
2019-11	1.09	0.31	
2019-12	1.18	0.42	
2020-01	1.42	0.69	
2020-02	1.43	0.7	
2020-03	1.33	0.56	
2020-04	1.34	0.58	
2020-05	1.45	0.69	
2020-06	1.55	0.8	
2020-07	2.09	1.4	
2020-08	2.14	1.4	
2020-09	2.2	1.44	
2020-10	2.41	1.62	
2020-11	2.73	1.9	
2020-12	2.87	1.99	
2021-01	3.58	2.62	
2021-02	4.08	2.96	
2021-03	3.04	1.9	
2021-04	2.8	1.59	
2021-05	3.21	1.92	
2021-06	3.32	1.94	
2021-07	2.94	1.53	
2021-08	3.1	1.63	
2021-09	3.17	1.62	
2021-10	2.76	1.23	
2021-11	2.56	1.03	
2021-12	2.74	1.14	
2022-01	2.54	0.95	
2022-02	2.45	0.86	
2022-03	2.25	0.68	
2022-04	1.97	0.45	
2022-05	1.83	0.34	
2022-06	2.02	0.45	
2022-07	2.11	0.5	
2022-08	1.88	0.32	
2022-09	1.68	0.17	
2022-10	1.59	0.1	
2022-11	1.73	0.18	
2022-12	1.95	0.32	
2023-01	2.02	0.36	
2023-02	2.24	0.48	
2023-03	2.07	0.35	
2023-04	1.96	0.27	
2023-05	1.73	0.12	
2023-06	1.72	0.1	
2023-07	1.81	0.15	
2023-08	1.86	0.17	
2023-09	1.95	0.22	
2023-10	1.99	0.24	
2023-11	1.9	0.17	
2023-12	1.78	0.09	
2024-01	1.74	0.05	
2024-02	1.87	0.13	
2024-03	2	0.19	
2024-04	2.14	0.27	
2024-05	2.34	0.37	
2024-06	2.16	0.26	
2024-07	1.98	0.14	
2024-08	1.77	0.02	
2024-09	1.86	0.06	
2024-10	2.13	0.21	
2024-11	2.09	0.18	
2024-12	1.98	0.11	
2025-01	1.93	0.08	
2025-02	2.01	0.12	
