month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2019-12	13.72	1.18	-0.54	-33.52	0.42	-21.75	
2020-01	16.46	1.42	-0.43	21.2	0.69	37.16	
2020-02	16.51	1.43	-0.41	38.79	0.7	56.21	
2020-03	15.45	1.33	-0.43	34.13	0.56	54.14	
2020-04	15.56	1.34	-0.41	41.84	0.58	52.85	
2020-05	16.79	1.45	-0.34	66.32	0.69	69.99	
2020-06	17.34	1.55	-0.3	78.39	0.8	86.03	
2020-07	22.94	2.09	-0.04	95.11	1.4	96.82	
2020-08	23.49	2.14	0.01	92.56	1.4	92.3	
2020-09	24.09	2.2	0.07	92.33	1.44	92.17	
2020-10	26.39	2.41	0.21	94.59	1.62	94.7	
2020-11	29.92	2.73	0.4	95.71	1.9	95.71	
2020-12	31.43	2.87	0.51	89.13	1.99	89.32	
2021-01	39.11	3.58	0.9	98.57	2.62	98.66	
2021-02	44.55	4.08	1.14	97.98	2.96	97.8	
2021-03	33.21	3.04	0.59	68.9	1.9	68.9	
2021-04	30.6	2.8	0.46	40.14	1.59	40.26	
2021-05	34.49	3.21	0.64	58.09	1.92	60.96	
2021-06	35.35	3.32	0.67	61.73	1.94	71.3	
2021-07	31.27	2.94	0.47	13.76	1.53	23.01	
2021-08	32.91	3.1	0.54	7.02	1.63	15.1	
2021-09	33.68	3.17	0.57	39.42	1.62	47.46	
2021-10	29.38	2.76	0.36	-22.38	1.23	-14.62	
2021-11	27.1	2.56	0.25	-51.01	1.03	-45.98	
2021-12	28.82	2.74	0.33	-49.49	1.14	-46.27	
2022-01	26.79	2.54	0.23	-68.47	0.95	-64.94	
2022-02	25.82	2.45	0.18	-80.86	0.86	-76.28	
2022-03	24	2.25	0.09	-88.93	0.68	-86.26	
2022-04	20.73	1.97	-0.05	-91.35	0.45	-89.99	
2022-05	18.61	1.83	-0.15	-90.98	0.34	-87.83	
2022-06	20.15	2.02	-0.08	-79.12	0.45	-76.79	
2022-07	21.07	2.11	-0.04	-69.9	0.5	-63.05	
2022-08	18.8	1.88	-0.14	-88.78	0.32	-85.4	
2022-09	16.82	1.68	-0.23	-95.7	0.17	-94.22	
2022-10	15.89	1.59	-0.28	-92.69	0.1	-92.41	
2022-11	17.18	1.73	-0.22	-80.72	0.18	-79.42	
2022-12	19.22	1.95	-0.13	-45.9	0.32	-40.34	
2023-01	19.9	2.02	-0.09	-19.25	0.36	-13.11	
2023-02	22.1	2.24	0.01	8.57	0.48	13.93	
2023-03	20.47	2.07	-0.07	10.56	0.35	15.92	
2023-04	19.38	1.96	-0.12	0.09	0.27	10.53	
2023-05	16.95	1.73	-0.22	-45.13	0.12	-39.78	
2023-06	16.38	1.72	-0.25	-58.53	0.1	-52.68	
2023-07	17.25	1.81	-0.21	-54	0.15	-43.58	
2023-08	17.73	1.86	-0.18	-45.92	0.17	-29.66	
2023-09	18.52	1.95	-0.14	-16.92	0.22	4.96	
2023-10	18.93	1.99	-0.12	9.87	0.24	29.99	
2023-11	17.8	1.9	-0.16	-26.83	0.17	7.47	
2023-12	16.62	1.78	-0.21	-68.2	0.09	-45.49	
2024-01	16.31	1.74	-0.21	-75.61	0.05	-68.59	
2024-02	17.5	1.87	-0.15	-55.36	0.13	-46.24	
2024-03	18.73	2	-0.09	-8.16	0.19	9.52	
2024-04	20.01	2.14	-0.02	34.51	0.27	52.05	
2024-05	21.84	2.34	0.07	71.29	0.37	88.44	
2024-06	19.69	2.16	-0.02	64.43	0.26	78.9	
2024-07	18.02	1.98	-0.1	27.13	0.14	47.21	
2024-08	16.1	1.77	-0.18	-22.61	0.02	-8.36	
2024-09	16.89	1.86	-0.12	-32.24	0.06	-19.03	
2024-10	19.36	2.13	0	10.91	0.21	31.3	
2024-11	18.98	2.09	-0.02	23.98	0.18	42.01	
2024-12	17.82	1.98	-0.08	-15.99	0.11	11.24	
2025-01	17.24	1.93	-0.11	-50.59	0.08	-26.14	
2025-02	17.95	2.01	-0.08	-36.07	0.12	-4.11	
