month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2013-08	0.37	-69.54	
2013-09	0.41	-35.81	
2013-10	0.42	-17.86	
2013-11	0.41	-6.63	
2013-12	0.37	-38.11	
2014-01	0.34	-66.67	
2014-02	0.36	-60.71	
2014-03	0.33	-76.19	
2014-04	0.33	-77.38	
2014-05	0.34	-66.34	
2014-06	0.35	-45.98	
2014-07	0.4	8.85	
2014-08	0.45	41.84	
2014-09	0.44	54.93	
2014-10	0.48	72.77	
2014-11	0.48	73.12	
2014-12	0.43	52.8	
2015-01	0.44	45.4	
2015-02	0.5	79.34	
2015-03	0.58	92.98	
2015-04	0.67	96.51	
2015-05	0.67	92.32	
2015-06	0.91	96.13	
2015-07	0.74	80.32	
2015-08	0.67	60.93	
2015-09	0.48	6.52	
2015-10	0.54	1	
2015-11	0.64	12.97	
2015-12	0.76	54.19	
2016-01	0.71	54.82	
2016-02	0.83	73.51	
2016-03	0.95	84.51	
2016-04	1.1	83.8	
2016-05	0.91	65.86	
2016-06	0.97	74.2	
2016-07	1.06	89.5	
2016-08	1.05	84.43	
2016-09	1.05	81.34	
2016-10	1.01	58.87	
2016-11	0.99	36.16	
2016-12	0.94	-0.53	
2017-01	0.92	-20.58	
2017-02	1.02	17.96	
2017-03	1.16	55.16	
2017-04	1.23	81.05	
2017-05	1.14	74.55	
2017-06	1.12	66.88	
2017-07	1.33	87.33	
2017-08	1.31	87.66	
2017-09	1.36	89.71	
2017-10	1.34	85.19	
2017-11	1.18	38.84	
2017-12	1.19	17.05	
2018-01	1.3	45.17	
2018-02	1.35	67.68	
2018-03	1.39	76.99	
2018-04	1.39	77.33	
2018-05	1.29	60.59	
2018-06	1.04	-17.99	
2018-07	1.02	-55.24	
2018-08	1.07	-64.05	
2018-09	1.03	-76.55	
2018-10	1.04	-71.28	
2018-11	1.09	-45.41	
2018-12	1.04	-69.29	
2019-01	1.02	-78.29	
2019-02	1.11	-43.04	
2019-03	1.25	26.45	
2019-04	1.4	52	
2019-05	1.28	54.11	
2019-06	1.29	62.08	
2019-07	1.22	41.73	
2019-08	1.12	-1.06	
2019-09	1.14	-17.63	
2019-10	1.03	-50.65	
2019-11	1.09	-46.09	
2019-12	1.18	-21.75	
2020-01	1.42	37.16	
2020-02	1.43	56.21	
2020-03	1.33	54.14	
2020-04	1.34	52.85	
2020-05	1.45	69.99	
2020-06	1.55	86.03	
2020-07	2.09	96.82	
2020-08	2.14	92.3	
2020-09	2.2	92.17	
2020-10	2.41	94.7	
2020-11	2.73	95.71	
2020-12	2.87	89.32	
2021-01	3.58	98.66	
2021-02	4.08	97.8	
2021-03	3.04	68.9	
2021-04	2.8	40.26	
2021-05	3.21	60.96	
2021-06	3.32	71.3	
2021-07	2.94	23.01	
2021-08	3.1	15.1	
2021-09	3.17	47.46	
2021-10	2.76	-14.62	
2021-11	2.56	-45.98	
2021-12	2.74	-46.27	
2022-01	2.54	-64.94	
2022-02	2.45	-76.28	
2022-03	2.25	-86.26	
2022-04	1.97	-89.99	
2022-05	1.83	-87.83	
2022-06	2.02	-76.79	
2022-07	2.11	-63.05	
2022-08	1.88	-85.4	
2022-09	1.68	-94.22	
2022-10	1.59	-92.41	
2022-11	1.73	-79.42	
2022-12	1.95	-40.34	
2023-01	2.02	-13.11	
2023-02	2.24	13.93	
2023-03	2.07	15.92	
2023-04	1.96	10.53	
2023-05	1.73	-39.78	
2023-06	1.72	-52.68	
2023-07	1.81	-43.58	
2023-08	1.86	-29.66	
2023-09	1.95	4.96	
2023-10	1.99	29.99	
2023-11	1.9	7.47	
2023-12	1.78	-45.49	
2024-01	1.74	-68.59	
2024-02	1.87	-46.24	
2024-03	2	9.52	
2024-04	2.14	52.05	
2024-05	2.34	88.44	
2024-06	2.16	78.9	
2024-07	1.98	47.21	
2024-08	1.77	-8.36	
2024-09	1.86	-19.03	
2024-10	2.13	31.3	
2024-11	2.09	42.01	
2024-12	1.98	11.24	
2025-01	1.93	-26.14	
2025-02	2.01	-4.11	
