month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2018-12	68.44	-37.55	
2019-01	70.89	-35.15	
2019-02	79.16	9.76	
2019-03	91.46	45.92	
2019-04	90.37	58.97	
2019-05	87.94	57.95	
2019-06	90.55	62.31	
2019-07	98.14	83.89	
2019-08	104.02	92.53	
2019-09	111.09	96.25	
2019-10	123.25	98.31	
2019-11	131.59	97.19	
2019-12	128.3	88.96	
2020-01	142.19	94.53	
2020-02	171.19	99.28	
2020-03	174.19	89.77	
2020-04	184.11	95.24	
2020-05	200.21	97.17	
2020-06	223.13	98.93	
2020-07	226.63	91.38	
2020-08	237.75	91.07	
2020-09	251.11	91.72	
2020-10	279.32	97.54	
2020-11	263.83	83.76	
2020-12	278.68	88.35	
2021-01	304.51	95.36	
2021-02	300.62	89.88	
2021-03	263.48	52.17	
2021-04	301.02	82.14	
2021-05	350.96	95.09	
2021-06	383.25	97.62	
2021-07	368.17	86.28	
2021-08	383.54	85.71	
2021-09	396.57	82.14	
2021-10	403.31	88.06	
2021-11	425.76	85.88	
2021-12	451.04	89.21	
2022-01	354.54	42.86	
2022-02	307.97	5.69	
2022-03	347.16	-2.62	
2022-04	303.76	-28.01	
2022-05	262	-58.04	
2022-06	269.63	-67.52	
2022-07	248.87	-74.23	
2022-08	170.9	-91.3	
2022-09	150.37	-96	
2022-10	142.48	-92.75	
2022-11	148.59	-83.36	
2022-12	134.72	-93.67	
2023-01	157.17	-66.85	
2023-02	153.02	-60.58	
2023-03	137.85	-78.49	
2023-04	139.47	-75.66	
2023-05	131.48	-87.14	
2023-06	130.29	-87.95	
2023-07	120.15	-96.09	
2023-08	127.62	-79.62	
2023-09	134.87	-57.32	
2023-10	154.91	-3.83	
2023-11	146.87	6.7	
2023-12	120.38	-35.67	
2024-01	101.49	-72.6	
2024-02	93.72	-81.7	
2024-03	98.13	-86.65	
2024-04	80.09	-97.5	
2024-05	80.76	-91.25	
2024-06	72.97	-99.06	
2024-07	66.07	-93.48	
2024-08	67.14	-88.39	
2024-09	65.18	-88.44	
2024-10	79.34	-50.05	
2024-11	85.51	-20.2	
2024-12	80.08	-16.52	
2025-01	72.91	-36.73	
