month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2022-12	5.34	1.12	
2023-01	6.26	1.44	
2023-02	6	1.29	
2023-03	5.29	0.99	
2023-04	4.53	0.68	
2023-05	4.03	0.48	
2023-06	3.92	0.42	
2023-07	4.22	0.51	
2023-08	3.9	0.39	
2023-09	3.48	0.23	
2023-10	3.19	0.12	
2023-11	3.09	0.08	
2023-12	2.69	-0.07	
2024-01	2.96	0.02	
2024-02	2.97	0.01	
2024-03	3.51	0.19	
2024-04	3.11	0.05	
2024-05	3.22	0.08	
2024-06	2.86	-0.05	
2024-07	2.46	-0.19	
2024-08	2.6	-0.14	
2024-09	2.52	-0.18	
2024-10	2.96	-0.04	
2024-11	2.99	-0.03	
2024-12	2.74	-0.12	
2025-01	2.42	-0.22	
2025-02	2.5	-0.2	
