month	ct_avg_Tdx收盘价	人均持股
2017-12	48.55	6016	
2018-03	47.21	4511	
2018-06	31.63	5635	
2018-09	27.5	5633	
2018-12	21.71	6384	
2019-03	26.67	6868	
2019-06	21.13	6482	
2019-09	24.34	6941	
2019-12	21.93	6132	
2020-03	20.88	10387	
2020-06	18.54	12714	
2020-09	17.66	12287	
2020-12	16.42	12132	
2021-03	14.48	30150	
2021-06	12.22	34491	
2021-09	12.23	36914	
2021-12	12.27	35718	
2022-03	10.34	34650	
2022-06	8.38	33833	
2022-09	7.18	34412	
2022-12	6.77	35871	
2023-03	13.58	21732	
2023-06	14.4	14121	
2023-09	10.34	16903	
2023-12	8.98	17646	
2024-03	9.25	17076	
2024-06	7.88	18620	
2024-09	7.15	20092	
