month	ct_avg_Tdx收盘价	股东人数
2017-12	48.55	66021	
2018-03	47.21	88052	
2018-06	31.63	70482	
2018-09	27.5	70508	
2018-12	21.71	62217	
2019-03	26.67	57835	
2019-06	21.13	61277	
2019-09	24.34	57220	
2019-12	21.93	64772	
2020-03	20.88	114816	
2020-06	18.54	140729	
2020-09	17.66	145622	
2020-12	16.42	147483	
2021-03	14.48	160993	
2021-06	12.22	196113	
2021-09	12.23	193569	
2021-12	12.27	200051	
2022-03	10.34	206216	
2022-06	8.38	211198	
2022-09	7.18	207640	
2022-12	6.77	199197	
2023-03	13.58	328800	
2023-06	14.4	506012	
2023-09	10.34	422740	
2023-12	8.98	404936	
2024-03	9.25	418443	
2024-06	7.88	383746	
2024-09	7.15	355626	
