month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2016-03	1.05	0.5	
2016-04	1.04	0.49	
2016-05	0.94	0.34	
2016-06	0.9	0.29	
2016-07	0.91	0.3	
2016-08	0.95	0.36	
2016-09	0.97	0.39	
2016-10	1.09	0.56	
2016-11	1.21	0.7	
2016-12	1.17	0.65	
2017-01	1.18	0.64	
2017-02	1.2	0.67	
2017-03	1.17	0.6	
2017-04	1.22	0.67	
2017-05	1.16	0.57	
2017-06	1.17	0.58	
2017-07	1.17	0.56	
2017-08	1.15	0.53	
2017-09	1.17	0.56	
2017-10	1.17	0.54	
2017-11	1.18	0.55	
2017-12	1.15	0.49	
2018-01	1.15	0.49	
2018-02	1.07	0.39	
2018-03	1	0.3	
2018-04	0.99	0.27	
2018-05	1	0.28	
2018-06	1	0.28	
2018-07	1	0.27	
2018-08	0.98	0.24	
2018-09	1	0.27	
2018-10	1.02	0.28	
2018-11	1	0.25	
2018-12	0.98	0.21	
2019-01	0.94	0.16	
2019-02	0.96	0.19	
2019-03	1	0.22	
2019-04	1	0.22	
2019-05	0.89	0.07	
2019-06	0.88	0.06	
2019-07	0.88	0.06	
2019-08	0.83	0	
2019-09	0.86	0.02	
2019-10	0.82	-0.02	
2019-11	0.79	-0.06	
2019-12	0.8	-0.06	
2020-01	0.81	-0.05	
2020-02	0.73	-0.14	
2020-03	0.77	-0.1	
2020-04	0.79	-0.08	
2020-05	0.77	-0.11	
2020-06	0.72	-0.17	
2020-07	0.78	-0.11	
2020-08	0.79	-0.1	
2020-09	0.8	-0.09	
2020-10	0.77	-0.13	
2020-11	0.79	-0.11	
2020-12	0.78	-0.13	
2021-01	0.79	-0.12	
2021-02	0.78	-0.14	
2021-03	0.83	-0.09	
2021-04	0.79	-0.14	
2021-05	0.78	-0.15	
2021-06	0.76	-0.17	
2021-07	0.75	-0.19	
2021-08	0.79	-0.15	
2021-09	0.91	-0.03	
2021-10	0.8	-0.15	
2021-11	0.78	-0.18	
2021-12	0.84	-0.12	
2022-01	0.92	-0.04	
2022-02	0.96	0	
2022-03	0.88	-0.09	
2022-04	0.99	0.02	
2022-05	1.01	0.03	
2022-06	0.92	-0.07	
2022-07	0.94	-0.05	
2022-08	0.86	-0.14	
2022-09	0.86	-0.14	
2022-10	0.81	-0.2	
2022-11	0.82	-0.19	
2022-12	0.89	-0.13	
2023-01	0.86	-0.16	
2023-02	0.91	-0.12	
2023-03	1.07	0.04	
2023-04	1.27	0.23	
2023-05	1.23	0.18	
2023-06	1.17	0.12	
2023-07	1.18	0.13	
2023-08	1.19	0.16	
2023-09	1.07	0.06	
2023-10	0.98	-0.02	
2023-11	0.91	-0.08	
2023-12	0.87	-0.11	
2024-01	0.92	-0.05	
2024-02	0.99	0.02	
2024-03	1.04	0.08	
2024-04	1.1	0.15	
2024-05	1.05	0.09	
2024-06	1.02	0.06	
2024-07	0.99	0.03	
2024-08	0.98	0.02	
2024-09	0.87	-0.09	
2024-10	1.07	0.11	
2024-11	1.08	0.12	
2024-12	1.06	0.1	
2025-01	0.96	0	
2025-02	0.94	-0.02	
