month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2016-03	8.02	1.05	0.45	-65.84	0.5	-68.87	
2016-04	7.93	1.04	0.44	-72.77	0.49	-74.2	
2016-05	7.19	0.94	0.31	-89.92	0.34	-89.88	
2016-06	6.88	0.9	0.26	-90.49	0.29	-90.49	
2016-07	6.99	0.91	0.28	-84.01	0.3	-83.8	
2016-08	7.23	0.95	0.33	-75.39	0.36	-73.56	
2016-09	7.35	0.97	0.35	-54.78	0.39	-51.83	
2016-10	8.24	1.09	0.51	-28.35	0.56	-25.06	
2016-11	9.18	1.21	0.67	13.03	0.7	15.22	
2016-12	8.88	1.17	0.61	21.31	0.65	23.9	
2017-01	8.95	1.18	0.61	30.61	0.64	31.99	
2017-02	9.08	1.2	0.62	43.8	0.67	45.93	
2017-03	8.88	1.17	0.57	38.78	0.6	38.35	
2017-04	9.22	1.22	0.62	60.62	0.67	59.03	
2017-05	8.77	1.16	0.54	23.93	0.57	25	
2017-06	8.82	1.17	0.53	11.65	0.58	12.38	
2017-07	8.81	1.17	0.52	-9.69	0.56	-2.89	
2017-08	8.61	1.15	0.48	-35.99	0.53	-25.47	
2017-09	8.8	1.17	0.51	-18.92	0.56	11.69	
2017-10	8.78	1.17	0.5	-28.78	0.54	7.19	
2017-11	8.83	1.18	0.5	9.01	0.55	29.83	
2017-12	8.6	1.15	0.46	-46.05	0.49	-15.14	
2018-01	8.6	1.15	0.45	-58.4	0.49	-39.73	
2018-02	7.99	1.07	0.34	-71.9	0.39	-55.48	
2018-03	7.51	1	0.26	-87.99	0.3	-80.07	
2018-04	7.4	0.99	0.24	-88.69	0.27	-84.57	
2018-05	7.48	1	0.25	-82.14	0.28	-76.62	
2018-08	7.12	0.98	0.19	-93.3	0.24	-77.76	
2018-09	7.36	1	0.22	-84.54	0.27	-72.93	
2018-10	7.48	1.02	0.24	-73.46	0.28	-37.4	
2018-11	7.39	1	0.22	-76.01	0.25	-35.51	
2018-12	7.19	0.98	0.18	-88.17	0.21	-63.84	
2019-01	6.92	0.94	0.13	-94.03	0.16	-81.9	
2019-02	7.06	0.96	0.15	-83.27	0.19	-75.6	
2019-03	7.38	1	0.2	-46.51	0.22	-30.02	
2019-04	7.37	1	0.19	-28.74	0.22	-7.57	
2019-05	6.58	0.89	0.06	-81.25	0.07	-69.87	
2019-06	6.51	0.88	0.04	-88.91	0.06	-83.84	
2019-07	6.47	0.88	0.03	-90.95	0.06	-84.32	
2019-08	6.01	0.83	-0.04	-96.55	0	-92.82	
2019-09	6.21	0.86	-0.01	-84.6	0.02	-80.67	
2019-10	5.95	0.82	-0.06	-96.08	-0.02	-92.56	
2019-11	5.7	0.79	-0.1	-95.83	-0.06	-94.81	
2019-12	5.78	0.8	-0.09	-84.62	-0.06	-83.4	
2020-01	5.87	0.81	-0.08	-73.88	-0.05	-70.93	
2020-02	5.26	0.73	-0.17	-93.17	-0.14	-92.23	
2020-03	5.54	0.77	-0.13	-84.74	-0.1	-82.59	
2020-04	5.73	0.79	-0.11	-62.93	-0.08	-60.71	
2020-05	5.53	0.77	-0.14	-63	-0.11	-61.36	
2020-06	5.18	0.72	-0.2	-91.92	-0.17	-90.13	
2020-07	5.63	0.78	-0.13	-57.1	-0.11	-54.74	
2020-08	5.58	0.79	-0.15	-36.9	-0.1	-16.79	
2020-09	5.57	0.8	-0.15	-28.77	-0.09	5.76	
2020-10	5.41	0.77	-0.18	-63.73	-0.13	-15.01	
2020-11	5.56	0.79	-0.16	-38.56	-0.11	7.91	
2020-12	5.44	0.78	-0.18	-36.69	-0.13	9.16	
2021-01	5.52	0.79	-0.17	-48.93	-0.12	4.6	
2021-02	5.49	0.78	-0.18	-58.27	-0.14	-11.19	
2021-03	5.83	0.83	-0.14	28.3	-0.09	54.97	
2021-04	5.56	0.79	-0.18	32.27	-0.14	40.26	
2021-05	5.46	0.78	-0.2	-7.64	-0.15	2.13	
2021-06	5.31	0.76	-0.22	-41.45	-0.17	-34.06	
2021-07	5.23	0.75	-0.24	-69.81	-0.19	-53.57	
2021-08	5.37	0.79	-0.22	-63.84	-0.15	-25.12	
2021-09	6.13	0.91	-0.11	14.51	-0.03	50	
2021-10	5.43	0.8	-0.22	5.41	-0.15	50.11	
2021-11	5.26	0.78	-0.24	-36.36	-0.18	2.6	
2021-12	5.69	0.84	-0.18	9.9	-0.12	54.15	
2022-01	6.22	0.92	-0.11	64	-0.04	81.63	
2022-02	6.5	0.96	-0.08	81.98	0	86.94	
2022-03	6.08	0.88	-0.14	74.52	-0.09	69.45	
2022-04	6.66	0.99	-0.06	89.38	0.02	88.25	
2022-05	6.84	1.01	-0.04	92.72	0.03	91.45	
2022-06	6.24	0.92	-0.13	64.33	-0.07	62.97	
2022-07	6.31	0.94	-0.13	55.7	-0.05	55.19	
2022-08	5.61	0.86	-0.23	-1.24	-0.14	6.95	
2022-09	5.61	0.86	-0.23	-25.64	-0.14	-13.18	
2022-10	5.27	0.81	-0.28	-53.8	-0.2	-43.58	
2022-11	5.37	0.82	-0.27	-54.46	-0.19	-46.59	
2022-12	5.84	0.89	-0.21	-24.35	-0.13	-9.5	
2023-01	5.61	0.86	-0.24	-46.04	-0.16	-26.56	
2023-02	5.94	0.91	-0.2	-11.34	-0.12	6.43	
2023-03	7	1.07	-0.06	40.3	0.04	50.04	
2023-04	8.31	1.27	0.1	68.14	0.23	72.89	
2023-05	8.04	1.23	0.06	67.86	0.18	77.77	
2023-06	7.67	1.17	0.01	71.56	0.12	73.93	
2023-07	7.72	1.18	0.02	71.98	0.13	74.45	
2023-08	7.59	1.19	0	68.44	0.16	75.47	
2023-09	6.8	1.07	-0.1	17.41	0.06	24.02	
2023-10	6.25	0.98	-0.16	-15.65	-0.02	-6.41	
2023-11	5.83	0.91	-0.2	-43.34	-0.08	-38.07	
2023-12	5.56	0.87	-0.22	-57.91	-0.11	-54.81	
2024-01	5.87	0.92	-0.17	-53.17	-0.05	-50.32	
2024-02	6.3	0.99	-0.1	-38.01	0.02	-31.7	
2024-03	6.63	1.04	-0.05	-19.6	0.08	-11.22	
2024-04	7.02	1.1	0.02	19.46	0.15	21.74	
2024-05	6.72	1.05	-0.02	16.3	0.09	21.25	
2024-06	6.51	1.02	-0.04	2.63	0.06	8.98	
2024-07	6.3	0.99	-0.07	-24.38	0.03	-16.11	
2024-08	6.03	0.98	-0.11	-56.49	0.02	-35.96	
2024-09	5.38	0.87	-0.2	-72.89	-0.09	-65.6	
2024-10	6.57	1.07	-0.02	-20.83	0.11	-10.07	
2024-11	6.63	1.08	-0.01	15.26	0.12	31.42	
2024-12	6.5	1.06	-0.03	19.16	0.1	44.08	
2025-01	5.92	0.96	-0.12	-33.38	0	-7.69	
2025-02	5.82	0.94	-0.13	-58.04	-0.02	-39.29	
