month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2016-03	55.23	-22.32	
2016-04	55.48	-5	
2016-05	54.49	-3.15	
2016-06	50.99	-22.01	
2016-07	33.08	-60.25	
2016-08	26.55	-91.11	
2016-09	25.17	-98.97	
2016-10	25.09	-90.62	
2016-11	24.95	-90.62	
2016-12	24.29	-91.35	
2017-01	23.57	-94.59	
2017-02	24.82	-74.36	
2017-03	27.04	-37.66	
2017-04	27.08	-17.96	
2017-05	25.3	-24.15	
2017-06	25.68	-28.45	
2017-07	28.38	24.06	
2017-08	32.89	46.58	
2017-09	38.89	70.92	
2017-10	41.19	82.77	
2017-11	49.28	88.88	
2017-12	52.47	90.26	
2018-01	58.9	94.07	
2018-02	51.09	77.62	
2018-03	47.74	55.76	
2018-04	49.09	48.81	
2018-05	51.55	59.29	
2018-06	48.02	40.13	
2018-07	26.43	-31.17	
2018-08	23.89	-58.15	
2018-09	23.04	-67.53	
2018-10	24.16	-69.39	
2018-11	24.92	-65.22	
2018-12	28.54	-44.15	
2019-01	31.25	-26.58	
2019-02	43.01	11.43	
2019-03	54.49	41.5	
2019-04	67.31	61.56	
2019-05	59.38	56.25	
2019-06	60.64	67.81	
2019-07	67.94	84.86	
2019-08	74.64	90.42	
2019-09	73.25	85.98	
2019-10	88.47	95.24	
2019-11	93.16	91.16	
2019-12	84.47	75	
2020-01	90.26	85.16	
2020-02	102.08	87.23	
2020-03	120.35	93.75	
2020-04	125.29	96.6	
2020-05	117.41	80.36	
2020-06	79.32	35.76	
2020-07	90.42	11.57	
2020-08	91.24	0	
2020-09	78.43	-33.48	
2020-10	73.55	-45.65	
2020-11	72.4	-53.87	
2020-12	75.82	-55.32	
2021-01	87.98	-25	
2021-02	115.07	20.48	
2021-03	106.94	40.06	
2021-04	106.38	50.68	
2021-05	97.73	42.21	
2021-06	63.94	-17.22	
2021-07	52.7	-59.9	
2021-08	44.81	-72.77	
2021-09	45.82	-73.88	
2021-10	55.84	-59.37	
2021-11	57.19	-50.77	
2021-12	50.47	-69.84	
2022-01	55.75	-39.99	
2022-02	58.41	-19.2	
2022-03	56.68	-10.36	
2022-04	54.5	-21.95	
2022-05	50.27	-55.83	
2022-06	54.06	-37.33	
2022-07	60.97	21.39	
2022-08	57.78	35.33	
2022-09	57.73	49.32	
2022-10	55.07	29.07	
2022-11	47.78	-35.47	
2022-12	48.49	-60.55	
2023-01	48.46	-78.01	
2023-02	49.52	-67.19	
2023-03	48.48	-73.33	
2023-04	48.6	-68.89	
2023-05	44.5	-93.17	
2023-06	41.36	-93.93	
2023-07	42.44	-83.8	
2023-08	41.73	-84.01	
2023-09	40.27	-96.74	
2023-10	34.84	-98.11	
2023-11	37.97	-83.28	
2023-12	40	-62.42	
2024-01	37.47	-72.16	
2024-02	37.48	-78.64	
2024-03	40.26	-42.13	
2024-04	43.93	9.15	
2024-05	47.43	40.58	
2024-06	45.46	39.76	
2024-07	44.06	34.43	
2024-08	41.71	18.02	
2024-09	38.57	-24.77	
2024-10	43.05	2.78	
2024-11	42.81	19.13	
2024-12	39.78	-41.64	
2025-01	36.95	-67.36	
2025-02	36.65	-72.68	
