month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2011-10	28.73	2.01	
2011-11	27.79	1.83	
2011-12	23.56	1.34	
2012-01	25.87	1.51	
2012-02	27.39	1.59	
2012-03	27.1	1.5	
2012-04	27.52	1.48	
2012-05	28.46	1.51	
2012-06	28.04	1.41	
2012-07	24.27	1.05	
2012-08	23.04	0.91	
2012-09	19	0.55	
2012-10	18.78	0.51	
2012-11	17.89	0.42	
2012-12	18.8	0.47	
2013-01	21.07	0.62	
2013-02	23.94	0.81	
2013-03	21.5	0.6	
2013-04	20.24	0.49	
2013-05	18.99	0.38	
2013-06	16.51	0.18	
2013-07	14.26	0.01	
2013-08	14.74	0.04	
2013-09	16.15	0.12	
2013-10	15.48	0.07	
2013-11	14.75	0.01	
2013-12	14.28	-0.03	
2014-01	12.37	-0.17	
2014-02	12.46	-0.17	
2014-03	11.83	-0.22	
2014-04	11.72	-0.23	
2014-05	10.99	-0.28	
2014-06	10.57	-0.31	
2014-07	10.89	-0.3	
2014-08	11.89	-0.24	
2014-09	12.15	-0.23	
2014-10	12.43	-0.22	
2014-11	13.36	-0.16	
2014-12	18.32	0.14	
2015-01	18.71	0.15	
2015-02	17.15	0.04	
2015-03	18.9	0.14	
2015-04	22.71	0.35	
2015-05	23.23	0.37	
2015-06	25.67	0.49	
2015-07	16.15	-0.07	
2015-08	16.41	-0.06	
2015-09	14.22	-0.18	
2015-10	14.59	-0.16	
2015-11	14.73	-0.16	
2015-12	13.96	-0.2	
2016-01	11.8	-0.32	
2016-02	10.61	-0.39	
2016-03	11.69	-0.33	
2016-04	12.01	-0.31	
2016-05	10.76	-0.38	
2016-06	10.6	-0.39	
2016-07	11.13	-0.36	
2016-08	11.43	-0.34	
2016-09	11.67	-0.33	
2016-10	12.2	-0.3	
2016-11	13.69	-0.21	
2016-12	13.43	-0.23	
2017-01	14.02	-0.2	
2017-02	15.47	-0.12	
2017-03	15.8	-0.11	
2017-04	14.91	-0.16	
2017-05	14.49	-0.19	
2017-06	15.86	-0.12	
2017-07	17.44	-0.03	
2017-08	17.81	-0.02	
2017-09	16.32	-0.1	
2017-10	16.96	-0.07	
2017-11	17.97	-0.02	
2017-12	18.59	0.01	
2018-01	20.32	0.1	
2018-02	18.61	0.01	
2018-03	17.5	-0.05	
2018-04	17.91	-0.03	
2018-05	18.19	-0.02	
2018-06	18.2	-0.02	
2018-07	18.26	-0.02	
2018-08	19.76	0.06	
2018-09	18.84	0	
2018-10	17.57	-0.07	
2018-11	17.46	-0.08	
2018-12	18.18	-0.04	
2019-01	18.49	-0.02	
2019-02	21.63	0.14	
2019-03	26.11	0.38	
2019-04	27.92	0.48	
2019-05	26.18	0.39	
2019-06	27.63	0.47	
2019-07	29.48	0.57	
2019-08	30.11	0.61	
2019-09	31.89	0.7	
2019-10	31.78	0.7	
2019-11	31.67	0.7	
2019-12	35.02	0.87	
2020-01	37.74	1.01	
2020-02	36.7	0.95	
2020-03	37.86	1	
2020-04	42.32	1.21	
2020-05	43.28	1.24	
2020-06	42.1	1.16	
2020-07	47.05	1.39	
2020-08	48.3	1.43	
2020-09	53.93	1.68	
2020-10	59.68	1.92	
2020-11	63.72	2.06	
2020-12	72.78	2.41	
2021-01	92	3.17	
2021-02	98.94	3.33	
2021-03	85.06	2.61	
2021-04	73.52	2.05	
2021-05	66.93	1.73	
2021-06	66.07	1.65	
2021-07	59.95	1.37	
2021-08	66.61	1.58	
2021-09	62.53	1.38	
2021-10	57.31	1.15	
2021-11	51.54	0.91	
2021-12	53.8	0.96	
2022-01	53.63	0.93	
2022-02	47.67	0.7	
2022-03	41.02	0.45	
2022-04	40	0.4	
2022-05	37.71	0.31	
2022-06	42.14	0.44	
2022-07	43.86	0.49	
2022-08	38.45	0.29	
2022-09	35.95	0.2	
2022-10	34.09	0.13	
2022-11	36.69	0.2	
2022-12	38.38	0.25	
2023-01	39.88	0.28	
2023-02	42.33	0.35	
2023-03	41.97	0.33	
2023-04	40.18	0.26	
2023-05	37.46	0.17	
2023-06	38.41	0.19	
2023-07	40.78	0.26	
2023-08	38.63	0.18	
2023-09	39.26	0.2	
2023-10	35.68	0.08	
2023-11	33.87	0.02	
2023-12	31.49	-0.05	
2024-01	31.83	-0.05	
2024-02	33.02	-0.02	
2024-03	33.86	0	
2024-04	37.11	0.09	
2024-05	40.33	0.18	
2024-06	38.44	0.11	
2024-07	38.7	0.11	
2024-08	37.84	0.08	
2024-09	39.51	0.12	
2024-10	43.69	0.22	
2024-11	43.83	0.22	
2024-12	40.48	0.11	
2025-01	38.14	0.04	
2025-02	38.37	0.04	
