month	ct_avg_Tdx收盘价	股东人数
2019-07	83.66	21374.67	
2019-09	74.54	24820	
2019-10	65.52	24194	
2019-11	68.65	23204	
2019-12	80.71	18497	
2020-03	152.99	21381	
2020-05	210.99	19044	
2020-06	214.05	19217	
2020-07	231.24	21130	
2020-08	206.59	25994	
2020-09	169.82	28852	
2020-12	155.11	30054	
2021-01	165.53	32564	
2021-03	109.37	36913.5	
2021-04	118.03	35804	
2021-05	119.08	36299.33	
2021-06	147.59	43255.5	
2021-07	177.97	45516.33	
2021-08	179.17	48227.67	
2021-09	158.25	50546.33	
2021-10	150.86	50493.67	
2021-11	162.48	51677.67	
2021-12	140.35	52500.67	
2022-01	118.87	56614	
2022-02	121.9	56947.33	
2022-03	121.29	54675.33	
2022-04	106.83	52747.67	
2022-05	108.73	50848.33	
2022-06	120.95	48660	
2022-07	118.57	49226.67	
2022-08	135.94	47915.67	
2022-09	120.5	47147.67	
2022-10	93.11	49088.67	
2022-11	105.21	48226.67	
2022-12	103.89	47719.33	
2023-01	102.63	47783.67	
2023-02	107.71	48660	
2023-03	126.35	48975	
2023-06	161.02	40195	
2023-09	145.64	42733	
2023-12	156.63	37691	
2024-03	151.67	36158	
2024-06	143.33	36600	
2024-09	128.42	37230	
