month	ct_avg_Tdx收盘价	人均持股
2019-07	83.66	1007.67	
2019-09	74.54	1951	
2019-10	65.52	2002	
2019-11	68.65	2087	
2019-12	80.71	2618	
2020-03	152.99	2405	
2020-05	210.99	2700	
2020-06	214.05	2676	
2020-07	231.24	2433	
2020-08	206.59	9441	
2020-09	169.82	8506	
2020-12	155.11	8165	
2021-01	165.53	7536	
2021-03	109.37	6648	
2021-04	118.03	6854.33	
2021-05	119.08	6767.67	
2021-06	147.59	5686.5	
2021-07	177.97	5514	
2021-08	179.17	5187.33	
2021-09	158.25	4920	
2021-10	150.86	4925.33	
2021-11	162.48	4812	
2021-12	140.35	4736.33	
2022-01	118.87	5810.67	
2022-02	121.9	5776	
2022-03	121.29	6015.67	
2022-04	106.83	6236	
2022-05	108.73	6468.33	
2022-06	120.95	6758.67	
2022-07	118.57	8655	
2022-08	135.94	12865.33	
2022-09	120.5	13071	
2022-10	93.11	12560	
2022-11	105.21	12778.33	
2022-12	103.89	12914	
2023-01	102.63	12897.33	
2023-02	107.71	12664	
2023-03	126.35	12583	
2023-06	161.02	15380	
2023-09	145.64	14467	
2023-12	156.63	16430	
2024-03	151.67	17127	
2024-06	143.33	16976	
2024-09	128.42	16688	
