month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2023-01	0.85	-83.33	
2023-02	0.87	-81.92	
2023-03	0.83	-89.64	
2023-04	0.77	-95.3	
2023-05	0.71	-96.47	
2023-06	0.72	-89.51	
2023-07	0.71	-91.67	
2023-08	0.69	-85.48	
2023-09	0.62	-97.23	
2023-10	0.61	-91.65	
2023-11	0.63	-83.24	
2023-12	0.55	-96	
2024-01	0.56	-87.82	
2024-02	0.53	-92.22	
2024-03	0.61	-56	
2024-04	0.63	-29.29	
2024-05	0.62	-19.91	
2024-06	0.57	-44.41	
2024-07	0.5	-74.73	
2024-08	0.48	-86.36	
2024-09	0.5	-77.4	
2024-10	0.67	-17.56	
2024-11	0.71	23.13	
2024-12	0.65	35.06	
2025-01	0.59	14.23	
