month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2011-11	22.11	-0.37	
2011-12	19.47	-0.45	
2012-01	19.8	-0.44	
2012-02	22.76	-0.36	
2012-03	22	-0.38	
2012-04	22.16	-0.38	
2012-05	22.84	-0.37	
2012-06	23.2	-0.36	
2012-07	21.33	-0.41	
2012-08	19.15	-0.47	
2012-09	16.38	-0.55	
2012-10	16.87	-0.54	
2012-11	15.58	-0.57	
2012-12	15.67	-0.57	
2013-01	16.3	-0.56	
2013-02	15.92	-0.57	
2013-03	14.8	-0.6	
2013-04	13.15	-0.64	
2013-05	12.18	-0.67	
2013-06	10.8	-0.71	
2013-07	9.35	-0.75	
2013-08	9.72	-0.74	
2013-09	10.17	-0.73	
2013-10	9.57	-0.74	
2013-11	9.15	-0.75	
2013-12	8.73	-0.77	
2014-01	7.99	-0.79	
2014-02	8.37	-0.78	
2014-03	8.24	-0.78	
2014-04	8.04	-0.78	
2014-05	7.79	-0.79	
2014-06	7.6	-0.8	
2014-07	7.8	-0.79	
2014-08	8.5	-0.77	
2014-09	8.51	-0.77	
2014-10	8.5	-0.77	
2014-11	8.81	-0.76	
2014-12	10.3	-0.72	
2015-01	12.24	-0.67	
2015-02	11.44	-0.69	
2015-03	11.99	-0.67	
2015-04	13.76	-0.62	
2015-05	15.16	-0.58	
2015-06	15.48	-0.57	
2015-07	9.99	-0.72	
2015-08	10.17	-0.72	
2015-09	8.85	-0.75	
2015-10	9.81	-0.72	
2015-11	9.9	-0.71	
2015-12	9.85	-0.71	
2016-01	9.1	-0.72	
2016-02	9.57	-0.69	
2016-03	11.02	-0.64	
2016-04	11.13	-0.62	
2016-05	10.43	-0.63	
2016-06	10.58	-0.62	
2016-07	14.38	-0.46	
2016-08	13.71	-0.48	
2016-09	12.65	-0.51	
2016-10	12.15	-0.52	
2016-11	13.31	-0.46	
2016-12	12.25	-0.5	
2017-01	12.18	-0.5	
2017-02	12.58	-0.48	
2017-03	12.07	-0.5	
2017-04	12.14	-0.49	
2017-05	10.33	-0.56	
2017-06	10.05	-0.57	
2017-07	10.48	-0.54	
2017-08	11.14	-0.5	
2017-09	11.11	-0.49	
2017-10	10.43	-0.51	
2017-11	9.9	-0.52	
2017-12	9.66	-0.53	
2018-01	9.97	-0.5	
2018-02	8.94	-0.54	
2018-03	8.96	-0.53	
2018-04	9.52	-0.48	
2018-05	8.7	-0.51	
2018-06	7.74	-0.56	
2018-07	6.83	-0.6	
2018-08	6.66	-0.6	
2018-09	6.72	-0.58	
2018-10	7.64	-0.51	
2018-11	7.83	-0.49	
2018-12	8.25	-0.45	
2019-01	8.33	-0.44	
2019-02	8.53	-0.41	
2019-03	8.69	-0.38	
2019-04	8.47	-0.38	
2019-05	8.05	-0.4	
2019-06	9.04	-0.32	
2019-07	9.58	-0.26	
2019-08	9.82	-0.22	
2019-09	9.39	-0.24	
2019-10	8.69	-0.29	
2019-11	8.03	-0.33	
2019-12	8.12	-0.31	
2020-01	8.73	-0.25	
2020-02	8.17	-0.29	
2020-03	8.05	-0.29	
2020-04	8.49	-0.25	
2020-05	8.79	-0.21	
2020-06	8.89	-0.19	
2020-07	10.42	-0.04	
2020-08	10.92	0.01	
2020-09	10.61	0	
2020-10	9.96	-0.05	
2020-11	9.61	-0.08	
2020-12	9.07	-0.12	
2021-01	8.53	-0.17	
2021-02	8.68	-0.14	
2021-03	8.69	-0.14	
2021-04	8.52	-0.15	
2021-05	9.47	-0.05	
2021-06	9.07	-0.08	
2021-07	8.56	-0.13	
2021-08	8.29	-0.15	
2021-09	8.86	-0.09	
2021-10	8.61	-0.11	
2021-11	8.47	-0.13	
2021-12	8.27	-0.14	
2022-01	8.27	-0.14	
2022-02	8.34	-0.13	
2022-03	8.35	-0.13	
2022-04	7.8	-0.19	
2022-05	7.11	-0.26	
2022-06	7.4	-0.23	
2022-07	7.13	-0.26	
2022-08	7.3	-0.24	
2022-09	7.44	-0.22	
2022-10	7.4	-0.23	
2022-11	7.91	-0.17	
2022-12	7.92	-0.17	
2023-01	8.49	-0.11	
2023-02	8.63	-0.1	
2023-03	9.62	0	
2023-04	11.65	0.21	
2023-05	11.11	0.16	
2023-06	10.71	0.12	
2023-07	10.84	0.13	
2023-08	10.71	0.12	
2023-09	11.27	0.19	
2023-10	10.96	0.16	
2023-11	10.48	0.11	
2023-12	10.15	0.07	
2024-01	9.42	-0.01	
2024-02	9.99	0.05	
2024-03	11.83	0.25	
2024-04	13.29	0.4	
2024-05	14.43	0.51	
2024-06	14.52	0.51	
2024-07	16.36	0.69	
2024-08	15.13	0.56	
2024-09	13.04	0.34	
2024-10	14.45	0.48	
2024-11	13.06	0.34	
2024-12	12.4	0.27	
2025-01	12.7	0.3	
