month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2014-11	1.86	-0.39	
2014-12	2.73	-0.11	
2015-01	3.24	0.05	
2015-02	2.81	-0.09	
2015-03	3.31	0.06	
2015-04	4.25	0.35	
2015-05	4.48	0.41	
2015-06	5.04	0.58	
2015-07	5.78	0.8	
2015-08	3.92	0.21	
2015-09	3.03	-0.06	
2015-10	3.35	0.04	
2015-11	3.54	0.1	
2015-12	3.3	0.03	
2016-01	2.81	-0.11	
2016-02	2.62	-0.15	
2016-03	2.57	-0.15	
2016-04	2.72	-0.09	
2016-05	2.81	-0.03	
2016-06	2.7	-0.06	
2016-07	3	0.06	
2016-08	3.08	0.1	
2016-09	2.9	0.04	
2016-10	2.91	0.05	
2016-11	2.98	0.07	
2016-12	2.87	0.03	
2017-01	2.92	0.05	
2017-02	2.99	0.07	
2017-03	3.19	0.13	
2017-04	3.57	0.26	
2017-05	3.67	0.28	
2017-06	3.91	0.36	
2017-07	3.64	0.26	
2017-08	3.56	0.22	
2017-09	3.56	0.22	
2017-10	3.52	0.2	
2017-11	4.14	0.41	
2017-12	4.55	0.54	
2018-01	4.8	0.61	
2018-02	5.27	0.76	
2018-03	4.91	0.63	
2018-04	4.55	0.5	
2018-05	4.57	0.5	
2018-06	4.28	0.4	
2018-07	3.19	0.05	
2018-08	2.98	-0.01	
2018-09	3.05	0.01	
2018-10	2.9	-0.03	
2018-11	3.23	0.08	
2018-12	3.28	0.1	
2019-01	3.18	0.07	
2019-02	3.61	0.22	
2019-03	3.91	0.33	
2019-04	4.31	0.47	
2019-05	3.48	0.19	
2019-06	3.64	0.25	
2019-07	3.73	0.28	
2019-08	3.25	0.12	
2019-09	3.37	0.16	
2019-10	3.32	0.14	
2019-11	3.48	0.2	
2019-12	3.61	0.24	
2020-01	3.72	0.28	
2020-02	3.2	0.1	
2020-03	2.95	0.01	
2020-04	2.75	-0.05	
2020-05	2.7	-0.08	
2020-06	2.74	-0.06	
2020-07	2.89	-0.01	
2020-08	2.92	0	
2020-09	3.06	0.04	
2020-10	2.89	-0.02	
2020-11	3.06	0.04	
2020-12	3.1	0.05	
2021-01	2.91	-0.02	
2021-02	3.18	0.06	
2021-03	3.52	0.17	
2021-04	3.63	0.2	
2021-05	3.52	0.16	
2021-06	3.37	0.1	
2021-07	2.99	-0.02	
2021-08	2.77	-0.09	
2021-09	3.06	0	
2021-10	3.34	0.08	
2021-11	3.48	0.12	
2021-12	3.47	0.11	
2022-01	3.94	0.25	
2022-02	4.23	0.33	
2022-03	3.85	0.2	
2022-04	4	0.24	
2022-05	3.65	0.12	
2022-06	4.07	0.24	
2022-07	4.21	0.28	
2022-08	4.04	0.21	
2022-09	4.24	0.26	
2022-10	4.2	0.24	
2022-11	4.13	0.21	
2022-12	4.49	0.3	
2023-01	4.34	0.25	
2023-02	4.34	0.24	
2023-03	4.41	0.25	
2023-04	4.42	0.25	
2023-05	3.84	0.08	
2023-06	3.38	-0.05	
2023-07	3.59	0.01	
2023-08	3.65	0.03	
2023-09	3.39	-0.05	
2023-10	3.1	-0.12	
2023-11	3.25	-0.07	
2023-12	3.09	-0.11	
2024-01	2.95	-0.15	
2024-02	3	-0.14	
2024-03	3	-0.14	
2024-04	2.99	-0.14	
2024-05	3.04	-0.13	
2024-06	3.01	-0.14	
2024-07	2.95	-0.15	
2024-08	2.92	-0.16	
2024-09	2.73	-0.22	
2024-10	2.9	-0.17	
2024-11	3.17	-0.09	
2024-12	3.36	-0.04	
2025-01	3.1	-0.11	
2025-02	2.9	-0.17	
