month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2003-02	11.06	-70.24	
2003-03	10.65	-80.91	
2003-04	11.64	-36.65	
2003-05	12.36	-1.4	
2003-06	12.15	8.76	
2003-07	12.61	28.69	
2003-08	13.15	46.6	
2003-09	13.22	51.91	
2003-10	12.92	46.83	
2003-11	12.85	45.31	
2003-12	12.71	18.75	
2004-01	14.93	65.38	
2004-02	16.37	84.73	
2004-03	16.77	88.47	
2004-04	18.19	94.39	
2004-05	12	50.06	
2004-06	9.56	-7.75	
2004-07	10.35	-23.38	
2004-08	10.99	-31.29	
2004-09	11.29	-38.52	
2004-10	13.2	-3.07	
2004-11	13.27	14.65	
2004-12	12.55	-10.19	
2005-01	13.26	11.65	
2005-02	15.16	50.41	
2005-03	17.36	68.63	
2005-04	15.48	58.38	
2005-05	12.48	25.74	
2005-06	11.16	-10.06	
2005-07	10.92	-31.17	
2005-08	12.11	-29.81	
2005-09	11.72	-40.3	
2005-10	12.43	-35.04	
2005-11	12.61	-20.21	
2005-12	13.04	-7.99	
2006-01	14.66	35.99	
2006-02	14.04	42.62	
2006-03	16.77	57.74	
2006-04	16.44	65.89	
2006-05	20.55	72.11	
2006-06	14.83	55.16	
2006-07	14.37	46.26	
2006-08	13.27	7.8	
2006-09	14.69	35.12	
2006-10	15.38	51.47	
2006-11	17.82	75.97	
2006-12	21.85	89.11	
2007-01	30.8	96.71	
2007-02	33.21	93.63	
2007-03	32.63	89.98	
2007-04	38.1	97.45	
2007-05	43.46	97.82	
2007-06	50.17	97.77	
2007-07	40.65	74.76	
2007-08	39.86	60.56	
2007-09	40.04	51.07	
2007-10	39.56	37.4	
2007-11	34.41	-4.38	
2007-12	35.29	-11.74	
2008-01	39.39	14.49	
2008-02	37.57	-2.97	
2008-03	35.45	-13.12	
2008-04	27.61	-68.96	
2008-05	25.22	-77.19	
2008-06	19.24	-89.2	
2008-07	19.68	-82.22	
2008-08	17.55	-93.35	
2008-09	13.7	-99.06	
2008-10	9.05	-98.93	
2008-11	9.6	-88.26	
2008-12	11.05	-76.98	
2009-01	11.89	-67.5	
2009-02	13.95	-43.62	
2009-03	13.36	-39.07	
2009-04	17.74	4.85	
2009-05	17.89	17.21	
2009-06	16.17	14.33	
2009-07	17.24	36.26	
2009-08	17.71	43.08	
2009-09	17.08	40.06	
2009-10	18.97	65.46	
2009-11	21.56	78.15	
2009-12	23.3	83.6	
2010-01	23.43	85.18	
2010-02	22.53	74.46	
2010-03	23.58	85.05	
2010-04	22.78	79.29	
2010-05	18.27	10.31	
2010-06	17.48	-15.32	
2010-07	15.01	-43.34	
2010-08	16.54	-43.83	
2010-09	17.29	-37.05	
2010-10	19.72	-12.05	
2010-11	20.25	10.07	
2010-12	18.76	-4.93	
2011-01	19.45	14.96	
2011-02	22.46	48.22	
2011-03	25.56	70.11	
2011-04	26	75.3	
2011-05	19.17	40.31	
2011-06	17.47	0.72	
2011-07	18.67	-13.26	
2011-08	16.99	-42.62	
2011-09	16.18	-57.4	
2011-10	14.47	-75.11	
2011-11	14.43	-79.71	
2011-12	12.52	-97.24	
2012-01	13.03	-86.73	
2012-02	14.49	-65.22	
2012-03	14.42	-54.5	
2012-04	13.89	-66.13	
2012-05	14.47	-40.02	
2012-06	14.39	-16.65	
2012-07	13.24	-63.31	
2012-08	13.03	-79.5	
2012-09	13.08	-80.04	
2012-10	13.96	-41.12	
2012-11	13.23	-56.78	
2012-12	14.28	-26.32	
2013-01	15.97	36.92	
2013-02	17.05	65.48	
2013-03	16.89	70.15	
2013-04	18.44	90.08	
2013-05	18.24	82.71	
2013-06	16.36	57.77	
2013-07	16.49	48.68	
2013-08	16.85	43.3	
2013-09	16.66	30.87	
2013-10	17.01	28.32	
2013-11	18.25	67.65	
2013-12	20.09	83.85	
2014-01	19.21	79.21	
2014-02	18.93	74	
2014-03	17.08	20.75	
2014-04	17.18	3.7	
2014-05	16.49	-20.05	
2014-06	15.84	-38.71	
2014-07	15.33	-54.39	
2014-08	16.74	-28.95	
2014-09	17.22	-10.93	
2014-10	17.65	14.88	
2014-11	17.9	34.24	
2014-12	20.69	60.05	
2015-01	23.15	70.58	
2015-02	21.26	69.88	
2015-03	22.76	88.76	
2015-04	25.33	97.91	
2015-05	25.37	90.18	
2015-06	26.85	90.09	
2015-07	20.83	36.53	
2015-08	20.51	15.05	
2015-09	17.78	-30.05	
2015-10	17.86	-43.12	
2015-11	18.35	-44.3	
2015-12	17.92	-58.19	
2016-01	15.5	-81.61	
2016-02	13.65	-89.17	
2016-03	14.48	-81.09	
2016-04	15.89	-62.5	
2016-05	15.22	-68.83	
2016-06	17.08	-30.36	
2016-07	18.09	4.85	
2016-08	19.76	34.82	
2016-09	20.14	51.03	
2016-10	21.18	65.4	
2016-11	20.78	67.86	
2016-12	20.87	71.96	
2017-01	23.94	91.91	
2017-02	25.55	93.2	
2017-03	26.84	95.03	
2017-04	29.24	98.41	
2017-05	25.92	74.6	
2017-06	25.64	58.97	
2017-07	30.1	87.33	
2017-08	34.65	97.36	
2017-09	40.12	98.04	
2017-10	39.7	89.76	
2017-11	38.28	80.72	
2017-12	37.78	71.43	
2018-06	46.6	93.37	
2018-07	49.07	94.32	
2018-08	49.02	88.19	
2018-09	43.48	66.32	
2018-10	33.52	23.26	
2018-11	29.73	-9.58	
2018-12	30.53	-25.04	
2019-01	31.17	-35.84	
2019-02	37.76	-5.89	
2019-03	41.04	23.26	
2019-04	47.08	45.41	
2019-05	40.33	32.41	
2019-06	40.22	27.44	
2019-07	42.35	49.22	
2019-08	43.25	64.81	
2019-09	45.73	77.32	
2019-10	44.25	73.76	
2019-11	46.92	92.9	
2019-12	52.21	97.56	
2020-01	54.52	92.47	
2020-02	49.88	76.56	
2020-03	44.56	41.96	
2020-04	43.04	3.53	
2020-05	46	8.33	
2020-06	48.77	38.17	
2020-07	59.9	70.46	
2020-08	68.66	90.43	
2020-09	72.94	94.15	
2020-10	78.54	95.53	
2020-11	86.55	97.45	
2020-12	85.75	90.8	
2021-01	109.4	98.93	
2021-02	131.29	98.57	
2021-03	112.7	82.38	
2021-04	107.27	71.34	
2021-05	106.5	59.03	
2021-06	110.54	67.26	
2021-07	118.81	76.5	
2021-08	111.06	60.15	
2021-09	107.64	26.83	
2021-10	107	6.08	
2021-11	99.04	-23.09	
2021-12	101.08	-35.71	
2022-01	96.49	-54.7	
2022-02	96.17	-59.77	
2022-03	84.64	-77.86	
2022-04	83.04	-81.81	
2022-05	82.17	-79.7	
2022-06	89.68	-59.27	
2022-07	90.64	-46.22	
2022-08	85.47	-68.67	
2022-09	89.9	-37.2	
2022-10	87.63	-29.63	
2022-11	85.85	-55.44	
2022-12	91.38	-3.61	
2023-01	93.86	29.02	
2023-02	100.52	54.42	
2023-03	98.84	61.53	
2023-04	93.89	42.01	
2023-05	87.56	-3.17	
2023-06	88.14	-23.88	
2023-07	90.93	-20.66	
2023-08	94.52	20.11	
2023-09	93.54	29.02	
2023-10	86.61	-34.72	
2023-11	83.3	-65.02	
2023-12	76.62	-83.25	
2024-01	71.74	-94.28	
2024-02	74.65	-85.4	
2024-03	78.25	-67.82	
2024-04	86.5	-26.96	
2024-05	89.91	11.7	
2024-06	85.75	7.14	
2024-07	80.14	-29.58	
2024-08	71.9	-63.11	
2024-09	74.76	-63.96	
2024-10	80.01	-39.78	
2024-11	77.02	-52.76	
2024-12	73.97	-66.92	
2025-01	68.22	-77.68	
2025-02	67.73	-80.36	
