month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2009-04	17.74	-0.1	
2009-05	17.89	-0.09	
2009-06	16.17	-0.17	
2009-07	17.24	-0.11	
2009-08	17.71	-0.07	
2009-09	17.08	-0.09	
2009-10	18.97	0.01	
2009-11	21.56	0.16	
2009-12	23.3	0.25	
2010-01	23.43	0.26	
2010-02	22.53	0.21	
2010-03	23.58	0.26	
2010-04	22.78	0.22	
2010-05	18.27	-0.02	
2010-06	17.48	-0.06	
2010-07	15.01	-0.19	
2010-08	16.54	-0.1	
2010-09	17.29	-0.07	
2010-10	19.72	0.06	
2010-11	20.25	0.09	
2010-12	18.76	0	
2011-01	19.45	0.04	
2011-02	22.46	0.19	
2011-03	25.56	0.34	
2011-04	26	0.36	
2011-05	19.17	0	
2011-06	17.47	-0.1	
2011-07	18.67	-0.04	
2011-08	16.99	-0.13	
2011-09	16.18	-0.17	
2011-10	14.47	-0.26	
2011-11	14.43	-0.26	
2011-12	12.52	-0.36	
2012-01	13.03	-0.33	
2012-02	14.49	-0.26	
2012-03	14.42	-0.26	
2012-04	13.89	-0.29	
2012-05	14.47	-0.26	
2012-06	14.39	-0.26	
2012-07	13.24	-0.32	
2012-08	13.03	-0.33	
2012-09	13.08	-0.33	
2012-10	13.96	-0.28	
2012-11	13.23	-0.32	
2012-12	14.28	-0.27	
2013-01	15.97	-0.19	
2013-02	17.05	-0.13	
2013-03	16.89	-0.14	
2013-04	18.44	-0.07	
2013-05	18.24	-0.08	
2013-06	16.36	-0.17	
2013-07	16.49	-0.17	
2013-08	16.85	-0.15	
2013-09	16.66	-0.16	
2013-10	17.01	-0.15	
2013-11	18.25	-0.09	
2013-12	20.09	0	
2014-01	19.21	-0.05	
2014-02	18.93	-0.06	
2014-03	17.08	-0.16	
2014-04	17.18	-0.15	
2014-05	16.49	-0.19	
2014-06	15.84	-0.22	
2014-07	15.33	-0.25	
2014-08	16.74	-0.18	
2014-09	17.22	-0.15	
2014-10	17.65	-0.13	
2014-11	17.9	-0.12	
2014-12	20.69	0.01	
2015-01	23.15	0.13	
2015-02	21.26	0.03	
2015-03	22.76	0.1	
2015-04	25.33	0.23	
2015-05	25.37	0.23	
2015-06	26.85	0.31	
2015-07	20.83	0.02	
2015-08	20.51	0.01	
2015-09	17.78	-0.11	
2015-10	17.86	-0.09	
2015-11	18.35	-0.06	
2015-12	17.92	-0.07	
2016-01	15.5	-0.18	
2016-02	13.65	-0.27	
2016-03	14.48	-0.22	
2016-04	15.89	-0.13	
2016-05	15.22	-0.16	
2016-06	17.08	-0.04	
2016-07	18.09	0.02	
2016-08	19.76	0.12	
2016-09	20.14	0.15	
2016-10	21.18	0.2	
2016-11	20.78	0.18	
2016-12	20.87	0.18	
2017-01	23.94	0.35	
2017-02	25.55	0.43	
2017-03	26.84	0.48	
2017-04	29.24	0.6	
2017-05	25.92	0.41	
2017-06	25.64	0.38	
2017-07	30.1	0.61	
2017-08	34.65	0.84	
2017-09	40.12	1.1	
2017-10	39.7	1.06	
2017-11	38.28	0.96	
2017-12	37.78	0.92	
2018-06	46.6	1.33	
2018-07	49.07	1.41	
2018-08	49.02	1.38	
2018-09	43.48	1.09	
2018-10	33.52	0.6	
2018-11	29.73	0.42	
2018-12	30.53	0.45	
2019-01	31.17	0.48	
2019-02	37.76	0.77	
2019-03	41.04	0.9	
2019-04	47.08	1.15	
2019-05	40.33	0.82	
2019-06	40.22	0.8	
2019-07	42.35	0.88	
2019-08	43.25	0.9	
2019-09	45.73	0.98	
2019-10	44.25	0.9	
2019-11	46.92	0.99	
2019-12	52.21	1.19	
2020-01	54.52	1.26	
2020-02	49.88	1.04	
2020-03	44.56	0.8	
2020-04	43.04	0.73	
2020-05	46	0.82	
2020-06	48.77	0.91	
2020-07	59.9	1.3	
2020-08	68.66	1.59	
2020-09	72.94	1.69	
2020-10	78.54	1.83	
2020-11	86.55	2.03	
2020-12	85.75	1.93	
2021-01	109.4	2.62	
2021-02	131.29	3.19	
2021-03	112.7	2.48	
2021-04	107.27	2.22	
2021-05	106.5	2.11	
2021-06	110.54	2.14	
2021-07	118.81	2.28	
2021-08	111.06	1.98	
2021-09	107.64	1.82	
2021-10	107	1.74	
2021-11	99.04	1.48	
2021-12	101.08	1.48	
2022-01	96.49	1.32	
2022-02	96.17	1.27	
2022-03	84.64	0.97	
2022-04	83.04	0.9	
2022-05	82.17	0.86	
2022-06	89.68	0.99	
2022-07	90.64	0.98	
2022-08	85.47	0.84	
2022-09	89.9	0.91	
2022-10	87.63	0.83	
2022-11	85.85	0.77	
2022-12	91.38	0.86	
2023-01	93.86	0.88	
2023-02	100.52	0.98	
2023-03	98.84	0.91	
2023-04	93.89	0.79	
2023-05	87.56	0.65	
2023-06	88.14	0.64	
2023-07	90.93	0.67	
2023-08	94.52	0.71	
2023-09	93.54	0.67	
2023-10	86.61	0.53	
2023-11	83.3	0.45	
2023-12	76.62	0.32	
2024-01	71.74	0.23	
2024-02	74.65	0.27	
2024-03	78.25	0.32	
2024-04	86.5	0.44	
2024-05	89.91	0.48	
2024-06	85.75	0.4	
2024-07	80.14	0.29	
2024-08	71.9	0.15	
2024-09	74.76	0.18	
2024-10	80.01	0.25	
2024-11	77.02	0.2	
2024-12	73.97	0.14	
2025-01	68.22	0.04	
2025-02	67.73	0.03	
