month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2005-02	5.22	-0.4	
2005-03	5.38	-0.38	
2005-04	5.35	-0.37	
2005-05	4.37	-0.48	
2005-06	4.46	-0.47	
2005-07	4.36	-0.47	
2005-08	4.88	-0.4	
2005-09	5.12	-0.37	
2005-10	3.76	-0.53	
2005-11	3.69	-0.53	
2005-12	3.98	-0.48	
2006-01	4.55	-0.4	
2006-02	4.87	-0.36	
2006-03	4.77	-0.37	
2006-04	6.12	-0.19	
2006-05	7.08	-0.06	
2006-06	6.32	-0.16	
2006-07	6.55	-0.12	
2006-08	5.79	-0.22	
2006-09	5.76	-0.22	
2006-10	5.89	-0.2	
2006-11	6.22	-0.16	
2006-12	6.66	-0.1	
2007-01	7.55	0.02	
2007-02	8.54	0.15	
2007-03	10.51	0.41	
2007-04	13.74	0.83	
2007-05	16.6	1.18	
2007-06	21.24	1.74	
2007-07	20.15	1.55	
2007-08	25.53	2.16	
2007-09	28.67	2.45	
2007-10	33.54	2.92	
2007-11	25.74	1.95	
2007-12	24.37	1.74	
2008-01	25.1	1.77	
2008-02	21.98	1.39	
2008-03	19.32	1.08	
2008-04	15.41	0.64	
2008-05	16.11	0.7	
2008-06	12.09	0.27	
2008-07	11.99	0.26	
2008-08	9.37	-0.02	
2008-09	7.89	-0.17	
2008-10	6.31	-0.34	
2008-11	6.68	-0.29	
2008-12	7.63	-0.19	
2009-01	7.58	-0.2	
2009-02	9.85	0.05	
2009-03	11.08	0.18	
2009-04	14.99	0.58	
2009-05	17.27	0.81	
2009-06	19.73	1.04	
2009-07	22.24	1.28	
2009-08	20.06	1.03	
2009-09	17.52	0.76	
2009-10	18.35	0.83	
2009-11	21.12	1.08	
2009-12	21.88	1.12	
2010-01	20.77	0.99	
2010-02	18.4	0.75	
2010-03	18.88	0.77	
2010-04	19.59	0.82	
2010-05	16.28	0.5	
2010-06	16.06	0.46	
2010-07	15	0.36	
2010-08	16.39	0.47	
2010-09	17.14	0.52	
2010-10	24.73	1.16	
2010-11	26.97	1.32	
2010-12	29.11	1.46	
2011-01	29.53	1.45	
2011-02	29.59	1.41	
2011-03	29.25	1.34	
2011-04	27.75	1.18	
2011-05	23.66	0.83	
2011-06	22.86	0.75	
2011-07	26.16	0.97	
2011-08	24.72	0.84	
2011-09	21.27	0.57	
2011-10	19.98	0.46	
2011-11	20.36	0.47	
2011-12	17.74	0.27	
2012-01	18.65	0.32	
2012-02	21.28	0.5	
2012-03	20.89	0.46	
2012-04	20.35	0.41	
2012-05	21.97	0.51	
2012-06	20.49	0.39	
2012-07	18.78	0.27	
2012-08	17.94	0.21	
2012-09	18.54	0.24	
2012-10	18.44	0.23	
2012-11	17.05	0.13	
2012-12	17.83	0.18	
2013-01	18.9	0.24	
2013-02	18.74	0.22	
2013-03	17.12	0.11	
2013-04	16.04	0.03	
2013-05	15.26	-0.03	
2013-06	13.06	-0.17	
2013-07	10.92	-0.31	
2013-08	11.47	-0.28	
2013-09	11.79	-0.26	
2013-10	11.21	-0.3	
2013-11	10.53	-0.35	
2013-12	10.34	-0.36	
2014-01	9.19	-0.43	
2014-02	9.19	-0.43	
2014-03	8.77	-0.46	
2014-04	9.12	-0.44	
2014-05	9.41	-0.43	
2014-06	9.11	-0.45	
2014-07	9.72	-0.41	
2014-08	10.42	-0.37	
2014-09	11.03	-0.33	
2014-10	10.87	-0.35	
2014-11	11	-0.34	
2014-12	14.7	-0.12	
2015-01	15.13	-0.1	
2015-02	14.4	-0.15	
2015-03	16.57	-0.03	
2015-10	4.06	-0.76	
2015-11	3.92	-0.77	
2015-12	3.74	-0.78	
2016-01	2.96	-0.82	
2016-02	2.66	-0.84	
2016-03	2.85	-0.83	
2016-04	2.83	-0.83	
2016-05	2.59	-0.84	
2016-06	2.56	-0.84	
2016-07	2.69	-0.83	
2016-08	2.62	-0.83	
2016-09	2.6	-0.83	
2016-10	2.7	-0.82	
2016-11	3.11	-0.79	
2016-12	3.24	-0.78	
2017-01	3.23	-0.78	
2017-02	3.41	-0.76	
2017-03	3.21	-0.77	
2017-04	3.03	-0.78	
2017-05	2.71	-0.81	
2017-06	2.75	-0.8	
2017-07	3	-0.78	
2017-08	3.12	-0.77	
2017-09	3.11	-0.77	
2017-10	3.01	-0.78	
2017-11	2.79	-0.8	
2017-12	2.77	-0.8	
2018-01	2.88	-0.79	
2018-02	2.79	-0.79	
2018-03	2.71	-0.8	
2018-04	2.6	-0.8	
2018-05	2.58	-0.8	
2018-06	2.37	-0.81	
2018-07	2.14	-0.83	
2018-08	2.13	-0.83	
2018-09	2.12	-0.83	
2018-10	2.06	-0.83	
2018-11	2.09	-0.82	
2018-12	2.03	-0.83	
2019-01	2.01	-0.83	
2019-02	2.16	-0.81	
2019-03	2.62	-0.77	
2019-04	2.64	-0.76	
2019-05	2.39	-0.78	
2019-06	2.43	-0.78	
2019-07	2.36	-0.78	
2019-08	2.24	-0.79	
2019-09	2.25	-0.78	
2019-10	2.18	-0.78	
2019-11	2.15	-0.78	
2019-12	2.21	-0.76	
2020-01	2.3	-0.75	
2020-02	2.08	-0.76	
2020-03	2.06	-0.76	
2020-04	1.99	-0.76	
2020-05	1.91	-0.77	
2020-06	1.93	-0.76	
2020-07	2.22	-0.71	
2020-08	2.31	-0.7	
2020-09	2.3	-0.69	
2020-10	2.24	-0.69	
2020-11	2.51	-0.65	
2020-12	2.55	-0.63	
2021-01	2.51	-0.63	
2021-02	2.61	-0.6	
2021-03	2.85	-0.55	
2021-04	2.84	-0.54	
2021-05	2.98	-0.5	
2021-06	2.78	-0.53	
2021-07	3.16	-0.45	
2021-08	3.71	-0.33	
2021-09	4.46	-0.18	
2021-10	4.04	-0.24	
2021-11	3.47	-0.32	
2021-12	3.56	-0.29	
2022-01	3.62	-0.26	
2022-02	3.83	-0.19	
2022-03	3.92	-0.15	
2022-04	3.82	-0.16	
2022-05	3.26	-0.27	
2022-06	3.4	-0.22	
2022-07	3.13	-0.27	
2022-08	3.03	-0.28	
2022-09	2.83	-0.31	
2022-10	2.64	-0.35	
2022-11	2.86	-0.28	
2022-12	3.06	-0.22	
2023-01	3.31	-0.14	
2023-02	3.42	-0.1	
2023-03	3.28	-0.13	
2023-04	3.31	-0.1	
2023-05	3.04	-0.16	
2023-06	2.9	-0.18	
2023-07	3.1	-0.11	
2023-08	3.2	-0.06	
2023-09	3.31	0	
2023-10	3.1	-0.03	
2023-11	3.03	-0.02	
2023-12	3.02	0.02	
2024-01	3.17	0.12	
2024-02	3.24	0.14	
2024-03	3.7	0.31	
2024-04	4.07	0.44	
2024-05	4.07	0.43	
2024-06	3.66	0.28	
2024-07	3.45	0.21	
2024-08	3.08	0.08	
2024-09	3.12	0.09	
2024-10	3.51	0.22	
