month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
1998-12	0.96	-90.54	
1999-01	0.91	-93.39	
1999-02	0.89	-94.26	
1999-03	0.93	-81.52	
1999-04	0.98	-52.31	
1999-05	0.98	-37.54	
1999-06	1.19	19.56	
1999-07	1.27	52.84	
1999-08	1.31	74.31	
1999-09	1.25	67.29	
1999-10	1.18	50.95	
1999-11	1.12	23.9	
1999-12	1.14	24.19	
2000-01	1.16	18.05	
2000-02	1.21	40.91	
2000-03	1.22	42.24	
2000-04	1.39	75	
2000-05	1.3	72.17	
2000-06	1.42	85.75	
2000-07	1.68	90.86	
2000-08	1.66	87.77	
2000-09	1.46	61.69	
2000-10	1.51	56.62	
2000-11	1.63	81.57	
2000-12	1.67	84.99	
2001-01	1.71	88.52	
2001-02	1.7	82.89	
2001-03	1.78	95.33	
2001-04	1.77	85.29	
2001-05	1.73	69.49	
2001-06	1.73	61.52	
2001-07	1.65	25.12	
2001-08	1.42	-29.5	
2001-09	1.37	-51.12	
2001-10	1.3	-66.67	
2001-11	1.29	-75.69	
2001-12	1.31	-76.83	
2002-01	1.13	-91.65	
2002-02	1.17	-86.16	
2002-03	1.26	-70.66	
2002-04	1.31	-46.14	
2002-05	1.21	-64.44	
2002-06	1.23	-70.53	
2002-07	1.35	-8.46	
2002-08	1.36	20.5	
2002-09	1.29	5.71	
2002-10	1.21	-37.85	
2002-11	1.18	-47.92	
2002-12	1.1	-70.54	
2003-01	1.12	-71.21	
2003-02	1.19	-55.3	
2003-03	1.16	-57.87	
2003-04	1.28	-11.4	
2003-05	1.36	22.86	
2003-06	1.39	44.26	
2003-07	1.32	38.74	
2003-08	1.29	29.63	
2003-09	1.26	13.43	
2003-10	1.36	47.97	
2003-11	1.4	74.91	
2003-12	1.56	91.93	
2004-01	1.7	95.67	
2004-02	2.04	98.62	
2004-03	2.18	96.51	
2004-04	1.97	76.5	
2004-05	1.82	58.31	
2004-06	1.82	48.9	
2004-07	1.85	42.74	
2004-08	1.78	17.61	
2004-09	1.76	-3.98	
2004-10	1.75	4.69	
2004-11	1.53	-40.62	
2004-12	1.49	-64.32	
2005-01	1.33	-81.52	
2005-02	1.46	-73.21	
2005-03	1.5	-60.95	
2005-04	1.5	-56.76	
2005-05	1.23	-86.61	
2005-06	1.27	-85.19	
2005-07	1.24	-89.8	
2005-08	1.39	-50.12	
2005-09	1.48	-16.07	
2005-10	1.45	-3.68	
2005-11	1.31	-44.97	
2005-12	1.42	-16.27	
2006-01	1.62	39.68	
2006-02	1.73	57.3	
2006-03	1.7	67.7	
2006-04	2.18	90.62	
2006-05	2.53	92.81	
2006-06	2.25	80.6	
2006-07	2.39	84.06	
2006-08	2.13	57.8	
2006-09	2.12	43.84	
2006-10	2.2	44.28	
2006-11	2.28	64.45	
2006-12	2.45	78.53	
2007-01	2.78	87.59	
2007-02	3.14	93.99	
2007-03	3.87	97.97	
2007-04	5.05	99.53	
2007-05	6.14	99.16	
2007-06	7.93	97.36	
2007-07	7.53	87.46	
2007-08	9.54	97.51	
2007-09	10.69	95.76	
2007-10	12.71	97.32	
2007-11	9.62	69.6	
2007-12	9.1	50.31	
2008-01	9.38	51.22	
2008-02	8.21	12.2	
2008-03	7.22	-10.84	
2008-04	5.76	-37.8	
2008-05	6.06	-40.13	
2008-06	4.57	-66.88	
2008-07	4.53	-75.39	
2008-08	3.54	-90.94	
2008-09	2.97	-92.48	
2008-10	2.38	-96.29	
2008-11	2.53	-86.2	
2008-12	2.88	-71.62	
2009-01	2.87	-65	
2009-02	3.72	-31.52	
2009-03	4.22	-5.97	
2009-04	5.67	27.25	
2009-05	6.53	45.93	
2009-06	7.5	63.03	
2009-07	8.43	82.45	
2009-08	7.63	72.7	
2009-09	6.69	52.44	
2009-10	6.98	45.54	
2009-11	8.03	69.39	
2009-12	8.32	78.92	
2010-01	7.9	70.85	
2010-02	6.99	25.95	
2010-03	7.18	9.59	
2010-04	7.47	20.71	
2010-05	6.2	-35.04	
2010-06	6.15	-48.64	
2010-07	5.74	-65.58	
2010-08	6.27	-47.32	
2010-09	6.57	-28.15	
2010-10	9.43	24.05	
2010-11	10.32	53.25	
2010-12	11.16	75.35	
2011-01	11.3	83.57	
2011-02	11.34	86.25	
2011-03	11.19	78.07	
2011-04	10.62	59.77	
2011-05	9.06	19.43	
2011-06	8.76	-7.74	
2011-07	10.05	12.12	
2011-08	9.5	1.4	
2011-09	8.18	-44.77	
2011-10	7.68	-65.63	
2011-11	7.82	-70.29	
2011-12	6.79	-90.26	
2012-01	7.17	-79.94	
2012-02	8.18	-51.3	
2012-03	8.03	-43.38	
2012-04	7.83	-52.31	
2012-05	8.45	-5.64	
2012-06	7.91	-15	
2012-07	7.25	-59.78	
2012-08	6.93	-77.17	
2012-09	7.16	-71.74	
2012-10	7.12	-68.9	
2012-11	6.59	-84.33	
2012-12	6.89	-71.6	
2013-01	7.3	-40.36	
2013-02	7.24	-24.94	
2013-03	6.61	-71.77	
2013-04	6.2	-89.14	
2013-05	5.92	-90.06	
2013-06	5.08	-98.11	
2013-07	4.25	-96.74	
2013-08	4.46	-86.04	
2013-09	4.58	-75.23	
2013-10	4.36	-86.46	
2013-11	4.09	-93.32	
2013-12	4.02	-89.98	
2014-01	3.57	-97.58	
2014-02	3.57	-90.63	
2014-03	3.41	-96.17	
2014-04	3.55	-79.34	
2014-05	3.66	-61.52	
2014-06	3.58	-62.32	
2014-07	3.82	-30.16	
2014-08	4.09	11.01	
2014-09	4.34	33.46	
2014-10	4.27	38.1	
2014-11	4.32	43.13	
2014-12	5.78	76.98	
2015-01	5.94	83.04	
2015-02	5.66	74.35	
2015-03	6.62	92.61	
2015-04	6.65	92.81	
2015-05	6.65	89.78	
2015-06	6.65	83.93	
2015-07	6.65	80.28	
2015-08	6.65	72.83	
2015-09	6.65	67.86	
2015-10	7.15	73.69	
2015-11	7.79	96.9	
2015-12	7.43	81.6	
2016-01	5.88	26.07	
2016-02	5.28	-9.58	
2016-03	5.67	-26.9	
2016-04	5.62	-55.05	
2016-05	5.14	-87.12	
2016-06	5.08	-85.09	
2016-07	5.34	-67.6	
2016-08	5.21	-76.05	
2016-09	5.17	-83.71	
2016-10	5.37	-54.13	
2016-11	6.17	7.43	
2016-12	6.44	37.01	
2017-01	6.42	50.45	
2017-02	6.76	72.47	
2017-03	6.37	61.65	
2017-04	6.01	37.1	
2017-05	5.38	-16.34	
2017-06	5.45	-31.13	
2017-07	5.96	-14.92	
2017-08	6.2	24.03	
2017-09	6.18	37.54	
2017-10	5.98	12.13	
2017-11	5.54	-41.56	
2017-12	5.49	-62.97	
2018-01	5.71	-51.1	
2018-02	5.54	-65.18	
2018-03	5.37	-82.18	
2018-04	5.15	-87.15	
2018-05	5.12	-87.42	
2018-06	4.71	-98.03	
2018-07	4.27	-93.75	
2018-08	4.25	-92.93	
2018-09	4.25	-90.13	
2018-10	4.12	-91.82	
2018-11	4.19	-82.99	
2018-12	4.06	-96.03	
2019-01	4.02	-90.14	
2019-02	4.31	-63.69	
2019-03	5.25	10.5	
2019-04	5.29	41.33	
2019-05	4.79	31.83	
2019-06	4.93	41.54	
2019-07	4.78	28.77	
2019-08	4.55	-5.36	
2019-09	4.56	-15.98	
2019-10	4.42	-47.12	
2019-11	4.35	-61.99	
2019-12	4.48	-49.51	
2020-01	4.66	-11.55	
2020-02	4.22	-66.79	
2020-03	4.18	-84.46	
2020-04	4.02	-93.71	
2020-05	3.88	-98.51	
2020-06	3.92	-87.05	
2020-07	4.52	-28.69	
2020-08	4.71	15.01	
2020-09	4.7	34.09	
2020-10	4.56	31.81	
2020-11	5.11	59.14	
2020-12	5.2	76.98	
2021-01	5.11	77.99	
2021-02	5.33	64.05	
2021-03	5.81	90.61	
2021-04	5.8	91.75	
2021-05	6.08	91.42	
2021-06	5.74	73.64	
2021-07	6.53	85.27	
2021-08	7.66	98.42	
2021-09	9.21	96.43	
2021-10	8.34	84.88	
2021-11	7.17	60.63	
2021-12	7.35	54.15	
2022-01	7.47	51.6	
2022-02	7.9	61.44	
2022-03	7.88	63.78	
2022-04	7.88	63.96	
2022-05	6.81	-3.1	
2022-06	7.24	-12.71	
2022-07	6.65	-46.34	
2022-08	6.45	-63.59	
2022-09	6.01	-84.48	
2022-10	5.61	-90.23	
2022-11	6.08	-73.25	
2022-12	6.72	-34.38	
2023-01	7.04	-9.99	
2023-02	7.28	21.25	
2023-03	6.97	21	
2023-04	7.04	27.73	
2023-05	6.47	-5.62	
2023-06	6.26	-44.11	
2023-07	6.7	-20.37	
2023-08	6.93	21.78	
2023-09	7.17	48.97	
2023-10	6.7	16.02	
2023-11	6.55	-26.06	
2023-12	6.54	-48.09	
2024-01	6.87	-11.61	
2024-02	7.02	-4.72	
2024-03	8	62.12	
2024-04	8.81	91.34	
2024-05	8.8	91.79	
2024-06	8.06	68.98	
2024-07	7.63	49.5	
2024-08	6.81	-5.76	
2024-09	6.88	-23.92	
2024-10	7.76	18.5	
2024-11	7.58	13.56	
2024-12	7.52	6.01	
2025-01	7.2	-31.5	
2025-02	7.23	-39.29	
