month	ct_avg_Tdx收盘价	股东人数
2000-12	5.46	241185	
2001-12	3.88	468091	
2002-06	4.15	424892	
2002-09	4.33	400432	
2002-12	4.14	385326	
2003-03	5	328363	
2003-06	5.32	305404	
2003-09	5.39	280321	
2003-12	7.17	208585	
2004-03	7.4	210772	
2004-06	6.25	200281	
2004-09	6.27	167757	
2004-12	5.98	164596	
2005-03	6.16	151370	
2005-06	4.84	174302	
2005-09	4.4	188347	
2005-12	3.97	195467	
2006-03	4.22	197447	
2006-06	4.26	194919	
2006-09	4.15	199684	
2006-12	7.54	117928	
2007-03	9.2	279559	
2007-06	11.27	432424	
2007-09	18.73	496346	
2007-12	16.53	753074	
2008-03	14.39	784488	
2008-06	10.62	770580	
2008-09	6.57	751241	
2008-12	5.17	833419	
2009-03	5.59	866947	
2009-06	6.76	683033	
2009-09	6.97	744638	
2009-12	9	558388	
2010-03	8.15	673081	
2010-06	6.11	695868	
2010-09	6.65	635248	
2010-12	6.48	606180	
2011-03	7.1	600844	
2011-06	6.09	614102	
2011-09	5.13	616340	
2011-12	4.82	601660	
2012-03	5.03	583526	
2012-06	4.53	573194	
2012-09	4.54	556046	
2012-12	4.78	539035	
2013-03	4.87	524689	
2013-06	4.36	508263	
2013-09	4.39	498539	
2013-12	4.2	485002	
2014-03	3.68	482213	
2014-06	3.96	464827	
2014-09	4.43	448125	
2014-12	6.35	393289	
2015-03	6.74	413544	
2015-06	9.03	378997	
2015-09	5.86	361959	
2015-12	5.56	323660	
2016-03	5.3	306477	
2016-06	5.09	300893	
2016-12	6.53	293874	
2017-03	6.71	556722	
2017-06	6.48	510439	
2017-09	7.74	462744	
2017-12	8.51	386082	
2018-03	9.14	372799	
2018-06	8.59	351445	
2018-09	7.59	345329	
2018-12	6.73	354539	
2019-03	7.43	350479	
2019-06	6.45	340930	
2019-09	6.08	337085	
2019-12	5.61	355332	
2020-03	5.03	356748	
2020-06	4.64	353595	
2020-09	5.01	345893	
2020-12	6.05	314423	
2021-03	8.47	303255	
2021-06	7.65	311680	
2021-09	10.33	273577	
2021-12	7.17	323106	
2022-03	7.01	309788	
2022-06	6.43	320303	
2022-09	5.39	327275	
2022-12	5.71	305617	
2023-03	6.5	281866	
2023-06	5.76	286944	
2023-09	6.29	268905	
2023-12	6.07	271314	
2024-03	6.62	250414	
2024-06	6.75	245618	
2024-09	5.88	257252	
