month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
1993-02	3.41	78.1	
1993-03	3.43	83.62	
1993-04	3.74	94.07	
1993-05	3.4	69.68	
1993-06	3.07	32.31	
1993-07	2.65	-11.32	
1993-08	2.97	-7.06	
1993-09	2.74	-37.46	
1993-10	2.72	-42.81	
1993-11	2.85	-30.19	
1993-12	2.94	-9.08	
1994-01	2.93	0.51	
1994-02	2.55	-53.03	
1994-03	2.28	-87.54	
1994-04	1.84	-96.81	
1994-05	1.82	-90.01	
1994-06	1.38	-98.66	
1994-07	1.17	-98.47	
1994-08	1.68	-68.4	
1994-09	2.38	-24.19	
1994-10	1.65	-45.3	
1994-11	1.53	-67.82	
1994-12	1.44	-76.14	
1995-01	1.39	-76.5	
1995-02	1.36	-83.56	
1995-03	1.38	-80.98	
1995-04	1.34	-80.76	
1995-05	1.26	-83.44	
1995-06	1.2	-89.69	
1995-07	1.15	-92.39	
1995-08	1.22	-73.33	
1995-09	1.18	-81.72	
1995-10	1.13	-90.58	
1995-11	1.1	-95.21	
1995-12	1.04	-97.24	
1996-01	0.97	-97.61	
1996-02	0.96	-95.09	
1996-03	0.97	-89.42	
1996-04	1.11	-61.57	
1996-05	1.6	18.47	
1996-06	1.74	58.66	
1996-07	2.22	86.84	
1996-08	2.45	87.74	
1996-09	2.43	86.96	
1996-10	2.89	96.56	
1996-11	3.98	99.02	
1996-12	4.17	88.92	
1997-01	3.4	75.24	
1997-02	3.44	69.28	
1997-03	3.96	82.44	
1997-04	5.34	95.86	
1997-05	6.04	88.97	
1997-06	6.88	96.7	
1997-07	6.8	91.52	
1997-08	5.98	70.36	
1997-09	5.14	36.65	
1997-10	5.72	33.48	
1997-11	6.48	64.2	
1997-12	6.06	51.09	
1998-01	5.92	35.06	
1998-02	5.61	-1.43	
1998-03	5.29	-21.87	
1998-04	5.88	-2.76	
1998-05	5.98	19.78	
1998-06	5.47	-35.15	
1998-07	5.44	-54.19	
1998-08	4.74	-69.18	
1998-09	4.59	-77.84	
1998-10	4.35	-90.27	
1998-11	4.39	-85.08	
1998-12	4.19	-96.08	
1999-01	3.9	-98.44	
1999-02	3.74	-98.73	
1999-03	3.83	-89.36	
1999-04	4.04	-69.72	
1999-05	4.3	-46.34	
1999-06	5.81	15.83	
1999-07	6.05	46.39	
1999-08	6.14	66.76	
1999-09	5.88	61.32	
1999-10	5.21	40.23	
1999-11	5.86	52.92	
1999-12	5.59	48.55	
2000-01	5.86	47.6	
2000-02	7.11	79.14	
2000-03	7.59	85.68	
2000-04	7.32	85.89	
2000-05	6.67	65.97	
2000-06	7.23	80.88	
2000-07	7.91	92.35	
2000-08	8.06	88.39	
2000-09	7.31	58.46	
2000-10	7.48	51.37	
2000-11	8.01	81.78	
2000-12	8.12	83.12	
2001-01	8.73	92.92	
2001-02	8.14	78.08	
2001-03	8.37	84.29	
2001-04	8.7	93.37	
2001-05	8.42	76.44	
2001-06	8.31	50.93	
2001-07	8.37	56.78	
2001-08	8.42	41.15	
2001-09	8.73	80.4	
2001-10	7.97	27.78	
2001-11	7.72	-30.07	
2001-12	7.78	-45.41	
2002-01	7.01	-80.8	
2002-02	7.38	-78.12	
2002-03	7.69	-62.12	
2002-04	7.36	-75.45	
2002-05	6.91	-92.26	
2002-06	6.93	-87.99	
2002-07	7.39	-53.42	
2002-08	7.15	-73.46	
2002-09	6.92	-87.95	
2002-10	6.63	-93.4	
2002-11	6.24	-93.2	
2002-12	5.86	-95.98	
2003-01	5.8	-89.82	
2003-02	6.05	-73.69	
2003-03	6.69	-39.2	
2003-04	7.6	7.1	
2003-05	8.16	35.83	
2003-06	7.95	43.88	
2003-07	7.51	41.65	
2003-08	7.89	63.43	
2003-09	7.32	37.18	
2003-10	7.25	18.05	
2003-11	7.19	4.29	
2003-12	7.47	18.52	
2004-01	9.12	64.01	
2004-02	9.94	85.85	
2004-03	10.21	92.16	
2004-04	10.57	90.22	
2004-05	9.17	63.39	
2004-06	8.84	40.42	
2004-07	9.48	49.63	
2004-08	9.78	67.21	
2004-09	9.46	34.09	
2004-10	10.19	69.81	
2004-11	9.32	23.42	
2004-12	9.24	-5.78	
2005-01	10.11	38.39	
2005-02	10.89	77.68	
2005-03	10.26	68.63	
2005-04	10.51	78.95	
2005-05	9.23	36.45	
2005-06	8.7	-13.72	
2005-07	9.5	-13.99	
2005-08	10.7	42.2	
2005-09	10.48	56.13	
2005-10	10.49	56.81	
2005-11	11.13	85.51	
2005-12	11.62	85.92	
2006-01	13.04	94.47	
2006-02	15.29	98.27	
2006-03	16.09	94.56	
2006-04	18.76	94.91	
2006-05	17.48	81.8	
2006-06	15.48	60.35	
2006-07	16.87	71.22	
2006-08	17.72	74.61	
2006-09	20.79	92.52	
2006-10	22.15	93.96	
2006-11	28.65	99.07	
2006-12	39.41	99.74	
2007-01	48.91	98.35	
2007-02	44.96	87.26	
2007-03	46.05	86.04	
2007-04	52.4	95.49	
2007-05	73.32	99.9	
2007-06	83.58	97.87	
2007-07	100.76	97.32	
2007-08	145.62	98.21	
2007-09	137.62	85.45	
2007-10	146.16	88.59	
2007-11	149.1	86.12	
2007-12	131.77	62.68	
2008-01	122.03	38.31	
2008-02	112.91	13.33	
2008-03	101.24	-10.2	
2008-04	101.21	-20.24	
2008-05	92.71	-41.61	
2008-06	73.7	-58.84	
2008-07	63.13	-74.69	
2008-08	51.45	-89.37	
2008-09	41.94	-92.86	
2008-10	45.07	-82.28	
2008-11	44.85	-82.46	
2008-12	50.69	-59.59	
2009-01	48.53	-60.48	
2009-02	54.38	-32.14	
2009-03	56.54	-10.31	
2009-04	59.01	9.44	
2009-05	69.04	30.55	
2009-06	81.62	50.49	
2009-07	98.8	69.49	
2009-08	83.81	60.08	
2009-09	78.12	44.15	
2009-10	83.33	48.88	
2009-11	84.55	61.95	
2009-12	79.33	35.33	
2010-01	70.18	-16.61	
2010-02	65.63	-37.14	
2010-03	66.77	-43.79	
2010-04	61.3	-61.27	
2010-05	52.05	-81.34	
2010-06	51	-87.36	
2010-07	54.11	-74.59	
2010-08	60.32	-46.19	
2010-09	59.08	-43.7	
2010-10	66	-6.92	
2010-11	62.66	-4.3	
2010-12	60.44	-14.44	
2011-01	61.42	-1.83	
2011-02	59.06	-25.18	
2011-03	60.01	-27.56	
2011-04	62.4	25.99	
2011-05	58.52	-18.71	
2011-06	58.46	-38.9	
2011-07	61.36	-1.36	
