month	ct_avg_Tdx收盘价	股东人数
1997-12	18.88	28273	
1998-06	23.57	31077	
1998-12	14.98	42483	
1999-06	10.24	56408	
1999-12	9	56259	
2000-06	14.65	27579	
2000-12	16.37	59712	
2001-06	16.14	56739	
2001-12	13.02	50142	
2002-06	8.59	59916	
2002-09	6.82	61835	
2002-12	5.59	61628	
2003-03	5.84	61892	
2003-06	5.86	65592	
2003-09	5.28	64905	
2003-12	4.78	68374	
2004-03	5.76	75027	
2004-06	4.78	74386	
2004-09	4.29	71893	
2004-12	4.35	71609	
2005-03	3.83	70160	
2005-06	3.15	68292	
2005-09	3.77	62149	
2005-12	4.57	56807	
2006-03	4.63	57588	
2006-06	6.24	58189	
2006-09	4.85	67916	
2006-12	4.64	67105	
2007-03	7.65	74628	
2007-06	13.19	91723	
2007-09	12.39	90034	
2007-12	11.07	89064	
2008-03	11.99	105658	
2008-06	9.28	102919	
2008-09	4.42	100193	
2008-12	4.94	96423	
2009-03	7.48	77406	
2009-06	11.23	57369	
2009-09	13.75	40424	
2009-12	15.62	43402	
2010-03	17.26	41611	
2010-06	12.54	44972	
2010-09	13.86	43804	
2010-12	15.25	43622	
2011-03	16.01	36600	
2011-06	14.75	35965	
2011-09	13.39	34725	
2011-12	11.49	34375	
2012-03	12.87	32814	
2012-06	13.85	30434	
2012-09	12.39	30577	
2012-12	15.73	27510	
2013-03	17.09	28412	
2013-06	18.53	24903	
2013-09	17.47	27916	
2013-12	18.12	26632	
2014-03	15.2	37145	
2014-06	13.92	34981	
2014-09	17.93	26137	
2014-12	23.81	21236	
2015-03	28.42	34796	
2015-12	12.16	95544	
2016-03	9.25	85493	
2016-06	8.89	76775	
2016-09	11.54	61853	
2016-12	10.52	61202	
2017-03	12.11	51757	
2017-04	15.58	110409	
2017-06	14.54	90607	
2017-08	16.38	86712	
2017-09	16.1	82347	
2017-11	23.4	65928	
2017-12	21.95	68494	
2018-01	24.52	65462	
2018-02	23.88	64222	
2018-03	24.56	63590.5	
2018-04	23.92	63704	
2018-05	23.12	64353	
2018-06	21.23	62557.67	
2018-07	19.66	60680.5	
2018-08	18.64	62986	
2018-09	16.32	64569.33	
2018-10	14.46	64658	
2018-11	14.99	65123.33	
2018-12	15.27	64961	
2019-01	14.74	63920	
2019-02	17.2	58075.5	
2019-03	19.49	56508.25	
2019-04	20.19	55456	
2019-05	19.27	52778.33	
2019-06	18.44	52011.67	
2019-07	18.01	50768	
2019-08	17.53	45989.33	
2019-09	18.71	42044.33	
2019-10	18.88	40115	
2019-11	21.4	34201	
2019-12	23.58	30691.33	
2020-01	26.4	28879.5	
2020-02	24.84	28729	
2020-03	26.39	29504	
2020-04	25.82	30291	
2020-05	23.52	36901	
2020-06	21.93	42228.67	
2020-07	28.02	38633.67	
2020-08	32.24	35526.33	
2020-09	33.14	39418	
2020-10	35.83	39500	
2020-11	39.14	37500	
2020-12	37.38	43628.67	
2021-01	48.08	42000	
2021-02	52.22	42751.5	
2021-03	45.06	49322.33	
2021-04	44.98	57666.67	
2021-05	43.73	57333.33	
2021-06	44.47	56187	
2021-07	37.94	68500	
2021-08	36.14	69000	
2021-09	34.47	79131	
2021-10	31.35	83500	
2021-11	27.6	89000	
2021-12	32.03	80160	
2022-01	34.92	67333.33	
2022-02	33.27	70912.67	
2022-03	29.27	76777.5	
2022-04	30.24	73666.67	
2022-05	29.65	72000	
2022-06	30.99	68320.33	
2022-07	31.09	65666.67	
2022-08	26.83	78333.33	
2022-09	25.81	80210	
2022-10	22.83	78000	
2022-11	24.58	72666.67	
2022-12	26.37	67174.33	
2023-01	27.79	63333.33	
2023-02	29.36	58333.33	
2023-03	28.66	59530	
2023-04	26.87	60666.67	
2023-05	24.82	62000	
2023-06	24.55	61255	
2023-07	25.34	58500	
2023-08	27.9	54000	
2023-09	30.53	48084	
2023-10	27.25	50333.33	
2023-11	24.21	60000	
2023-12	22.71	64767.75	
2024-01	26.39	55666.67	
2024-02	28.07	50000	
2024-03	27.86	50821	
2024-04	30.22	47333.33	
2024-05	33.92	45333.33	
2024-06	31.29	45938.25	
2024-07	27.54	47333.33	
2024-08	25.04	48333.33	
2024-09	25.53	49622	
2024-10	31.59	47333.33	
2024-11	29.8	51666.67	
2024-12	29.05	55333.33	
2025-01	30.83	54333.33	
