month	ct_avg_Tdx收盘价	人均持股
2020-09	337.58	1195	
2020-12	604.47	1168	
2021-03	590.26	896	
2021-06	677.81	1029	
2021-09	556.31	2183	
2021-12	562.75	1725	
2022-03	468.46	2019	
2022-06	548.28	2375	
2022-09	511.37	2668	
2022-12	531.39	2720.67	
2023-01	597.15	2914	
2023-02	600.28	2904.33	
2023-03	545.04	2794.67	
2023-04	551.18	2869.67	
2023-05	495.01	2628	
2023-06	444.28	2382.33	
2023-07	455.62	2495.33	
2023-08	439.1	2238	
2023-09	422.39	2248	
2023-10	360.35	3520.33	
2023-11	324.35	3326	
2023-12	279.82	3155.75	
2024-01	299.61	2655.33	
2024-02	314.77	2870	
2024-03	335.84	2778	
2024-04	291	3127	
2024-05	214.94	3684.67	
2024-06	187.33	3548.25	
2024-07	165.65	3557	
2024-08	160.13	3610	
2024-09	148.42	3560.67	
2024-10	219.52	3393.67	
2024-11	218.46	3369.67	
2024-12	206.95	3403	
2025-01	172.35	3425.33	
