month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2010-06	39.8	79.36	
2010-07	36.27	32.31	
2010-08	42.73	75.28	
2010-09	52.3	91.82	
2010-10	49.66	86.54	
2010-11	75.1	99.27	
2010-12	79.34	92.13	
2011-01	68.68	75	
2011-02	67.73	70.28	
2011-03	49.55	27.21	
2011-04	43.56	-7.14	
2011-05	41.73	-27.34	
2011-06	37.67	-49.74	
2011-07	41.7	-43.92	
2011-08	37.06	-66.28	
2011-09	34.1	-83.29	
2011-10	34.6	-79.41	
2011-11	38.35	-56.74	
2011-12	34.94	-77.59	
2012-01	29.59	-94.46	
2012-02	34.52	-74.38	
2012-03	39.52	-22.61	
2012-04	37.14	-17.63	
2012-05	30.69	-53.53	
2012-06	23.02	-91.03	
2012-07	21.34	-94.64	
2012-08	24.84	-82.01	
2012-09	28.39	-65	
2012-10	29	-50	
2012-11	27.65	-48.86	
2012-12	26.97	-55.19	
2013-01	29.69	-9.02	
2013-02	32.63	17.68	
2013-03	34.09	35.63	
2013-04	36.71	62.65	
2013-05	40.35	77.6	
2013-06	45.4	87.71	
2013-07	54.3	94.95	
2013-08	51.4	83.93	
2013-09	47.37	69.27	
2013-10	47.39	64.43	
2013-11	44.28	37.03	
2013-12	47.07	45.25	
2014-01	48.42	46.39	
2014-02	53.5	76.23	
2014-03	47.19	39.5	
2014-04	35.6	-9.06	
2014-05	23.7	-66.52	
2014-06	25.2	-74.06	
2014-07	25.93	-73.91	
2014-08	26.18	-70.24	
2014-09	28.44	-51.7	
2014-10	30.27	-34.77	
2014-11	29.38	-37.1	
2014-12	29.3	-23.84	
2015-01	30.54	-18.62	
2015-02	36.2	26.96	
2015-03	45.47	53.86	
2015-04	56.73	70.13	
2015-05	51.77	74.91	
2015-06	47.08	69.26	
2015-07	37.9	29.91	
2015-08	35.13	6.89	
2015-09	27.38	-31.88	
2015-10	35.37	-23.48	
2015-11	37.83	-5.4	
2015-12	36.62	-14.29	
2016-01	27.59	-57.28	
2016-02	28.56	-66.79	
2016-03	27.32	-77.44	
2016-05	28.01	-76.79	
2016-06	31.96	-53.8	
2016-07	31.56	-46.6	
2016-08	29.85	-62.23	
2016-09	29.27	-69.87	
2016-10	29.82	-68.25	
2016-11	29.99	-51.05	
2016-12	27.83	-79.83	
2017-01	27.21	-88.54	
2017-02	29.9	-52.03	
2017-03	34.03	9.05	
2017-04	32.37	33.73	
2017-05	29.62	8.71	
2017-06	32.93	31.49	
2017-07	43.49	83.21	
2017-08	54.02	93.67	
2017-09	55.15	88.31	
2017-10	52.1	79.25	
2017-11	63.28	92.25	
2017-12	61.8	87.07	
2018-01	61.81	83.4	
2018-02	51.16	45.65	
2018-03	59.06	59.05	
2018-04	57.12	43.75	
2018-05	43.7	-9.82	
2018-06	34.26	-46.83	
2018-07	32	-60.63	
2018-08	29.65	-78.18	
2018-09	29.92	-82.1	
2018-10	23.06	-92.86	
2018-11	24.7	-83.89	
2018-12	24.4	-88.35	
2019-01	28.16	-55.44	
2019-02	31.57	-29.29	
2019-03	36.84	0	
2019-04	35.1	7.65	
2019-05	29.81	-14.15	
2019-06	30.45	-22.65	
2019-07	33.41	26.36	
2019-08	31.87	20.62	
2019-09	33.98	47.72	
2019-10	33.72	50.05	
2019-11	33.44	44.98	
2019-12	33.34	28.21	
2020-01	36.17	68.81	
2020-02	38.94	75.54	
2020-03	38.08	74.96	
2020-04	34.62	47.19	
2020-05	33.26	10.42	
2020-06	34.73	12.9	
2020-07	38.31	62.97	
2020-08	37.77	72.58	
2020-09	35.49	36.12	
2020-10	36.06	15.57	
2020-11	40.5	77.08	
2020-12	38.59	73.87	
2021-01	45.87	90.63	
2021-02	49.22	92.26	
2021-03	46.98	84.67	
2021-04	48.67	86.48	
2021-05	55.51	97.67	
2021-06	61.99	97.02	
2021-07	61.91	88.64	
2021-08	54.75	63.07	
2021-09	51.75	36.61	
2021-10	54.44	42.69	
2021-11	56.88	57.39	
2021-12	52.64	10.87	
2022-01	48.36	-24.77	
2022-02	48.5	-31.42	
2022-03	47.49	-44.64	
2022-04	40.4	-69.27	
2022-05	35.85	-84.96	
2022-06	39.68	-71.81	
2022-07	41.84	-63.48	
2022-08	39.8	-71.54	
2022-09	35.42	-90.48	
2022-10	33.31	-88.22	
2022-11	34.17	-86.2	
2022-12	33.27	-90.3	
2023-01	35.6	-72.66	
2023-02	47.63	-2.5	
2023-03	52.71	37.69	
2023-04	60.78	65.13	
2023-05	60.11	77.86	
2023-06	70.47	90.54	
2023-07	66.02	79.76	
2023-08	58.8	58.85	
2023-09	49.97	20.49	
2023-10	50.5	10.45	
2023-11	47.54	-22.08	
2023-12	47.16	-38.61	
2024-01	40.78	-62.13	
2024-02	44.37	-57.46	
2024-03	50.62	-29	
2024-04	45.78	-48.04	
2024-05	43.23	-75.4	
2024-06	42.61	-79.42	
2024-07	39.56	-87.11	
2024-08	35.12	-97.2	
2024-09	35.38	-87.55	
2024-10	45.23	-38.29	
2024-11	49.05	1.7	
2024-12	50.99	28.21	
2025-01	46.78	25.4	
