month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2023-04	119.6	-96.43	
2023-05	104.27	-99.37	
2023-06	91.45	-96.96	
2023-07	93.14	-91.16	
2023-08	98.46	-76.55	
2023-09	99.28	-67.68	
2023-10	86.62	-89.5	
2023-11	74.82	-96.39	
2023-12	66.71	-98.47	
2024-01	64.38	-93.71	
2024-02	61.09	-93.11	
2024-03	64.77	-79.63	
2024-04	57.39	-95.09	
2024-05	57.56	-90.98	
2024-06	50.55	-99.44	
2024-07	46.24	-96.27	
2024-08	43.79	-94.4	
2024-09	43.23	-91.68	
2024-10	54.53	-51.04	
2024-11	51.58	-40.99	
2024-12	47.28	-59.29	
2025-01	40.95	-82.38	
