month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2020-02	11.78	-0.32	
2020-03	10.93	-0.36	
2020-04	9.93	-0.41	
2020-05	10.94	-0.35	
2020-06	12.41	-0.26	
2020-07	18.13	0.09	
2020-08	20.7	0.24	
2020-09	24.84	0.48	
2020-10	31	0.82	
2020-11	46.26	1.67	
2020-12	60.12	2.37	
2021-01	89.99	3.82	
2021-02	102.78	4.24	
2021-03	71.9	2.55	
2021-04	73.89	2.53	
2021-05	86.29	2.98	
2021-06	97.97	3.34	
2021-07	126.68	4.34	
2021-08	149.61	4.96	
2021-09	138.22	4.24	
2021-10	159.07	4.72	
2021-11	155.95	4.34	
2021-12	145.55	3.78	
2022-01	124.72	2.96	
2022-02	107.41	2.33	
2022-03	117.74	2.56	
2022-04	81.81	1.43	
2022-05	74.54	1.19	
2022-06	91.43	1.64	
2022-07	112.78	2.19	
2022-08	129.07	2.55	
2022-09	115.11	2.09	
2022-10	128.28	2.34	
2022-11	121.88	2.09	
2022-12	103.94	1.58	
2023-01	121.34	1.93	
2023-02	120.02	1.83	
2023-03	107.42	1.48	
2023-04	105.44	1.39	
2023-05	112.65	1.5	
2023-06	109.67	1.38	
2023-07	113.92	1.43	
2023-08	105.36	1.21	
2023-09	90.86	0.89	
2023-10	84.17	0.73	
2023-11	86.51	0.76	
2023-12	80.86	0.63	
2024-01	85.53	0.7	
2024-02	83.49	0.64	
2024-03	101.32	0.96	
2024-04	100.17	0.91	
2024-05	103.08	0.94	
2024-06	78.69	0.46	
2024-07	65.73	0.21	
2024-08	69.61	0.27	
2024-09	78.84	0.43	
2024-10	95.29	0.7	
2024-11	85.72	0.52	
2024-12	77.54	0.36	
2025-01	73.16	0.27	
2025-02	70.8	0.21	
