month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2013-11	1.65	85.41	
2013-12	1.51	77.39	
2014-01	1.79	93.49	
2014-02	1.98	95.31	
2014-03	1.69	72.49	
2014-04	1.45	38.61	
2014-05	1.37	12.37	
2014-06	1.58	27.86	
2014-07	1.64	42.04	
2014-08	1.83	57.87	
2014-09	2	77.51	
2014-10	1.82	68.8	
2014-11	1.89	71.43	
2014-12	1.78	46.62	
2015-01	1.84	40.94	
2015-02	1.98	70.18	
2015-03	2.72	94.72	
2015-04	3.67	98.26	
2015-05	4.38	97.5	
2015-06	4.31	88.78	
2015-07	2.97	55.74	
2015-08	2.7	33.04	
2015-09	2.26	-5.71	
2015-10	2.85	4.99	
2015-11	2.97	14.88	
2015-12	2.82	2.17	
2016-01	2.16	-42.68	
2016-02	2.18	-53.03	
2016-03	2.11	-69.1	
2016-04	2.46	-46.92	
2016-05	2.26	-64.37	
2016-06	2.53	-28.53	
2016-07	2.59	4.72	
2016-08	2.47	-6.68	
2016-09	2.39	-17.14	
2016-10	2.28	-56.47	
2016-11	2.21	-68.34	
2016-12	2.03	-81.05	
2017-01	1.92	-83.23	
2017-02	1.97	-76.09	
2017-03	1.99	-72.36	
2017-04	1.91	-88.14	
2017-05	1.81	-93.71	
2017-06	2.03	-57.22	
2017-07	2.14	-18.79	
2017-08	2.39	29.74	
2017-09	2.88	57.87	
2017-10	3.25	76.58	
2017-11	3.7	87.58	
2017-12	3.42	82.65	
2018-01	3.33	74.43	
2018-02	2.94	47.38	
2018-03	3.4	66.88	
2018-04	3.45	73.76	
2018-05	3.29	62.3	
2018-06	1.88	-26.16	
2018-07	1.58	-56.74	
2018-08	1.36	-74.73	
2018-09	1.32	-82.8	
2018-10	1.12	-90.48	
2018-11	1.5	-66.36	
2018-12	1.8	-40.71	
2019-01	1.94	-22.44	
2019-02	2.38	14.7	
2019-03	2.25	18.32	
2019-04	2.39	40.35	
2019-05	1.96	11.16	
2019-06	1.77	-16.73	
2019-07	1.91	-10.21	
2019-08	2.12	17.09	
2019-09	2.36	48.35	
2019-10	2.01	13.74	
2019-11	1.95	-18.49	
2019-12	2.12	10.06	
2020-01	2.23	41.02	
2020-02	2.29	39.06	
2020-03	2.12	41.96	
2020-04	1.93	-9.52	
2020-05	2.13	13.99	
2020-06	2.41	63.39	
2020-07	3.54	95.61	
2020-08	4.04	95.75	
2020-09	4.85	98.01	
2020-10	6.05	97.77	
2020-11	9.03	98.55	
2020-12	11.74	98.91	
2021-01	17.57	99.37	
2021-02	20.07	95.83	
2021-03	14.04	72.94	
2021-04	14.43	65.56	
2021-05	16.85	83.23	
2021-06	19.16	89.5	
2021-07	24.77	94.6	
2021-08	29.25	94.24	
2021-09	27.03	83.04	
2021-10	31.1	92.41	
2021-11	30.5	88.8	
2021-12	28.46	68.59	
2022-01	24.39	31.3	
2022-02	21	1.9	
2022-03	23.19	-3.57	
2022-04	16	-39.75	
2022-05	14.58	-50.85	
2022-06	17.88	-42.69	
2022-07	22.08	-21.3	
2022-08	25.27	15.41	
2022-09	22.54	12.25	
2022-10	25.11	34.77	
2022-11	23.86	38.64	
2022-12	20.35	-13.35	
2023-01	23.76	9.71	
2023-02	23.5	36.83	
2023-03	21.03	-0.47	
2023-04	20.64	-41.63	
2023-05	22.05	-21.38	
2023-06	21.51	-38.53	
2023-07	22.35	-8.04	
2023-08	20.67	-62	
2023-09	17.83	-92.77	
2023-10	16.51	-95.64	
2023-11	16.97	-88.92	
2023-12	15.86	-94.56	
2024-01	16.78	-73.78	
2024-02	16.38	-77.74	
2024-03	19.88	-21.56	
2024-04	19.65	1.79	
2024-05	20.22	23.04	
2024-06	18.85	6.95	
2024-07	18.24	-14.4	
2024-08	19.31	14.69	
2024-09	21.87	61.61	
2024-10	26.44	85.07	
2024-11	23.78	76.74	
2024-12	21.51	57.1	
2025-01	20.3	23.12	
2025-02	19.64	11.61	
