month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2023-04	53.52	-0.05	
2023-05	50.83	-0.1	
2023-06	46.96	-0.17	
2023-07	47.4	-0.17	
2023-08	48	-0.16	
2023-09	38.97	-0.32	
2023-10	35.91	-0.38	
2023-11	35.63	-0.38	
2023-12	31.17	-0.46	
2024-01	29.22	-0.5	
2024-02	25.49	-0.56	
2024-03	27.88	-0.52	
2024-04	29.78	-0.49	
2024-05	29.24	-0.5	
2024-06	24.73	-0.58	
2024-07	22.76	-0.61	
2024-08	22.41	-0.62	
2024-09	23.09	-0.6	
2024-10	30.14	-0.48	
2024-11	33.95	-0.42	
2024-12	31.08	-0.47	
2025-01	28.87	-0.5	
