month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2014-06	0.99	75	
2014-07	1.03	79.43	
2014-08	1.06	86.69	
2014-09	1.31	93.92	
2014-10	1.33	91.52	
2014-11	1.35	89.11	
2014-12	1.52	95.85	
2015-01	1.57	91.47	
2015-02	1.74	98.87	
2015-03	2	98.66	
2015-04	2.17	92.22	
2015-05	2.18	88.71	
2015-06	2.85	96.64	
2015-07	1.97	61.96	
2015-08	2.12	58.12	
2015-09	1.44	2.86	
2015-10	1.84	1.89	
2015-11	1.88	0.38	
2015-12	2.01	15.88	
2016-01	1.86	16.03	
2016-02	1.5	-45.54	
2016-03	1.44	-68.13	
2016-04	1.53	-65.31	
2016-05	1.42	-82.27	
2016-06	1.44	-76.96	
2016-07	1.56	-50.64	
2016-08	1.64	-23.49	
2016-09	1.62	-13.7	
2016-10	1.66	-3.12	
2016-11	2.05	49.67	
2016-12	1.77	42.05	
2017-01	1.76	37.7	
2017-02	1.73	21.68	
2017-03	1.74	19.14	
2017-04	1.68	-3.87	
2017-05	1.43	-47.86	
2017-06	1.44	-55.03	
2017-07	1.47	-59.31	
2017-08	1.49	-59.59	
2017-09	1.48	-62.37	
2017-10	1.44	-78.31	
2017-11	1.39	-90.62	
2017-12	1.37	-89.46	
2018-01	1.35	-92.57	
2018-02	1.24	-95.3	
2018-03	1.28	-86.08	
2018-04	1.22	-96.87	
2018-05	1.23	-87.74	
2018-06	1.11	-96.96	
2018-07	1.01	-92.98	
2018-08	1	-92.43	
2018-09	0.96	-96.9	
2018-10	0.89	-96.92	
2018-11	0.99	-71.1	
2018-12	0.94	-77.63	
2019-01	0.92	-86.12	
2019-02	0.96	-75.42	
2019-03	1.13	-4.85	
2019-04	1.21	30.36	
2019-05	1.24	51.25	
2019-06	1.21	54.51	
2019-07	1.17	46.97	
2019-08	1.13	24.68	
2019-09	1.19	47.1	
2019-10	1.25	63.24	
2019-11	1.35	82.57	
2019-12	1.28	77.11	
2020-01	1.34	87.67	
2020-02	1.19	37.81	
2020-03	1.11	-3.73	
2020-04	1.16	-21.73	
2020-05	1.11	-31.6	
2020-06	1.17	-20.98	
2020-07	1.29	23.48	
2020-08	1.34	54.89	
2020-09	1.26	48.86	
2020-10	1.27	49.5	
2020-11	1.26	37.12	
2020-12	1.2	-3.34	
2021-01	1.13	-41.43	
2021-02	1.02	-60.36	
2021-03	1.09	-57.3	
2021-04	1.11	-54.89	
2021-05	1.08	-73.51	
2021-06	1.06	-82.53	
2021-07	1.1	-67.53	
2021-08	1.19	0.65	
2021-09	1.18	14.82	
2021-10	1.14	7.76	
2021-11	1.08	-38.15	
2021-12	1.11	-35.05	
2022-01	1.12	-5.87	
2022-02	1.11	-28.4	
2022-03	1.02	-43.05	
2022-04	0.92	-76.18	
2022-05	0.91	-81.11	
2022-06	0.95	-74.92	
2022-07	0.93	-83.46	
2022-08	0.92	-81.25	
2022-09	0.88	-88.78	
2022-10	0.88	-84.21	
2022-11	0.94	-50.45	
2022-12	0.96	-20.05	
2023-01	1.05	17.63	
2023-02	1.08	40.8	
2023-03	1.02	41.3	
2023-04	0.97	17.72	
2023-05	0.97	5.13	
2023-06	0.96	-5.09	
2023-07	0.95	-37.2	
2023-08	0.95	-34.94	
2023-09	0.92	-64.64	
2023-10	0.88	-74.27	
2023-11	0.91	-68.55	
2023-12	0.96	-41.97	
2024-01	0.89	-56.37	
2024-02	0.7	-91.9	
2024-03	0.74	-88.78	
2024-04	0.7	-92.19	
2024-05	0.72	-82.55	
2024-06	0.62	-97.98	
2024-07	0.6	-93.28	
2024-08	0.59	-91.6	
2024-09	0.6	-84.96	
2024-10	0.72	-37.9	
2024-11	0.79	-0.72	
2024-12	0.85	27.76	
2025-01	0.72	8.68	
