month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2023-06	53.17	7.35	0.86	87.37	1.36	87.41	
2023-07	38.53	5.33	0.35	57.4	0.7	57.48	
2023-08	36.21	5.01	0.29	39.48	0.59	39.44	
2023-09	34.17	4.72	0.23	17.95	0.5	17.72	
2023-10	32.38	4.48	0.2	4.62	0.43	4.57	
2023-11	34.09	4.71	0.33	-0.77	0.5	-1.01	
2023-12	38.6	5.34	0.55	20.03	0.7	19.98	
2024-01	34.32	4.75	0.41	-8.52	0.5	-8.52	
2024-02	35.29	4.88	0.5	-14.54	0.54	-14.99	
2024-03	41.33	5.72	0.78	39.07	0.81	38.78	
2024-04	40.54	5.61	0.75	42.41	0.78	42.55	
2024-05	37.1	5.13	0.6	12.41	0.62	12.63	
2024-06	33.33	4.61	0.44	-25.89	0.46	-26.27	
2024-07	30.14	4.17	0.3	-45.69	0.32	-45.65	
2024-08	27.51	3.81	0.19	-67.21	0.21	-67.57	
2024-09	28.01	3.88	0.21	-73.31	0.23	-73.26	
2024-10	40.06	5.55	0.73	-13.29	0.75	-13	
2024-11	43.62	6.04	0.87	34.14	0.89	34.18	
2024-12	44.23	6.13	0.88	53.12	0.9	53.45	
2025-01	36.15	5.01	0.53	24.35	0.55	25.5	
