month	ct_avg_Tdx收盘价	人均持股
2008-09	3.43	417578	
2008-12	4.32	487476	
2009-03	4.42	500371	
2009-06	4.98	532632	
2009-09	4.66	567424	
2009-12	5.65	602740	
2010-06	4.92	640304	
2010-09	5.36	664696	
2010-12	7.67	709926	
2011-03	7.7	725448	
2011-06	6.79	733068	
2011-09	4.71	745763	
2011-12	4.85	748244	
2012-03	4.65	758052	
2012-06	4.75	762048	
2012-09	4.05	764350	
2012-12	4.93	773405	
2013-03	4.48	780262	
2013-06	3.99	783888	
2013-09	4.08	790316	
2013-12	5.18	799053	
2014-03	4.32	806375	
2014-06	4.32	810897	
2014-09	5.25	826797	
2014-12	6.38	834983	
2015-03	13.9	881533	
2015-06	22.73	1731801	
2015-12	13.16	18818	
2016-03	10.22	1708115	
2016-06	9.22	1703455	
2016-09	9.14	1703455	
2016-12	10.21	1708115	
2017-03	10.26	1722248	
2017-06	10.05	1733174	
2017-09	9.85	1742849	
2018-03	10.35	1802501	
2018-06	8.32	1795836	
2018-09	8.27	1798793	
2018-12	9.11	1806972	
2019-03	9.31	1631604	
2019-06	8.06	1634043	
2019-09	7.53	1629171	
2019-12	6.99	1629171	
2020-06	5.74	1622519	
2020-09	5.62	1624328	
2020-12	5.44	1622519	
2021-03	6.51	1632213	
2021-06	6.13	1626141	
2021-09	6.59	1627351	
2021-12	6.13	1627351	
2022-03	5.55	1625536	
2022-06	5.14	1617117	
2022-09	4.89	1614727	
2022-12	5.22	1608192	
2023-03	6.1	1616519	
2023-06	6.51	2010610	
2023-09	5.9	2023642	
2023-12	5.18	2023642	
2024-03	6.6	2031165	
2024-06	7.09	2047338	
2024-09	7.06	2051181	
