month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2002-04	10.92	-62.02	
2002-05	10.15	-80.51	
2002-06	9.96	-85.62	
2002-07	11.5	-30.36	
2002-08	11.05	-15.34	
2002-09	10.6	-31.53	
2002-10	9.84	-64.58	
2002-11	9.02	-78.27	
2002-12	8.63	-88.95	
2003-01	8.59	-86.12	
2003-02	9.05	-70.48	
2003-03	8.67	-82.1	
2003-04	9.8	-34.74	
2003-05	9.4	-26.66	
2003-06	7.66	-55.27	
2003-07	6.29	-94.76	
2003-08	5.92	-98.6	
2003-09	5.75	-96.06	
2003-10	5.28	-99.35	
2003-11	4.99	-94.69	
2003-12	5.29	-81.37	
2004-01	5.43	-73.63	
2004-02	7.61	-18.62	
2004-03	7.98	14.21	
2004-04	8.05	33.93	
2004-05	6.67	6.55	
2004-06	5.9	-27.85	
2004-07	5.53	-43.79	
2004-08	5.21	-54.38	
2004-09	5.43	-51.06	
2004-10	4.86	-62.22	
2004-11	4.49	-71.3	
2004-12	4.32	-82.96	
2005-01	3.84	-94.42	
2005-02	3.44	-95.95	
2005-03	3.37	-95.62	
2005-04	3.35	-89.78	
2005-05	3.37	-83.87	
2005-06	3.46	-72.28	
2005-07	3.27	-79.68	
2005-08	3.79	-38.12	
2005-09	3.95	0.08	
2005-10	3.53	-21.09	
2005-11	3.48	-42.9	
2005-12	3.28	-61.39	
2006-01	3.55	-37.11	
2006-02	3.86	8.19	
2006-03	3.75	29.77	
2006-04	3.98	54.42	
2006-05	4.83	77.28	
2006-06	5.34	84.35	
2006-07	5.2	81.59	
2006-08	4.75	67.28	
2006-12	6.99	93.59	
2007-01	10.01	99.55	
2007-02	10.9	94.77	
2007-03	13.67	98.94	
2007-04	15.61	98.62	
2007-05	18.66	98.53	
2007-06	17.89	90.6	
2007-07	18.64	92.37	
2007-08	19.38	92.97	
2007-09	21.54	95.62	
2007-10	21.77	89.13	
2007-11	20.01	71.06	
2007-12	20.33	60.15	
2008-01	21.68	78.04	
2008-02	20.26	53.83	
2008-03	18.5	20.83	
2008-04	16.97	-22.72	
2008-05	19.57	-4.95	
