month	ct_avg_Tdx收盘价	人均持股
1997-12	8.35	1396	
1998-12	20.3	5097	
1999-12	14.23	2033	
2000-12	10.91	1457	
2001-06	11.31	1575	
2001-12	8.55	1687	
2002-06	8.02	1945	
2002-09	9.87	2153	
2002-12	8.08	2180	
2003-03	8.23	2184	
2003-06	6.86	2251	
2003-09	6.03	2203	
2003-12	4.95	2251	
2004-03	4.95	2296	
2004-06	3.28	2410	
2004-09	3.12	2419	
2004-12	3.17	2404	
2005-03	3.72	2199	
2005-06	2.7	2241	
2005-09	2.84	2292	
2005-12	2.45	2300	
2006-03	2.62	2417	
2006-06	7.7	3217	
2010-03	55.14	3894	
2010-06	34.33	3578	
2010-09	31.78	3095	
2010-12	51.3	2878	
2011-03	42.38	14127	
2011-06	34.92	12862	
2011-09	30.83	12863	
2011-12	23.7	13145	
2012-03	28.55	14883	
2012-06	30.84	14459	
2012-09	12.04	29760	
2012-12	13.34	31057	
2013-03	14.6	56859	
2013-06	12.25	59796	
2013-09	12.21	64661	
2013-12	12.77	63541	
2014-03	10.06	55324	
2014-06	9.92	56022	
2014-09	10.63	56443	
2014-12	24.3	36918	
2015-03	24.55	35503	
2015-06	26.41	745748	
2015-09	13.54	778142	
2015-12	20.21	802734	
2016-03	15.19	808838	
2016-06	16.11	814646	
2016-09	16.41	823715	
2016-12	17.53	830144	
2017-03	17.33	842057	
2017-06	16.87	855174	
2017-09	19.04	876763	
2017-12	17.08	902331	
2018-03	16.51	938663	
2018-06	13.73	948604	
2018-09	13.46	963645	
2018-12	13.04	963645	
2019-03	16.62	969132	
2019-06	13.17	974125	
2019-09	14.21	980862	
2019-12	14.26	984836	
2020-03	14.4	990568	
2020-06	13.73	999293	
2020-09	16.12	1020874	
2021-03	15.7	1060309	
2021-06	15.34	1077086	
2021-09	22.79	1100774	
2021-12	24.54	1113741	
2022-03	17.68	1120340	
2022-06	18.4	1132266	
2022-09	15.82	1134531	
2022-12	15.84	1135288	
2023-03	15.84	1143680	
2023-06	14.85	1149862	
2023-09	14.98	1165614	
2023-12	14.2	1176086	
2024-03	13.9	1176899	
2024-06	12.53	1186748	
2024-09	12.86	1198448	
