month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2008-04	35.42	13.54	0.98	-8.21	1.81	-13.48	
2008-05	40.08	15.6	1.21	-12.77	2.15	-16.21	
2008-06	36.44	14.18	0.98	-35.09	1.79	-37.01	
2008-07	39.5	15.37	1.12	-29.7	1.94	-29.39	
2008-08	39.72	15.46	1.1	-22.28	1.89	-22.45	
2008-09	30.61	11.91	0.6	-64.33	1.19	-66.35	
2008-10	26.68	10.38	0.39	-81.47	0.88	-82.99	
2008-11	28.18	10.95	0.45	-74.86	0.95	-78.79	
2008-12	32.43	12.62	0.66	-58.42	1.21	-60.6	
2009-01	31.9	12.41	0.62	-57.14	1.13	-58.51	
2009-02	34.11	13.27	0.72	-35.89	1.24	-36.56	
2009-03	32.1	12.49	0.6	-45.33	1.07	-44.44	
2009-04	34.42	13.39	0.7	-12.05	1.18	-10.29	
2009-05	33.53	13.28	0.64	-0.45	1.12	10.07	
2009-06	36.09	14.29	0.75	30.8	1.24	37.74	
2009-07	37.52	14.86	0.8	45.54	1.29	49.03	
2009-08	38.5	15.25	0.83	56.42	1.3	61.78	
2009-09	40	15.84	0.88	74.51	1.34	79.91	
2009-10	41.7	16.51	0.94	83.43	1.39	85.83	
2009-11	48.82	19.33	1.23	91.07	1.73	91.58	
2009-12	50.23	19.89	1.26	91.46	1.74	92.78	
2010-01	55.89	22.13	1.47	97.19	1.97	97.72	
2010-02	54.93	21.75	1.39	90.48	1.84	90.48	
2010-03	51.58	20.31	1.21	74.49	1.59	70.38	
2010-11	54.43	20.17	1.29	76.79	1.17	1.58	
2010-12	84.65	34.2	2.47	95.7	2.56	87.46	
2011-01	83.97	33.87	2.35	86.43	2.41	85.94	
2011-02	85.66	34.55	2.32	91.67	2.36	91.31	
2011-03	83.77	32.56	2.17	77.76	2.08	72.32	
2011-04	60.84	28.21	1.26	56.25	1.6	51.13	
2011-05	60.49	24.4	1.21	33.93	1.2	13.27	
2011-06	63.25	25.51	1.27	26.96	1.26	8.16	
2011-07	70.71	28.64	1.49	41.37	1.47	27.34	
2011-08	72.34	29.38	1.5	51.82	1.48	42.35	
2011-09	67.68	27.54	1.29	16.25	1.28	11.35	
2011-10	68.66	27.88	1.28	5.3	1.26	0.28	
2011-11	77.56	31.46	1.52	58.63	1.48	52.07	
2011-12	73.63	29.82	1.35	60.4	1.31	46.43	
2012-01	67.19	27.29	1.11	3.15	1.07	-5.66	
2012-02	68.9	27.98	1.12	-11.52	1.08	-14.82	
2012-03	69.9	28.35	1.12	-13.3	1.07	-9.01	
2012-04	68.7	27.86	1.05	-6.19	1	-9.4	
2012-05	63.22	25.87	0.85	-54.71	0.82	-47.6	
2012-06	61.98	25.34	0.79	-63.53	0.76	-56.29	
2012-07	62.83	25.73	0.79	-59.01	0.76	-60.8	
2012-08	62.75	25.7	0.76	-63.16	0.73	-65.14	
2012-09	57.6	23.59	0.6	-90.31	0.56	-93.62	
2012-10	59.64	24.42	0.63	-84.92	0.6	-84.82	
2012-11	59.06	24.19	0.59	-80.52	0.56	-80.44	
2012-12	55.39	22.68	0.48	-92.77	0.44	-92.82	
2013-01	64.37	26.36	0.69	-43.48	0.65	-42.81	
2013-02	71	29.08	0.84	10.12	0.79	11.13	
2013-03	74.74	30.61	0.9	43.88	0.86	45.2	
2013-04	77.83	31.87	0.95	63.59	0.9	65.38	
2013-05	41.95	33.35	0.04	-3.13	0.95	80.11	
2013-06	39.9	33.22	-0.01	-56.09	0.91	84.4	
2013-07	41.36	34.44	0.02	-76.94	0.95	90.64	
2013-08	38.11	31.73	-0.07	-94.28	0.76	59.42	
2013-09	41.71	34.73	0.01	-76.78	0.9	68.66	
2013-10	47.27	39.35	0.14	-48.26	1.11	95.44	
2013-11	44.22	36.82	0.06	-50.43	0.94	83.76	
2013-12	45.3	37.71	0.07	-37.26	0.95	83.65	
2014-01	46.73	38.91	0.1	-9.14	0.98	93.32	
2014-02	43.69	36.37	0.02	-19.81	0.82	64.84	
2014-03	40.82	33.99	-0.05	-54.8	0.67	21	
2014-04	39.25	32.97	-0.09	-71.85	0.6	-9.31	
2014-05	35.05	30.34	-0.19	-79.91	0.45	-36.52	
2014-06	35.09	30.38	-0.2	-76.34	0.44	-46.88	
2014-07	33.8	29.26	-0.23	-82.76	0.37	-64.01	
2014-08	35.94	31.11	-0.19	-67.22	0.44	-53.06	
2014-09	34.74	30.07	-0.22	-73.51	0.37	-64.84	
2014-10	32.23	27.9	-0.28	-89.98	0.26	-84.08	
2014-11	28.49	24.66	-0.36	-96.87	0.11	-93.44	
2014-12	30.61	26.5	-0.32	-81.44	0.18	-80.86	
2015-01	32.96	28.53	-0.27	-57.77	0.26	-57.46	
2015-02	32.3	27.96	-0.29	-57.32	0.22	-57.32	
2015-03	34	29.43	-0.25	-26.58	0.28	-26.1	
2015-04	39.4	34.1	-0.14	21.64	0.46	26.62	
2015-05	33.52	34.08	-0.27	17.32	0.45	43.04	
2015-06	24.61	33.13	-0.47	-46.73	0.39	47.87	
2015-07	20.43	27.51	-0.56	-83.39	0.14	-14.67	
2015-08	19.18	25.83	-0.59	-92.43	0.07	-37.92	
2015-09	17.82	23.99	-0.62	-95.45	-0.02	-52.23	
2015-10	18.76	25.26	-0.6	-80.78	0.03	-50	
2015-11	19.85	26.73	-0.57	-65.13	0.09	-38.35	
2015-12	19.88	26.76	-0.57	-59.86	0.08	-38.24	
2016-01	18.08	24.34	-0.61	-71.12	-0.02	-59.02	
2016-02	18.26	24.58	-0.61	-78.81	-0.01	-75	
2016-03	19.78	26.64	-0.58	-47.24	0.07	-46.04	
2016-04	20.91	28.32	-0.55	-5.27	0.13	2.99	
2016-05	21.03	30.05	-0.54	13.44	0.2	39.67	
2016-06	21.51	30.74	-0.53	30.31	0.22	57.19	
2016-07	22.8	32.57	-0.5	48.72	0.29	73.13	
2016-08	24.31	34.73	-0.46	68.25	0.36	88.28	
2016-09	23.65	34.11	-0.48	60.04	0.33	84.86	
2016-10	23.68	35.15	-0.47	58.09	0.35	95.09	
2016-11	22.37	33.2	-0.5	25.24	0.27	63.8	
2016-12	21.21	31.48	-0.52	-7.35	0.2	34.42	
2017-01	20.89	31.01	-0.52	-32.34	0.17	10.37	
2017-02	21.56	32.01	-0.51	-29.02	0.2	18.16	
2017-03	22.03	32.7	-0.49	-18.44	0.22	22.09	
2017-04	22.75	33.78	-0.48	28.52	0.25	53.67	
2017-05	20.92	32.24	-0.52	-21.34	0.18	15.13	
2017-06	22.68	35.65	-0.47	4.79	0.29	69.72	
2017-07	22.15	34.83	-0.48	17.26	0.25	65.82	
2017-08	21.8	34.28	-0.49	-13.74	0.23	50.78	
2017-09	23.42	36.83	-0.45	44.43	0.31	77.3	
2017-10	25.23	39.67	-0.41	77.21	0.39	90.86	
2017-11	26.89	42.29	-0.37	90.3	0.47	94.24	
2017-12	26.28	41.32	-0.38	87.24	0.42	88.35	
2018-01	28.34	44.56	-0.33	96.02	0.52	95.98	
2018-02	26.97	42.4	-0.37	80.36	0.43	80.42	
2018-03	27.28	42.89	-0.36	82.79	0.44	82.79	
2018-04	25.6	40.34	-0.4	41.86	0.35	42.51	
2018-05	26.47	43.44	-0.37	43.22	0.44	61.73	
2018-06	27.58	45.27	-0.35	63.48	0.49	79.37	
2018-07	25.98	42.64	-0.38	19.68	0.39	55.03	
2018-08	23.67	38.85	-0.44	-28.45	0.26	-1.55	
2018-09	24.47	40.16	-0.41	-33.98	0.29	-12.08	
2018-10	23.62	38.78	-0.43	-50.69	0.24	-33.53	
2018-11	22.94	37.66	-0.44	-74.55	0.2	-57.67	
2018-12	23.27	39.41	-0.43	-78.93	0.25	-50.13	
2019-01	24.52	41.85	-0.4	-41.54	0.31	1.1	
2019-02	24.88	42.47	-0.38	-14.29	0.33	23.04	
2019-03	25.18	42.97	-0.37	-1.36	0.33	40.01	
2019-04	26.67	45.85	-0.32	40.77	0.42	65.18	
2019-05	25.45	44.37	-0.35	39.29	0.37	58.12	
2019-06	24.52	42.74	-0.36	0.52	0.31	44.08	
2019-07	24.91	43.41	-0.34	7.31	0.33	49.26	
2019-08	22.46	38.74	-0.4	-40.66	0.18	-8.24	
2019-09	23.74	41.39	-0.36	-43.75	0.26	-14.78	
