month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2016-03	25.23	0.13	
2016-04	26.81	0.21	
2016-05	26.65	0.21	
2016-06	26.95	0.23	
2016-07	27.16	0.25	
2016-08	26.6	0.22	
2016-09	28.81	0.32	
2016-10	29.39	0.34	
2016-11	30.2	0.37	
2016-12	29.17	0.32	
2017-01	28.49	0.28	
2017-02	27.85	0.24	
2017-03	27.19	0.2	
2017-04	26.98	0.19	
2017-05	28.35	0.24	
2017-06	32.04	0.39	
2017-07	34.74	0.49	
2017-08	35.29	0.51	
2017-09	37.47	0.59	
2017-10	39.11	0.64	
2017-11	44.36	0.85	
2017-12	42.63	0.76	
2018-01	40.14	0.65	
2018-02	40.58	0.65	
2018-03	38.93	0.58	
2018-04	32.74	0.32	
2018-05	34.17	0.38	
2018-06	33.95	0.36	
2018-07	32.59	0.3	
2018-08	33.17	0.32	
2018-09	33.11	0.32	
2018-10	34.24	0.35	
2018-11	32.68	0.29	
2018-12	30.07	0.18	
2019-01	29.02	0.14	
2019-02	32.81	0.28	
2019-03	33.44	0.3	
2019-04	36.38	0.41	
2019-05	33.48	0.29	
2019-06	35.51	0.36	
2019-07	37.48	0.43	
2019-08	37.63	0.43	
2019-09	37.25	0.41	
2019-10	35.79	0.34	
2019-11	35.44	0.32	
2019-12	36.34	0.35	
2020-01	38.19	0.41	
2020-02	33.52	0.23	
2020-03	29.62	0.08	
2020-04	28.64	0.04	
2020-05	28.91	0.05	
2020-06	28.39	0.03	
2020-07	30.89	0.12	
2020-08	31.27	0.12	
2020-09	30.98	0.11	
2020-10	33.24	0.19	
2020-11	33.81	0.2	
2020-12	37.38	0.32	
2021-01	38.89	0.36	
2021-02	40.33	0.4	
2021-03	40.9	0.41	
2021-04	34.8	0.2	
2021-05	33.77	0.16	
2021-06	31.86	0.09	
2021-07	27.84	-0.05	
2021-08	26.84	-0.09	
2021-09	27.74	-0.06	
2021-10	29.11	-0.02	
2021-11	27.96	-0.06	
2021-12	27.48	-0.08	
2022-01	27.56	-0.08	
2022-02	27.47	-0.09	
2022-03	24.32	-0.19	
2022-04	22.12	-0.27	
2022-05	20.86	-0.31	
2022-06	22.5	-0.26	
2022-07	21.57	-0.29	
2022-08	19.88	-0.35	
2022-09	20.64	-0.32	
2022-10	19.7	-0.35	
2022-11	22.39	-0.27	
2022-12	24.36	-0.2	
2023-01	25.36	-0.17	
2023-02	27.03	-0.12	
2023-03	26.81	-0.13	
2023-04	28.67	-0.07	
2023-05	31.26	0.02	
2023-06	28.17	-0.08	
2023-07	27.9	-0.09	
2023-08	28.57	-0.07	
2023-09	29.55	-0.03	
2023-10	28.84	-0.05	
2023-11	25.03	-0.18	
2023-12	23.25	-0.24	
2024-01	23.33	-0.23	
2024-02	25.69	-0.16	
2024-03	23.76	-0.22	
2024-04	24.02	-0.21	
2024-05	28.36	-0.07	
2024-06	28.36	-0.07	
2024-07	28.68	-0.06	
2024-08	28.18	-0.08	
2024-09	31.35	0.03	
2024-10	38.08	0.24	
2024-11	35.67	0.16	
2024-12	34.44	0.12	
2025-01	31.69	0.03	
2025-02	31.46	0.02	
