month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2002-01	8.07	-0.01	
2002-02	8.7	0.08	
2002-03	9.75	0.21	
2002-04	11.5	0.43	
2002-05	10.23	0.28	
2002-06	9.97	0.25	
2002-07	10.77	0.35	
2002-08	10.51	0.31	
2002-09	10.33	0.29	
2002-10	9.63	0.19	
2002-11	8.89	0.1	
2002-12	8.76	0.08	
2003-01	8.96	0.1	
2003-02	9.1	0.11	
2003-03	8.72	0.06	
2003-04	9.95	0.2	
2003-05	10.07	0.21	
2003-06	9.48	0.13	
2003-07	9.19	0.09	
2003-08	8.55	0.01	
2003-09	8.02	-0.06	
2003-10	7.68	-0.1	
2003-11	6.68	-0.22	
2003-12	7.07	-0.18	
2004-01	7.7	-0.11	
2004-02	8.94	0.03	
2004-03	8.48	-0.03	
2004-04	8.99	0.02	
2004-05	8.89	0	
2004-06	8.18	-0.08	
2004-07	7.59	-0.15	
2004-08	6.8	-0.24	
2004-09	6.85	-0.24	
2004-10	7.65	-0.15	
2004-11	7.75	-0.14	
2004-12	7.41	-0.18	
2005-01	7.39	-0.18	
2005-02	7.84	-0.13	
2005-03	7.64	-0.15	
2005-04	7.6	-0.15	
2005-05	6.44	-0.28	
2005-06	5.56	-0.37	
2005-07	5.01	-0.43	
2005-08	5.37	-0.38	
2005-09	5.6	-0.35	
2005-10	5.12	-0.4	
2005-11	4.75	-0.44	
2005-12	4.51	-0.47	
2006-01	4.98	-0.41	
2006-02	5.01	-0.4	
2006-03	5.01	-0.4	
2006-04	5.24	-0.37	
2006-05	6.22	-0.26	
2006-06	6.46	-0.23	
2006-12	6.21	-0.26	
2007-01	7.54	-0.09	
2007-02	9.57	0.15	
2007-03	10.84	0.3	
2007-04	16.8	0.99	
2007-05	21.66	1.52	
2007-06	23.64	1.7	
2007-07	25.23	1.83	
2007-08	34.79	2.79	
2007-09	32.6	2.45	
2007-10	35.52	2.65	
2007-11	29.86	1.99	
2007-12	33.74	2.29	
2008-01	40.26	2.81	
2008-02	38.64	2.54	
2008-03	30.27	1.72	
2008-04	21.65	0.92	
2008-06	18.11	0.59	
2008-07	17.96	0.57	
2008-08	19.29	0.67	
2008-09	15.18	0.3	
2008-10	12.87	0.1	
2008-11	12.99	0.1	
2008-12	17.13	0.44	
2009-01	18.42	0.54	
2009-02	19.78	0.63	
2009-03	19.68	0.61	
2009-04	22.54	0.83	
2009-05	26.07	1.09	
2009-06	26.51	1.09	
2009-07	28.43	1.21	
2009-08	27.86	1.14	
2009-09	29.02	1.2	
2009-10	31.66	1.36	
2009-11	38.31	1.8	
2009-12	38.47	1.76	
2010-01	40.91	1.88	
2010-02	41.04	1.83	
2010-03	39.97	1.71	
2010-04	43.97	1.92	
2010-05	44.99	1.92	
2010-06	40.64	1.59	
2010-07	36.17	1.27	
2010-08	38.68	1.38	
2010-09	42.49	1.56	
2010-10	40.97	1.42	
2010-11	42.74	1.48	
2010-12	40.67	1.31	
2011-01	37.28	1.09	
2011-02	35.9	0.98	
2011-03	37.33	1.03	
2011-04	35.05	0.88	
2011-05	31.03	0.65	
2011-06	27.01	0.42	
2011-07	29.07	0.52	
2011-08	28.18	0.46	
2011-09	25.11	0.29	
2011-10	22.02	0.12	
2011-11	23.39	0.18	
2011-12	22.47	0.13	
2012-01	19.89	-0.01	
2012-02	21.38	0.06	
2012-03	21.63	0.07	
2012-04	20.95	0.03	
2012-05	23.75	0.16	
2012-06	26.17	0.26	
2012-07	27.82	0.33	
2012-08	27.55	0.31	
2012-09	27.14	0.27	
2012-10	31.17	0.45	
2012-11	33.49	0.54	
2012-12	32.83	0.49	
2013-01	35.59	0.6	
2013-02	43.16	0.9	
2013-03	45.91	0.99	
2013-04	41.81	0.79	
2013-05	42.74	0.8	
2013-06	40.36	0.68	
2013-07	38.18	0.57	
2013-08	40.89	0.66	
2013-09	40.73	0.63	
2013-10	41.25	0.63	
2013-11	36.36	0.42	
2013-12	37.91	0.46	
2014-01	42.13	0.6	
2014-02	50.54	0.89	
2014-03	46.06	0.7	
2014-04	45.18	0.64	
2014-05	44.03	0.58	
2014-06	47.09	0.66	
2014-07	49.29	0.71	
2014-08	47.93	0.64	
2014-09	50.35	0.7	
2014-10	55.64	0.84	
2014-11	51.78	0.69	
2014-12	49.75	0.6	
2015-01	49.85	0.58	
2015-02	48.99	0.53	
2015-03	54.31	0.67	
2015-04	69.85	1.11	
2015-05	80.26	1.37	
2015-06	83.18	1.41	
2015-07	62.57	0.78	
2015-08	65.81	0.85	
2015-11	49.28	0.37	
2015-12	52.36	0.44	
2016-01	45.67	0.25	
2016-02	42.11	0.15	
2016-03	42.15	0.15	
2016-04	45.48	0.23	
2016-05	43.76	0.18	
2016-06	44.46	0.2	
2016-07	49.03	0.32	
2016-08	49.3	0.32	
2016-09	52.56	0.4	
2016-10	57.24	0.52	
2016-11	58.74	0.54	
2016-12	57.75	0.5	
2017-01	58.08	0.49	
2017-02	57.17	0.45	
2017-03	55.06	0.39	
2017-04	59.04	0.47	
2017-05	60.84	0.5	
2017-06	65.4	0.59	
2017-07	52.52	0.27	
2017-08	49.48	0.18	
2017-09	49.23	0.17	
2017-10	60.31	0.42	
2017-11	68.96	0.61	
2017-12	67.07	0.55	
2018-01	74.28	0.7	
2018-02	68.57	0.55	
2018-03	73.19	0.64	
2018-04	70.47	0.57	
