month	ct_avg_Tdx收盘价	股东人数
2017-06	64.92	22361.5	
2017-07	60.61	12374	
2017-08	56.89	11745.5	
2017-09	69.44	9821.67	
2017-10	76.98	9156	
2017-12	92.8	7167	
2018-01	83.76	7083	
2018-03	100.4	5714	
2018-04	121.84	6163.5	
2018-05	115.23	6294	
2018-06	110.19	5504.33	
2018-07	112.83	5012	
2018-08	108.15	5069.33	
2018-09	94.02	4987.25	
2018-10	73.91	5532	
2018-11	78.64	5300.67	
2018-12	73.68	5752	
2019-01	71.51	5244	
2019-02	82.83	5347.5	
2019-03	96.37	5401.25	
2019-04	89.41	5448.33	
2019-05	94.12	4590.33	
2019-06	97.57	4166.5	
2019-09	163.66	8558	
2019-12	256.95	11733	
2020-01	261.23	14014	
2020-02	296.76	10371	
2020-03	261.83	10931.33	
2020-04	286.55	11735	
2020-06	250.53	16075	
2020-09	287.08	18613	
2020-12	280.29	18956	
2021-01	300.7	19615	
2021-03	232.14	15790.67	
2021-04	252.2	14226	
2021-05	256.53	13730	
2021-06	252.22	14495.67	
2021-07	263.87	15287.33	
2021-08	343.12	14372	
2021-09	318	14221.67	
2021-10	322.59	14760	
2021-11	344.4	14452.67	
2021-12	321.95	15118.67	
2022-01	287.85	13408	
2022-02	314.66	11106	
2022-03	329.97	11337	
2022-04	291.29	12183	
2022-05	288.34	13038	
2022-06	237.66	19790.5	
2022-09	146.58	18216	
2022-10	149.66	16638	
2022-11	167.88	16519.33	
2022-12	176.49	14511	
2023-01	173.21	15830.5	
2023-02	170.78	19306	
2023-03	153.16	21514	
2023-06	96.9	23121	
2023-09	78.99	19857	
2023-12	85.21	18596	
2024-03	70.04	19846	
2024-06	82.47	18732	
2024-09	71.28	19740	
