month	ct_avg_Tdx收盘价	股东人数
1997-12	23.01	49393	
1998-06	22.38	52061	
1998-12	14.02	51936	
1999-06	14.43	49571	
1999-12	14.77	41421	
2000-12	16.42	29907	
2001-06	17.66	32465	
2001-12	13.74	32790	
2002-03	15.35	35746	
2002-06	14.05	30763	
2002-09	14.26	29786	
2002-12	12.94	28651	
2003-03	13.5	28944	
2003-06	14.02	27105	
2003-09	11.89	26682	
2003-12	12.73	25646	
2004-03	17.75	19088	
2004-06	9.34	20936	
2004-09	8.2	20765	
2004-12	9.26	19757	
2005-03	9.63	20119	
2005-06	7.22	19498	
2005-09	7.42	20047	
2005-12	6.97	19518	
2006-03	7.85	24396	
2006-06	7.84	26175	
2006-09	8.41	24888	
2006-12	12.2	17667	
2007-03	15.7	31163	
2007-06	25.28	11955	
2007-09	34.85	18405	
2007-12	31.65	19038	
2008-03	27.12	18636	
2008-06	13.98	36953	
2008-09	11.45	40465	
2008-12	9.16	35819	
2009-03	11.42	39398	
2009-06	12.56	55083	
2009-09	14.47	29527	
2009-12	19.47	31588	
2010-03	18.54	35924	
2010-06	15.35	44316	
2010-09	20.84	27769	
2010-12	21.81	39429	
2011-03	25.69	33087	
2011-06	21.85	32935	
2011-09	20.02	33193	
2011-12	23.28	28910	
2012-03	24.74	29889	
2012-06	23.52	32333	
2012-09	23.37	30991	
2012-12	22.31	25725	
2013-03	26.75	23338	
2013-06	17.99	32513	
2013-09	18.71	38468	
2013-12	17.76	42276	
2014-03	16.63	49787	
2014-06	15.28	50762	
2014-09	18.51	44780	
2014-12	20.91	35733	
2015-03	27.95	36295	
2015-06	22.17	82425	
2015-09	18.4	60133	
2015-12	21.7	50250	
2016-03	19.68	59377	
2016-06	19.78	55093	
2016-09	22.07	43232	
2016-12	19.97	67206	
2017-02	20.09	72536	
2017-03	20.93	66573	
2017-06	21.47	49274	
2017-09	22.62	47119	
2017-12	23.5	45994	
2018-03	23.36	51163	
2018-06	21.21	52222	
2018-09	14.38	58529	
2018-12	11.83	60627	
2019-03	13.76	78815	
2019-06	12.76	69237	
2019-09	14.65	59985	
2019-12	14.28	64086	
2020-03	13.86	58105	
2020-06	11.95	62059	
2020-09	15.4	45492	
2020-12	17.21	60217	
2021-03	15.33	65060	
2021-06	12.93	83439	
2021-09	11.8	102079	
2021-12	11.01	109432	
2022-03	8.94	116364	
2022-06	8.46	153203	
2022-09	7.5	135534	
2022-12	7.73	129355	
2023-03	10.43	91354	
2023-06	13.38	60255	
2023-09	13.3	55003	
2023-12	13.2	52888	
2024-03	18.82	42874	
2024-06	25.31	55836	
2024-09	22.45	50690	
