month	ct_avg_Tdx收盘价	人均持股
1997-12	23.01	709	
1998-06	22.38	672	
1998-12	14.02	1139	
1999-06	14.43	1193	
1999-12	14.77	1428	
2000-12	16.42	3134	
2001-06	17.66	2887	
2001-12	13.74	2858	
2002-03	15.35	2622	
2002-06	14.05	3047	
2002-09	14.26	3147	
2002-12	12.94	3271	
2003-03	13.5	3238	
2003-06	14.02	3458	
2003-09	11.89	3513	
2003-12	12.73	3654	
2004-03	17.75	4910	
2004-06	9.34	6715	
2004-09	8.2	6770	
2004-12	9.26	7116	
2005-03	9.63	6988	
2005-06	7.22	9373	
2005-09	7.42	9117	
2005-12	6.97	9364	
2006-03	7.85	7641	
2006-06	7.84	10683	
2006-09	8.41	11235	
2006-12	12.2	15827	
2007-03	15.7	8973	
2007-06	25.28	23390	
2007-09	34.85	15193	
2007-12	31.65	14688	
2008-03	27.12	15526	
2008-06	13.98	10179	
2008-09	11.45	9296	
2008-12	9.16	10502	
2009-03	11.42	10207	
2009-06	12.56	7301	
2009-09	14.47	13620	
2009-12	19.47	12731	
2010-03	18.54	11918	
2010-06	15.35	9661	
2010-09	20.84	15418	
2010-12	21.81	10859	
2011-03	25.69	15713	
2011-06	21.85	15785	
2011-09	20.02	15663	
2011-12	23.28	17983	
2012-03	24.74	22539	
2012-06	23.52	20835	
2012-09	23.37	21737	
2012-12	22.31	26187	
2013-03	26.75	28865	
2013-06	17.99	37296	
2013-09	18.71	31784	
2013-12	17.76	28921	
2014-03	16.63	24558	
2014-06	15.28	24086	
2014-09	18.51	27785	
2014-12	20.91	34838	
2015-03	27.95	34299	
2015-06	22.17	22654	
2015-09	18.4	31655	
2015-12	21.7	37880	
2016-03	19.68	32058	
2016-06	19.78	34550	
2016-09	22.07	44030	
2016-12	19.97	28323	
2017-02	20.09	26242	
2017-03	20.93	28592	
2017-06	21.47	38631	
2017-09	22.62	40397	
2017-12	23.5	48135	
2018-03	23.36	43272	
2018-06	21.21	42395	
2018-09	14.38	37826	
2018-12	11.83	36517	
2019-03	13.76	28090	
2019-06	12.76	31976	
2019-09	14.65	36908	
2019-12	14.28	34546	
2020-03	13.86	38102	
2020-06	11.95	35675	
2020-09	15.4	48667	
2020-12	17.21	36766	
2021-03	15.33	34029	
2021-06	12.93	26534	
2021-09	11.8	21688	
2021-12	11.01	20231	
2022-03	8.94	19026	
2022-06	8.46	14451	
2022-09	7.5	16335	
2022-12	7.73	17115	
2023-03	10.43	24235	
2023-06	13.38	36743	
2023-09	13.3	40251	
2023-12	13.2	41861	
2024-03	18.82	51638	
2024-06	25.31	39651	
2024-09	22.45	43676	
