month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2005-08	7.61	1.08	-0.49	-57.14	0.19	87.89	
2005-09	7.42	1.05	-0.5	-61.99	0.15	76.18	
2005-10	6.97	0.99	-0.52	-82.2	0.09	27.23	
2005-11	6.68	0.95	-0.54	-87.74	0.03	-14.65	
2005-12	6.97	0.99	-0.51	-75.81	0.08	-23.25	
2006-01	7.19	1.03	-0.49	-58.48	0.12	9.71	
2006-02	7.95	1.13	-0.43	-29.61	0.22	47.43	
2006-03	7.85	1.22	-0.44	-12.28	0.31	76.17	
2006-04	8.23	1.53	-0.4	15.32	0.63	96.61	
2006-05	6.99	1.82	-0.49	-28.31	0.94	98.66	
2006-06	7.84	2.05	-0.42	9.29	1.14	98.7	
2006-07	8.49	2.21	-0.36	53.78	1.28	93.45	
2006-08	7.94	2.08	-0.4	47.69	1.12	81.21	
2006-09	8.41	2.2	-0.36	76.15	1.2	91.62	
2006-10	8.69	2.27	-0.33	88.34	1.25	95.27	
2006-11	9.02	2.35	-0.29	86.85	1.28	92.61	
2006-12	12.2	3.18	-0.04	96.43	2.03	98.77	
2007-01	16.52	4.31	0.3	98.84	2.95	98.84	
2007-02	16.71	4.36	0.31	93.57	2.89	93.63	
2007-03	15.7	4.09	0.23	81.38	2.53	80.92	
2007-04	18.4	4.93	0.44	94.22	3.11	94.77	
2007-05	22.15	5.95	0.72	98.36	3.76	98.36	
2007-06	25.28	6.8	0.94	97.95	4.19	97.92	
2007-07	25.83	6.94	0.97	90.99	4.07	90.95	
2007-08	27.83	7.48	1.09	96.12	4.19	96.12	
2007-09	34.85	9.37	1.58	97.5	5.12	97.5	
2007-10	32.83	8.82	1.39	87.05	4.48	87	
2007-11	28.92	7.77	1.09	65.22	3.62	65.06	
2007-12	31.65	8.51	1.26	74.24	3.86	74.11	
2008-01	35.5	9.54	1.5	89.85	4.18	89.81	
2008-02	33.14	8.91	1.3	77.17	3.64	77.08	
2008-03	27.12	7.29	0.87	32.48	2.66	31.67	
2008-04	24.57	6.56	0.68	-7.37	2.22	-8.33	
2008-05	21.81	6.85	0.48	-29.51	2.26	-22.63	
2008-06	13.98	5.01	-0.05	-60.04	1.34	-53.08	
2008-07	13.59	4.85	-0.07	-70.66	1.22	-65.06	
2008-08	12.7	4.55	-0.13	-86.57	1.05	-84.61	
2008-09	11.45	4.1	-0.21	-90.93	0.82	-89.52	
2008-10	10.11	3.62	-0.3	-91.87	0.59	-91.07	
2008-11	8.03	2.88	-0.44	-93.75	0.26	-91.83	
2008-12	9.16	3.28	-0.36	-82.61	0.41	-82.26	
2009-01	9.81	3.52	-0.31	-69.05	0.5	-68.81	
2009-02	11.69	4.19	-0.18	-42.81	0.76	-41.74	
2009-03	11.42	4.09	-0.19	-27.52	0.7	-26.58	
2009-04	13.58	4.85	-0.04	4.51	0.98	7.19	
2009-05	13.15	4.81	-0.07	12.5	0.94	21.43	
2009-06	12.56	4.71	-0.1	10.19	0.87	25.89	
2009-07	13.93	5.23	0	36.68	1.04	46.31	
2009-08	13.75	5.16	-0.01	45.11	0.98	50.04	
2009-09	14.47	5.43	0.04	57.75	1.06	62.38	
2009-10	16.87	6.33	0.21	74	1.35	81.59	
2009-11	19.2	7.2	0.38	82.18	1.61	89.2	
2009-12	19.47	7.3	0.39	82.1	1.59	87.07	
2010-01	19.18	7.2	0.37	79.02	1.5	84.24	
2010-02	17.47	6.55	0.24	57.74	1.23	61.37	
2010-03	18.54	6.95	0.31	66.69	1.32	66.58	
2010-04	19.96	7.49	0.41	83.39	1.44	82.82	
