month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2008-03	35.3	2.65	0.98	-4.15	1.68	-4.51	
2008-04	32.98	2.65	0.85	-26.19	1.62	-22.92	
2008-05	29.15	2.87	0.63	-47.23	1.79	-22.63	
2008-06	25.26	2.49	0.41	-64.38	1.39	-44.91	
2008-07	22.27	2.2	0.25	-76.44	1.08	-65.92	
2008-08	21.84	2.15	0.22	-84.44	1.01	-80.19	
2008-09	16.7	1.65	-0.06	-93.7	0.53	-92.25	
2008-10	12.91	1.27	-0.27	-95.27	0.18	-93.53	
2008-11	13.46	1.33	-0.23	-88.82	0.22	-87.14	
2008-12	13.77	1.36	-0.21	-82.41	0.25	-82.38	
2009-01	15.07	1.49	-0.13	-67.56	0.35	-66.79	
2009-02	17.26	1.7	0	-44.24	0.53	-43.79	
2009-03	19.57	1.93	0.13	-16.4	0.72	-15.26	
2009-04	22.04	2.17	0.27	9.57	0.92	13.48	
2009-05	24.99	2.46	0.44	31.72	1.14	34.52	
2009-06	23.69	2.98	0.37	32.67	1.55	54.99	
2009-07	25	3.48	0.44	48.21	1.9	71.7	
2009-08	22.87	3.18	0.31	40.09	1.61	71.09	
2009-09	20.11	2.8	0.15	4.1	1.26	52.68	
2009-10	21.89	3.04	0.26	6.19	1.39	61.94	
2009-11	23.26	3.23	0.33	30.57	1.5	78.19	
2009-12	21.59	3	0.23	-10.05	1.27	50.58	
2010-01	20.4	2.84	0.16	-44.73	1.12	13.48	
2010-02	19.63	2.74	0.12	-60.14	1.01	-7.68	
2010-03	21.8	2.99	0.24	-32.85	1.15	14.52	
2010-04	21.71	3.01	0.23	-10.76	1.13	29.8	
2010-05	19.23	2.67	0.08	-72.37	0.87	-29.82	
2010-06	15.57	2.55	-0.12	-88.44	0.76	-54.32	
2010-07	14.35	2.62	-0.19	-84.21	0.78	-55.97	
2010-08	14.33	2.61	-0.19	-88.72	0.75	-58.85	
2010-09	13.42	2.44	-0.24	-95.44	0.62	-74.11	
2010-10	14.58	2.66	-0.18	-80.64	0.74	-50.33	
2010-11	13.66	2.49	-0.23	-80.36	0.61	-54.26	
2010-12	12.71	2.32	-0.28	-96.78	0.48	-89.64	
2011-01	12.89	2.35	-0.27	-89.42	0.49	-87.81	
